CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,ID,percent_open,percent_click
-121077857508310000,147494,611,0,0,0,0,35,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,4597,0.9210526315789473,0.0
-119193679005836000,10084,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,STNL to BP,4598,,
-118209263470411000,193877,690,0,0,0,0,10,0,84,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,4599,0.11904761904761904,0.0
-117864695044185000,204081,783,0,0,0,0,3,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,STNL to BP,4600,0.030612244897959183,0.0
-117400683729663000,173804,637,0,0,1,0,42,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,4601,0.9767441860465116,0.023809523809523808
-116898853170996000,123262,478,0,0,0,0,1,0,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,4602,0.017241379310344827,0.0
-115576822106507000,311140,1214,0,0,1,0,27,0,125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,154,STNL to BP,4603,0.216,0.037037037037037035
-115519148528803000,137371,550,0,0,0,0,13,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,4604,0.24074074074074073,0.0
-115001739314604000,159559,655,0,0,0,0,6,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,STNL to BP,4605,0.0821917808219178,0.0
-110609784261335000,505263,1942,2,0,0,0,34,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,STNL to BP,4606,0.1588785046728972,0.0
-109144666674033000,92980,356,0,0,1,0,3,0,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,4607,0.075,0.3333333333333333
-105464381299719000,446594,1605,0,0,0,0,43,0,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,221,STNL to BP,4608,0.24293785310734464,0.0
-103911657000325000,181918,671,0,0,0,0,13,0,76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,4609,0.17105263157894737,0.0
-100680267133433000,86937,332,0,0,0,0,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,STNL to BP,4610,0.0,
-97216315147586500,92949,399,0,0,0,0,2,0,42,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,4611,0.047619047619047616,0.0
-92713996957980500,56543,230,0,0,0,0,3,0,23,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,4612,0.13043478260869565,0.0
-90714183927046800,155512,619,1,0,4,0,37,0,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,4613,1.0571428571428572,0.10810810810810811
-89417156781778600,177596,745,1,0,0,0,8,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,4614,0.10126582278481013,0.0
-88474596754561400,66628,247,0,0,0,0,7,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,STNL to BP,4615,0.28,0.0
-84485259788993100,313170,1268,3,0,1,0,45,0,106,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,STNL to BP,4616,0.42452830188679247,0.022222222222222223
-84065144254136900,260644,1100,0,0,0,0,20,0,106,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129,STNL to BP,4617,0.18867924528301888,0.0
-80337229247386000,143441,571,0,0,1,0,14,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,4618,0.2545454545454545,0.07142857142857142
-78385709900494500,161645,635,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,STNL to BP,4619,0.0,
-77182374480597000,62687,243,0,0,1,0,12,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,BP to STH,4620,0.6666666666666666,0.08333333333333333
-74763968439192500,94946,358,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,4621,0.0,
-74259110095637500,151570,573,0,0,0,0,8,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,STNL to BP,4622,0.11940298507462686,0.0
-74112019732765900,147655,709,61,0,1,1,7,0,3,0,0,0,1,11,0,0,36,0,0,0,0,1,0,0,0,0,0,0,73,STNL to BP,4623,2.3333333333333335,0.14285714285714285
-73299203337294400,432317,1724,0,0,0,0,16,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,STNL to BP,4624,0.08080808080808081,0.0
-71695820457124200,143541,513,0,0,0,0,0,0,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,4625,0.0,
-67891497599796300,58544,221,2,0,0,0,6,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,STNL to BP,4626,0.3,0.0
-65365901997358300,141484,545,0,0,1,0,26,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,STNL to BP,4627,0.6046511627906976,0.038461538461538464
-63025697410840700,167733,618,0,0,0,0,2,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,4628,0.025,0.0
-60598048116580600,143467,539,0,0,0,0,3,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,4629,0.04411764705882353,0.0
-54559420372745800,256643,1028,0,4,0,0,9,0,112,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,127,STNL to BP,4630,0.08035714285714286,0.0
-53137416994302100,107129,408,0,0,0,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,4631,0.06,0.0
-52446439769520200,135429,437,0,0,0,0,20,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,4632,0.43478260869565216,0.0
-50564586370222600,125321,451,0,1,0,0,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,STNL to BP,4633,0.05172413793103448,0.0
-49953461236421300,173812,684,0,0,0,0,0,0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,4634,0.0,
-47484031580440900,226346,856,0,0,0,0,10,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,STNL to BP,4635,0.09803921568627451,0.0
-47141358123883200,155588,597,0,0,0,0,17,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,4636,0.2833333333333333,0.0
-45667047770848200,1116125,4478,184,0,10,0,62,0,296,0,0,0,11,5,0,2,149,0,0,0,0,0,0,0,2,0,0,0,552,STNL to BP,4637,0.20945945945945946,0.16129032258064516
-44268821481927600,84910,294,0,0,0,0,3,0,37,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,4638,0.08108108108108109,0.0
-44117088159091100,592011,2349,22,0,0,0,59,0,208,1,0,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,293,STNL to BP,4639,0.28365384615384615,0.0
-43106297458870400,270717,1091,2,0,0,0,11,0,120,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,134,STNL to BP,4640,0.09166666666666666,0.0
-41201256754576700,430371,1715,16,0,8,0,59,0,130,0,0,2,0,0,0,0,5,0,0,0,0,2,0,1,0,0,0,0,213,STNL to BP,4641,0.45384615384615384,0.13559322033898305
-39664430564160300,115218,430,1,0,0,0,1,0,53,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,57,STNL to BP,4642,0.018867924528301886,0.0
-36194278515151000,258611,1038,0,0,0,0,36,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,STNL to BP,4643,0.391304347826087,0.0
-35977232055873600,145476,574,0,0,0,0,20,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,4644,0.38461538461538464,0.0
-34262893547270400,147572,547,0,0,0,0,10,0,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,4645,0.16129032258064516,0.0
-25391514492964800,107046,333,0,0,0,0,5,0,45,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,4646,0.1111111111111111,0.0
-24596632752237400,139446,504,0,0,1,0,11,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,4647,0.19298245614035087,0.09090909090909091
-20453437721074400,573790,2100,0,0,1,0,24,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,STNL to BP,4648,0.09266409266409266,0.041666666666666664
-19639519638700400,163745,530,0,0,0,0,0,0,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81,STNL to BP,4649,0.0,
-17426879742172300,194010,698,0,0,0,0,3,0,92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,4650,0.03260869565217391,0.0
-15864799789599500,290925,1128,0,1,4,0,38,0,101,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,144,STNL to BP,4651,0.37623762376237624,0.10526315789473684
-15110716113696900,361732,1397,17,0,0,0,24,0,135,1,0,2,0,0,2,0,13,0,0,0,0,0,0,0,0,0,0,0,179,STNL to BP,4652,0.17777777777777778,0.0
-11355978336027000,248541,944,0,0,0,0,9,0,112,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,123,STNL to BP,4653,0.08035714285714286,0.0
-9299708312297100,123295,438,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,4654,0.0,
-8760857127612540,62554,241,1,0,1,0,8,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,STNL to BP,4655,0.4,0.125
-7691942101422860,218277,801,8,0,0,0,11,0,86,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,4656,0.12790697674418605,0.0
-6852295649982010,741891,3049,114,0,7,1,72,0,173,0,0,0,0,5,0,0,97,0,0,0,0,0,0,0,0,0,0,0,367,STNL to BP,4657,0.4161849710982659,0.09722222222222222
-6086114986593980,165773,631,0,0,0,0,7,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,STNL to BP,4658,0.0945945945945946,0.0
-5178855146373290,88899,312,0,0,0,0,4,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,STNL to BP,4659,0.10256410256410256,0.0
-3564834535499820,20178,82,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,STNL to BP,4660,0.25,0.0
-3451884858781080,236443,857,0,0,0,0,58,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,STNL to BP,4661,0.9830508474576272,0.0
-2166004012831490,218293,836,2,0,0,0,51,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,108,STNL to BP,4662,0.9444444444444444,0.0
-551637255079427,252579,973,7,0,2,0,16,0,99,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,125,BP to STH,4663,0.16161616161616163,0.125
1543472965695477,228380,895,1,0,2,1,32,0,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,BP to STH,4664,0.4155844155844156,0.0625
8351424666405395,115165,476,0,0,0,0,9,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,STNL to BP,4665,0.1875,0.0
8573440735002951,210122,807,1,0,0,0,7,0,94,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,104,STNL to BP,4666,0.07446808510638298,0.0
9043401764529264,218215,804,2,0,0,0,9,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,4667,0.09278350515463918,0.0
12176994996065495,84823,320,0,0,0,0,13,0,28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,4668,0.4642857142857143,0.0
14465966116999845,169778,601,0,0,0,0,5,0,78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,4669,0.0641025641025641,0.0
15870985117344724,137494,509,0,0,1,0,22,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,4670,0.4888888888888889,0.045454545454545456
16260156360129759,129329,496,1,0,0,0,6,0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,4671,0.10526315789473684,0.0
18250751581863781,137437,487,0,0,0,0,23,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,4672,0.5227272727272727,0.0
19009505609912303,480961,1973,4,0,4,0,25,0,204,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,238,STNL to BP,4673,0.12254901960784313,0.16
21688846010346393,143508,526,0,0,0,0,7,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,4674,0.1111111111111111,0.0
25384970762479015,103101,374,0,0,0,0,1,0,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,STNL to BP,4675,0.020833333333333332,0.0
25434247719990624,131228,524,0,0,0,0,10,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,STNL to BP,4676,0.18181818181818182,0.0
26810699979166131,115217,470,0,0,1,0,1,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,STNL to BP,4677,0.01818181818181818,1.0
26961112132392687,331441,1349,0,0,0,0,15,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,STNL to BP,4678,0.10067114093959731,0.0
32196780270571194,424242,1610,0,0,1,0,7,0,200,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,210,STNL to BP,4679,0.035,0.14285714285714285
33306011621829030,175759,697,1,0,4,0,12,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,87,STNL to BP,4680,0.17142857142857143,0.3333333333333333
38313825486826999,169790,590,0,0,0,0,43,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,4681,1.048780487804878,0.0
38340254861915698,369786,1484,1,0,6,0,56,0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,183,STNL to BP,4682,0.4666666666666667,0.10714285714285714
39385534024714687,167798,623,0,0,0,0,14,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,4683,0.2028985507246377,0.0
40520775962942915,115233,406,0,0,0,0,9,0,46,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,STNL to BP,4684,0.1956521739130435,0.0
44906134302325510,563753,2150,0,0,0,0,7,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,STNL to BP,4685,0.025735294117647058,0.0
45109094333772113,216290,772,0,0,0,0,48,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,STNL to BP,4686,0.8275862068965517,0.0
45202921461916606,68717,244,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,STNL to BP,4687,0.030303030303030304,0.0
45418216267535830,212115,778,0,0,0,0,41,0,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,STNL to BP,4688,0.6507936507936508,0.0
46362178894213567,14132,50,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STNL to BP,4689,0.16666666666666666,0.0
46429053297641904,673152,2732,61,0,5,2,65,1,197,1,0,0,1,3,1,0,47,0,0,0,0,0,0,0,2,0,0,0,333,BP to STH,4690,0.3299492385786802,0.07692307692307693
48888007721901442,78820,303,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,STNL to BP,4691,0.0,
50312808120101411,151548,572,0,0,0,0,22,0,51,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,75,STNL to BP,4692,0.43137254901960786,0.0
51368798193526256,190011,680,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,STNL to BP,4693,0.0,
54098636453952473,105074,419,0,0,0,0,5,0,46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,4694,0.10869565217391304,0.0
55187507566094508,244635,798,1,0,0,0,10,0,110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,STNL to BP,4695,0.09090909090909091,0.0
59834125101238828,179901,655,0,0,0,0,18,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,STNL to BP,4696,0.2535211267605634,0.0
60535481615011433,212132,806,0,0,1,0,7,0,95,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,STNL to BP,4697,0.07368421052631578,0.14285714285714285
61475794788100503,147596,584,2,0,0,0,1,0,69,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,4698,0.014492753623188406,0.0
61748467734836907,78742,309,0,0,0,0,18,0,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,STNL to BP,4699,0.9473684210526315,0.0
61831343526165972,149597,527,0,0,0,0,1,0,71,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,4700,0.014084507042253521,0.0
62154167263051360,153564,591,0,0,0,0,26,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,4701,0.5306122448979592,0.0
71414407384897612,687224,2716,1,2,5,0,276,0,56,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,340,STNL to BP,4702,4.928571428571429,0.018115942028985508
72769294634167640,278868,1061,0,0,1,0,35,0,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,138,STNL to BP,4703,0.35,0.02857142857142857
72782262731644362,127338,456,0,0,3,0,13,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,STNL to BP,4704,0.2765957446808511,0.23076923076923078
73541567945195933,313292,1168,0,0,4,0,9,0,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,155,STNL to BP,4705,0.06382978723404255,0.4444444444444444
79582260220913076,173806,683,0,0,0,0,1,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,BP to STH,4706,0.011764705882352941,0.0
80258051924670632,224298,778,0,0,0,0,13,0,96,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111,STNL to BP,4707,0.13541666666666666,0.0
82871962926396846,292919,1126,0,0,0,0,19,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,STNL to BP,4708,0.15079365079365079,0.0
84084922821320037,297093,1129,1,0,3,3,37,1,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,147,STNL to BP,4709,0.36633663366336633,0.08108108108108109
87226275884270576,109179,402,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,4710,0.0,
94240412103995458,606407,2181,2,0,3,0,70,0,225,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,STNL to BP,4711,0.3111111111111111,0.04285714285714286
95523285404227374,1230221,4871,34,0,13,0,324,0,238,0,0,2,0,3,0,0,25,0,0,1,0,0,0,0,0,0,0,0,609,STNL to BP,4712,1.361344537815126,0.040123456790123455
97044052609415644,111077,392,0,0,0,0,11,0,40,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,4713,0.275,0.0
98595411734466858,262558,1069,0,0,1,0,70,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,STNL to BP,4714,1.1864406779661016,0.014285714285714285
99284246262704644,327159,1312,0,0,0,0,7,0,154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,STNL to BP,4715,0.045454545454545456,0.0
100171408978524347,173759,673,0,0,0,0,2,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,4716,0.024096385542168676,0.0
115440301014219412,107096,409,0,0,2,0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,4717,0.0,inf
117909856901978920,133421,537,0,0,0,0,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,4718,0.6923076923076923,0.0
119898106695615290,159479,629,0,0,1,0,24,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,STNL to BP,4719,0.4444444444444444,0.041666666666666664
121398632033311511,598105,2123,2,0,2,0,15,0,274,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,296,STNL to BP,4720,0.05474452554744526,0.13333333333333333
124558200320634849,143513,525,0,0,0,0,9,0,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,4721,0.14754098360655737,0.0
125501581964911071,139427,562,0,0,1,0,13,0,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,4722,0.24074074074074073,0.07692307692307693
131622136768537138,139465,501,0,0,0,0,8,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,4723,0.13333333333333333,0.0
132841215716013559,216230,801,0,0,0,0,55,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,STNL to BP,4724,1.0784313725490196,0.0
134109592379422907,4048,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,4725,0.0,
136585450076524416,539599,2132,3,0,3,0,29,0,231,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,267,BP to STH,4726,0.12554112554112554,0.10344827586206896
137270903461954572,4040,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,4727,0.0,
140006086883148137,159665,645,1,0,0,0,17,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,STNL to BP,4728,0.2786885245901639,0.0
140798813591171524,181814,755,0,0,0,0,6,0,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,4729,0.07228915662650602,0.0
141364816646208540,90947,332,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,4730,0.0,
141393520861892844,101086,398,3,0,0,0,2,0,43,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,4731,0.046511627906976744,0.0
142933618260447665,189766,653,3,0,0,0,26,0,63,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,94,STNL to BP,4732,0.4126984126984127,0.0
144023484179637653,18191,64,0,0,1,0,2,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,BP to STH,4733,0.5,0.5
144196059371202261,111151,480,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,STNL to BP,4734,0.0,
147815060245262033,70667,286,3,0,0,1,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,STNL to BP,4735,0.07142857142857142,0.0
148261020921688889,355504,1294,0,0,0,0,27,0,148,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176,STNL to BP,4736,0.18243243243243243,0.0
148787661675134405,167713,629,0,0,0,0,22,0,58,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,4737,0.3793103448275862,0.0
149182301853532828,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,4738,,
149213339377998333,127310,472,3,0,0,0,5,0,53,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,63,STNL to BP,4739,0.09433962264150944,0.0
152332008355992393,266797,1137,0,0,3,0,27,0,101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132,BP to STH,4740,0.26732673267326734,0.1111111111111111
155595814633493731,4041,14,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,4741,0.0,
162706921366959029,56509,216,0,0,0,0,7,0,19,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,4742,0.3684210526315789,0.0
164487801634351369,103111,386,0,0,0,0,0,0,49,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,STNL to BP,4743,0.0,
169625032015989483,317254,1305,6,0,4,0,23,0,122,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,STNL to BP,4744,0.1885245901639344,0.17391304347826086
172327874769847305,113130,426,0,0,0,0,10,0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,4745,0.2222222222222222,0.0
173893019963687863,555618,1942,3,0,0,1,70,0,201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,STNL to BP,4746,0.3482587064676617,0.0
174194884904329917,260799,939,41,1,2,0,13,0,72,0,0,1,6,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,129,BP to STH,4747,0.18055555555555555,0.15384615384615385
174825670093177425,2018,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,4748,,
175492644877885007,149508,614,0,2,2,0,26,0,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74,STNL to BP,4749,0.5909090909090909,0.07692307692307693
