CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,ID,percent_open,percent_click,AVG_TIME_DAYS_purchase
-4431414948029096651,1430800,5795,72,0,11,0,219,0,401,1,0,0,0,1,3,4,0,56,0,0,1,0,0,0,0,1,0,0,0,708,411,0.5461346633416458,0.0502283105022831,72
-4396125723872498155,226582,894,3,0,0,0,2,1,103,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,112,413,0.019417475728155338,0.0,38
-4379396357251995391,1665479,6381,12,0,15,0,226,0,568,1,0,0,0,4,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,824,414,0.397887323943662,0.06637168141592921,354
-4358679807022869943,2020367,7796,7,0,12,5,395,3,572,1,0,1,0,0,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,1000,415,0.6905594405594405,0.030379746835443037,179
-4338320336792804705,2712411,9749,9,0,13,0,885,0,431,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,2,0,0,0,0,1342,416,2.0533642691415315,0.014689265536723164,370
-4331856551410426032,552427,2734,42,0,11,0,158,0,60,0,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,273,418,2.6333333333333333,0.06962025316455696,1837
-4319858470853301942,885164,3382,25,0,7,0,82,0,319,1,0,3,0,0,0,4,0,19,0,0,0,0,1,0,1,1,0,0,0,438,421,0.25705329153605017,0.08536585365853659,74
-4291884258770143029,800333,2974,19,0,3,0,86,1,283,1,0,1,0,3,3,3,0,0,0,0,0,0,1,0,2,0,0,0,0,396,423,0.303886925795053,0.03488372093023256,380
-4224345522940638127,705289,2608,8,0,5,0,62,0,269,1,0,2,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,349,425,0.23048327137546468,0.08064516129032258,904
-4207211180343615309,7043639,25773,98,0,82,0,1976,0,1324,1,0,11,0,5,0,4,3,59,0,0,0,0,3,0,0,0,0,0,0,3485,427,1.4924471299093656,0.04149797570850203,212
-4204985233017533837,3844471,14668,349,0,45,12,855,7,628,1,0,13,0,1,12,5,1,252,0,0,3,0,2,0,1,1,0,0,0,1902,428,1.3614649681528663,0.05263157894736842,297
-4198899986447731427,2425635,8401,217,0,91,0,273,0,613,1,0,13,0,3,0,5,4,188,0,0,0,0,3,0,0,0,0,0,0,1200,429,0.4453507340946166,0.3333333333333333,249
-4168147633872410611,826325,3075,5,0,18,0,133,0,248,1,0,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,409,431,0.5362903225806451,0.13533834586466165,270
-4097249457663518488,1232714,4984,65,0,34,0,214,0,289,2,1,4,0,9,4,4,0,30,0,0,0,0,2,0,2,0,0,0,0,610,434,0.740484429065744,0.1588785046728972,183
-4083617627477460784,1771909,6866,31,0,21,0,193,0,628,1,0,0,0,3,0,3,7,0,0,0,1,0,2,0,2,0,0,0,0,877,436,0.3073248407643312,0.10880829015544041,159
-4074579745994487917,1364482,5227,61,0,5,0,176,0,428,1,0,0,0,23,3,4,0,11,0,0,1,0,0,0,0,0,0,0,0,675,437,0.411214953271028,0.028409090909090908,98
-4060115593491357080,5037191,20228,205,0,65,0,1472,0,744,1,0,6,0,59,3,5,1,75,0,0,0,0,2,0,0,0,0,0,0,2492,439,1.978494623655914,0.044157608695652176,34
-4020963263724478096,1230661,4402,9,0,25,0,196,0,375,1,0,3,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,609,442,0.5226666666666666,0.12755102040816327,1032
-3997123764184972805,715656,2851,40,0,6,0,63,0,241,1,0,1,0,1,0,3,0,35,0,0,0,0,1,0,0,0,0,0,0,354,443,0.26141078838174275,0.09523809523809523,99
-3946355760659433297,1531803,5615,7,0,4,0,144,0,598,1,0,1,0,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,758,445,0.2408026755852843,0.027777777777777776,603
-3931850848965807327,525954,1918,6,0,8,0,134,0,110,0,0,1,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,260,448,1.2181818181818183,0.05970149253731343,372
-3898538261654952069,1107732,4459,5,0,7,0,204,0,328,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,548,449,0.6219512195121951,0.03431372549019608,1708
-3892403908421615472,1143963,4438,23,0,19,0,198,0,322,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,8,0,0,0,0,566,451,0.6149068322981367,0.09595959595959595,288
-3883254260301171281,1414636,5586,62,3,28,0,260,0,341,1,0,2,0,0,0,4,0,33,0,0,2,0,10,0,3,0,1,0,0,700,452,0.7624633431085044,0.1076923076923077,162
-3880421923313113636,2410118,9713,11,6,9,0,210,0,954,1,0,1,0,1,0,2,0,0,0,0,1,2,0,0,2,0,0,0,0,1193,453,0.22012578616352202,0.04285714285714286,410
-3870814030664538615,2146476,7775,54,0,25,1,224,1,751,1,0,6,0,1,0,5,1,43,0,0,0,0,1,0,0,0,0,0,0,1062,454,0.2982689747003995,0.11160714285714286,535
-3830598331615265315,1667370,6589,7,0,24,0,146,0,642,1,0,4,0,0,0,5,1,1,0,0,1,0,0,0,0,0,0,0,0,825,457,0.22741433021806853,0.1643835616438356,790
-3793939174285910537,1325406,5057,2,0,10,3,132,2,503,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,656,458,0.2624254473161034,0.07575757575757576,1908
-3784278769544788464,962453,3698,5,0,10,1,93,1,362,1,0,3,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,476,460,0.2569060773480663,0.10752688172043011,1449
-3762855597782784357,1299658,5091,4,0,10,0,224,0,401,1,0,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,643,462,0.5586034912718204,0.044642857142857144,840
-3712038083021178070,1331606,5099,12,0,2,0,44,0,594,2,2,2,0,0,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,659,464,0.07407407407407407,0.045454545454545456,145
-3690061312451673742,206331,819,42,3,10,0,32,0,7,2,3,2,0,1,0,2,0,36,0,0,1,0,1,0,0,0,0,0,0,102,465,4.571428571428571,0.3125,99
-3662343005925001664,1112077,4195,154,0,15,0,103,1,270,1,0,2,0,10,1,6,0,125,0,0,0,0,2,0,1,0,0,0,0,550,466,0.3814814814814815,0.14563106796116504,73
-3660951333976238107,967828,3782,7,0,16,0,181,0,271,1,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,479,467,0.6678966789667896,0.08839779005524862,1138
-3658734553926156443,672883,2475,4,0,3,0,88,0,233,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,333,468,0.3776824034334764,0.03409090909090909,1730
-3598524654012261098,341910,1401,70,0,9,0,52,0,32,1,0,1,0,2,0,4,0,62,0,0,1,0,0,0,0,0,0,0,0,169,471,1.625,0.17307692307692307,149
-3584340051182788304,1148349,4264,4,0,10,2,249,1,298,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,568,472,0.8355704697986577,0.040160642570281124,0
-3560883992029938753,1527162,5330,8,0,13,0,274,0,456,1,0,2,0,0,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,756,474,0.6008771929824561,0.04744525547445255,501
-3557754797886324532,4715979,18301,3,0,53,0,1525,0,745,1,0,1,0,0,0,5,1,1,0,0,0,0,1,0,0,0,1,0,0,2334,475,2.046979865771812,0.03475409836065574,450
-3498609899878617335,1389980,5269,4,0,17,0,220,1,441,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,688,477,0.4988662131519274,0.07727272727272727,400
-3477707686956443433,2055546,8541,265,0,7,0,234,0,505,1,0,1,0,13,7,4,0,219,0,0,1,0,0,0,1,0,1,0,0,1017,478,0.4633663366336634,0.029914529914529916,164
-3447951589427868318,669043,2427,7,0,15,0,47,0,258,1,0,0,0,0,1,3,0,0,0,0,0,0,2,0,0,4,0,0,0,331,479,0.1821705426356589,0.3191489361702128,31
-3429817348872015429,562097,2180,3,0,1,0,6,0,265,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,278,480,0.022641509433962263,0.16666666666666666,227
-3427131322349548351,1332400,5101,4,0,3,3,319,2,324,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,659,481,0.9845679012345679,0.009404388714733543,927
-3412572440664381517,1318459,5151,120,0,7,0,87,0,433,1,0,2,0,13,4,4,0,84,0,0,1,0,0,0,0,0,0,0,0,652,482,0.20092378752886836,0.08045977011494253,166
-3383717885410672786,2139165,8261,319,0,35,0,144,0,553,1,0,3,0,1,0,6,0,312,0,0,1,0,0,0,0,0,0,0,0,1058,483,0.2603978300180832,0.24305555555555555,395
-3358186921751131115,4013195,14752,67,0,30,0,1097,0,782,2,1,3,0,0,0,5,5,55,0,0,1,0,1,0,0,0,0,0,0,1985,484,1.4028132992327367,0.027347310847766638,132
-3337305958434687405,1296311,4664,2,0,5,0,203,0,426,1,1,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,642,487,0.4765258215962441,0.024630541871921183,1093
-3326086482538886174,974196,3766,24,4,14,0,133,0,303,1,0,0,1,5,1,3,0,0,0,0,2,0,3,0,0,0,0,0,0,482,488,0.4389438943894389,0.10526315789473684,232
-3321733940917963199,3166578,12030,161,0,31,0,507,0,860,1,0,1,0,0,0,7,3,156,0,0,1,0,0,0,0,0,0,0,0,1567,489,0.5895348837209302,0.0611439842209073,260
-3311364531609513362,246870,1063,45,0,5,0,46,1,22,1,0,0,0,17,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,122,490,2.090909090909091,0.10869565217391304,96
-3289289922361119771,836795,3105,7,0,17,0,124,0,261,1,0,2,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,414,492,0.47509578544061304,0.13709677419354838,1698
-3277780246671140635,2683490,9544,5,0,36,1,198,1,1082,1,1,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1328,493,0.18299445471349354,0.18181818181818182,1
-3239475699538027033,1137047,5356,481,2,7,0,6,0,62,1,0,0,0,0,9,3,0,404,0,0,5,0,0,0,0,21,0,0,0,562,496,0.0967741935483871,1.1666666666666667,97
-3206700767927068276,606786,2136,155,0,9,2,17,2,110,1,0,0,0,14,6,4,0,118,0,0,1,0,0,0,0,0,0,0,0,300,497,0.15454545454545454,0.5294117647058824,102
-3202184797737086685,1309239,5019,17,0,9,0,67,0,549,1,0,1,0,0,0,4,16,0,0,0,1,0,0,0,0,0,0,0,0,648,499,0.122040072859745,0.13432835820895522,128
-3200612136616583223,1030851,3981,9,0,5,1,122,1,368,1,0,0,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,510,500,0.33152173913043476,0.040983606557377046,322
-3188999332446642004,1038870,4127,60,0,29,0,113,0,307,1,0,1,0,1,0,4,7,26,0,0,1,0,0,0,5,0,0,0,0,514,501,0.36807817589576547,0.25663716814159293,165
-3166048638207834481,78887,311,21,0,0,0,9,0,4,1,1,1,0,7,2,2,0,0,0,0,1,0,0,0,1,3,0,0,0,39,502,2.25,0.0,36
-3159316374518792507,741793,2759,22,0,9,0,58,0,273,1,0,2,0,9,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,367,503,0.21245421245421245,0.15517241379310345,115
-3123855099817395654,1579252,6486,213,0,0,1,120,1,440,1,0,1,0,1,0,6,1,206,0,0,0,0,2,0,0,0,0,0,0,782,506,0.2727272727272727,0.0,482
-3079639820082240450,1503231,5770,5,0,7,0,144,0,582,1,0,2,0,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,744,507,0.24742268041237114,0.04861111111111111,197
-3077378307246032515,13874180,53804,120,0,214,5,5715,6,793,1,0,5,0,0,59,5,0,9,0,0,4,0,0,0,0,39,2,0,0,6862,508,7.206809583858764,0.03744531933508311,42
-3067994144169699395,1103843,4176,10,0,3,0,70,0,458,1,0,1,0,2,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,546,509,0.15283842794759825,0.04285714285714286,545
-3064436759859932513,1280933,4912,16,0,10,0,128,0,475,1,0,0,0,1,0,4,0,6,0,0,0,0,2,0,1,0,0,0,0,634,510,0.2694736842105263,0.078125,601
-3041088166082009559,2935696,10788,15,0,6,0,224,0,1203,1,0,0,0,2,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0,1453,511,0.1862011637572735,0.026785714285714284,294
-3033430748298275304,877599,3507,85,0,22,0,93,2,227,1,0,4,0,2,1,4,0,64,0,0,1,0,1,0,1,0,0,0,0,434,512,0.40969162995594716,0.23655913978494625,440
-3032168878423152645,1233357,4628,153,0,19,5,109,5,313,1,0,1,0,2,0,5,2,137,0,0,0,0,2,0,0,0,0,0,0,610,513,0.34824281150159747,0.1743119266055046,135
-3006788464912463267,883055,3311,7,0,5,0,165,0,255,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,437,514,0.6470588235294118,0.030303030303030304,694
-2992414910593119633,608375,2238,11,0,10,0,40,0,235,1,0,0,0,1,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,301,517,0.1702127659574468,0.25,354
-2957653541693304482,634706,2213,3,0,13,0,142,0,153,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,314,519,0.9281045751633987,0.09154929577464789,691
-2940391181928916197,1212727,4465,46,0,9,0,297,0,243,1,0,0,0,5,1,4,0,31,0,0,0,0,2,0,0,0,0,0,0,600,520,1.2222222222222223,0.030303030303030304,295
-2911672721722375457,966081,3725,4,0,20,0,176,0,272,2,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,478,522,0.6470588235294118,0.11363636363636363,1337
-2904098196196742009,1364363,4936,35,3,13,0,263,0,356,1,0,1,0,0,1,3,0,0,0,0,0,1,4,0,9,0,0,0,0,675,523,0.7387640449438202,0.049429657794676805,165
-2903718473255777444,276747,1051,5,0,4,1,63,1,55,2,1,1,0,1,1,4,0,0,0,0,1,0,0,0,1,1,0,0,0,137,524,1.1454545454545455,0.06349206349206349,315
-2877434400393545826,3546576,13046,442,0,13,2,584,0,711,1,0,0,0,0,25,3,0,341,0,0,3,0,1,0,0,10,0,0,0,1756,525,0.8213783403656821,0.02226027397260274,190
-2841785893601224294,1105790,4069,4,0,21,2,117,1,397,1,0,3,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,547,526,0.2947103274559194,0.1794871794871795,32
-2815872294222844557,1287209,4958,34,0,6,1,114,2,475,1,0,0,0,1,0,4,0,28,0,0,1,0,0,0,0,0,0,0,0,637,527,0.24,0.05263157894736842,428
-2794445791694368070,1516348,5880,96,0,27,3,90,1,527,1,0,0,0,1,0,4,0,76,0,0,1,0,4,0,0,0,1,0,0,750,528,0.17077798861480076,0.3,144
-2764932927553971453,602062,2317,10,0,3,0,114,0,166,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,0,298,530,0.6867469879518072,0.02631578947368421,558
-2746975797174510348,818391,3141,16,0,8,0,67,0,309,1,0,0,0,3,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,405,531,0.2168284789644013,0.11940298507462686,435
-2693063106845144105,1341760,4928,3,0,9,0,74,0,574,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,664,534,0.1289198606271777,0.12162162162162163,653
-2666221103488081029,398465,1578,50,0,4,0,12,0,126,1,0,0,0,11,0,4,0,18,0,0,0,0,1,0,0,1,0,0,0,197,536,0.09523809523809523,0.3333333333333333,71
-2607053776082799799,1711951,6528,14,2,11,2,308,3,501,1,1,0,1,4,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,847,537,0.6147704590818364,0.03571428571428571,281
-2606459164801400047,1863218,7753,127,0,8,0,142,1,639,1,0,1,0,9,2,4,1,99,0,0,1,0,0,0,0,0,0,0,0,922,538,0.2222222222222222,0.056338028169014086,141
-2603003043479723029,818613,3016,17,0,29,0,88,0,268,1,0,0,0,11,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,405,540,0.3283582089552239,0.32954545454545453,113
-2584319383435515217,1266837,4874,2,0,13,0,38,0,569,1,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,627,541,0.06678383128295255,0.34210526315789475,1322
-2574047428037728874,1796191,7124,35,0,4,0,271,0,574,1,0,1,0,11,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,889,543,0.4721254355400697,0.014760147601476014,189
-2569879246660043377,2569898,9812,90,0,11,0,175,0,991,1,0,4,0,1,0,4,0,80,0,0,0,0,1,0,0,0,0,0,0,1272,544,0.17658930373360243,0.06285714285714286,276
-2558903695201646452,1157929,4429,73,8,1,11,178,11,286,1,0,0,0,1,7,4,4,0,0,0,2,1,1,0,0,4,0,0,0,573,545,0.6223776223776224,0.0056179775280898875,160
-2539795921854405252,620731,2343,52,0,2,2,29,1,217,1,0,0,0,22,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,307,546,0.1336405529953917,0.06896551724137931,33
-2531572446546200159,996265,3676,2,0,44,0,210,0,232,1,0,1,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,493,547,0.9051724137931034,0.20952380952380953,390
-2516904241133348546,2228042,8975,8,1,19,0,452,0,620,1,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1103,548,0.7290322580645161,0.0420353982300885,482
-2500126110601208594,859076,3440,14,0,3,4,28,1,371,1,0,0,0,4,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,425,549,0.07547169811320754,0.10714285714285714,157
-2471007476311607445,440706,1632,3,0,2,0,8,0,201,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,218,553,0.03980099502487562,0.25,33
-2459195229127948709,1558113,5888,32,0,16,0,220,0,498,1,0,0,0,0,0,4,0,19,0,0,0,0,3,0,2,0,0,0,0,771,556,0.44176706827309237,0.07272727272727272,182
-2406147536085427776,1600507,6142,20,0,22,0,130,0,614,1,0,1,0,3,1,5,1,2,0,0,0,0,1,0,1,0,0,0,0,792,559,0.21172638436482086,0.16923076923076924,169
-2345825501069180211,1496000,5445,28,5,25,0,135,0,541,1,0,0,0,0,0,5,1,17,0,0,0,1,1,0,3,0,0,0,0,740,561,0.24953789279112754,0.18518518518518517,420
-2304093531467519107,1239019,4672,7,0,7,1,241,1,351,1,0,0,0,1,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,613,563,0.6866096866096866,0.029045643153526972,533
-2234178073181415540,1109607,4180,12,0,18,0,140,0,375,1,0,0,0,0,0,3,0,10,0,0,0,0,2,0,0,0,0,0,0,549,567,0.37333333333333335,0.12857142857142856,844
-2184386635646238852,2590768,9398,40,0,8,0,182,0,1047,1,0,2,0,0,0,4,0,32,0,0,0,0,1,0,1,0,0,0,0,1282,568,0.17382999044890163,0.04395604395604396,20
-2113007825733370871,1087683,4486,165,0,10,0,79,0,277,1,0,1,0,9,0,5,0,137,0,0,1,0,0,0,0,0,0,0,0,538,571,0.2851985559566787,0.12658227848101267,210
-2105868312811769476,2577400,9252,3,0,3,0,335,0,930,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1276,572,0.3602150537634409,0.008955223880597015,976
-2091642786708721319,1197326,4774,106,0,10,1,126,1,342,1,1,6,0,0,0,4,0,98,0,0,0,0,1,0,1,0,0,0,0,593,573,0.3684210526315789,0.07936507936507936,570
-2088831750134633768,343848,1313,6,0,3,0,27,0,128,1,0,1,0,0,0,4,2,0,0,0,1,0,1,0,0,0,0,0,0,170,574,0.2109375,0.1111111111111111,447
-2088124723136293548,3962620,15135,121,0,62,0,675,0,1096,1,0,4,0,0,0,4,2,54,0,0,2,0,4,0,15,0,1,0,0,1961,575,0.6158759124087592,0.09185185185185185,95
-2042159743906051747,335319,1322,11,0,7,0,60,0,82,1,1,2,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,166,576,0.7317073170731707,0.11666666666666667,600
-2016757470046583557,335785,924,17,5,17,0,49,0,74,1,0,3,0,3,2,3,0,0,0,0,1,1,0,0,1,0,0,0,0,166,578,0.6621621621621622,0.3469387755102041,457
-2001723945791974755,837101,3273,24,0,15,0,148,0,223,1,0,3,0,6,1,3,0,0,0,0,1,0,0,0,1,2,0,0,0,414,579,0.6636771300448431,0.10135135135135136,233
-1990580187545043663,1370557,5053,24,0,34,0,222,1,390,1,0,9,0,2,4,4,2,0,0,0,0,0,1,0,4,0,1,0,0,678,580,0.5692307692307692,0.15315315315315314,220
-1988505823954408387,3289877,12690,55,0,194,0,749,0,624,1,0,3,0,0,0,5,0,42,0,0,1,0,2,0,1,0,0,0,0,1628,581,1.2003205128205128,0.2590120160213618,555
-1979935243077031303,2682649,10061,388,0,23,0,246,0,665,1,0,4,0,1,31,4,4,299,0,0,0,0,1,0,0,3,0,0,0,1327,582,0.3699248120300752,0.09349593495934959,227
-1970192115161264911,1022790,3741,3,0,3,0,175,0,322,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,506,584,0.5434782608695652,0.017142857142857144,705
-1954257842923266933,1198294,4729,3,0,3,0,48,0,533,1,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,593,585,0.0900562851782364,0.0625,310
-1926556072275246707,691737,2505,31,0,30,2,40,1,233,1,0,1,0,1,0,4,0,27,0,0,0,0,1,0,0,0,0,0,0,342,587,0.17167381974248927,0.75,1750
-1923798609716059747,2588185,9779,7,2,8,0,546,0,712,1,0,0,0,1,1,5,0,0,0,0,0,1,1,0,1,0,0,0,0,1281,588,0.7668539325842697,0.014652014652014652,573
-1920566096931304227,1043205,3839,2,0,15,0,70,0,425,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,516,589,0.16470588235294117,0.21428571428571427,686
-1896135814174064688,772097,2856,9,0,24,0,67,0,277,1,0,1,0,2,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,382,591,0.24187725631768953,0.3582089552238806,539
-1892025932148128384,681089,2594,6,0,5,2,41,2,278,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,337,592,0.1474820143884892,0.12195121951219512,362
-1871886067961285623,1184337,4283,13,0,23,2,262,2,281,1,0,6,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,586,594,0.9323843416370107,0.08778625954198473,319
-1871398362511967408,1928518,7531,209,0,11,1,210,1,515,1,0,2,0,1,0,6,0,203,0,0,1,0,0,0,0,0,0,0,0,954,595,0.4077669902912621,0.05238095238095238,302
-1854990902619955743,2015203,7927,124,2,11,0,455,0,400,1,1,1,2,15,3,4,1,81,0,0,1,0,0,0,0,0,0,0,0,998,597,1.1375,0.024175824175824177,133
-1851214656565067897,2954409,10065,8,0,33,0,531,0,884,1,0,3,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1462,598,0.6006787330316742,0.062146892655367235,342
-1845181672863834986,489299,1807,17,0,15,0,11,0,195,1,0,0,0,5,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,242,599,0.05641025641025641,1.3636363636363635,120
-1820454267963971511,1208393,4329,7,0,6,0,163,0,418,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,598,600,0.38995215311004783,0.03680981595092025,1046
-1813506109560755003,1730651,7009,303,3,7,0,85,0,453,1,0,7,0,3,0,4,2,280,0,0,0,1,2,0,0,0,0,0,0,856,602,0.18763796909492272,0.08235294117647059,212
-1788073328428679527,1018604,3902,1,3,8,0,25,0,462,1,0,1,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,504,603,0.05411255411255411,0.32,144
-1776067480091905082,953596,3487,5,0,15,0,90,0,357,1,0,2,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,472,604,0.25210084033613445,0.16666666666666666,88
-1771949585137035299,654453,2650,9,0,8,3,58,3,237,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,324,605,0.24472573839662448,0.13793103448275862,189
-1767021863151094075,1903704,6816,5,0,42,0,262,0,627,2,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,942,606,0.4178628389154705,0.16030534351145037,1104
-1748735540623387385,1335694,5149,18,7,15,0,93,0,523,1,0,1,0,4,1,4,0,2,0,0,1,2,1,0,0,0,0,0,0,661,607,0.17782026768642448,0.16129032258064516,318
-1735156296707774057,72802,281,33,0,0,0,0,0,0,1,0,0,0,8,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,36,609,,,8
-1716837450525596219,3286742,13472,352,0,10,1,707,0,549,1,0,0,0,0,10,5,0,298,0,0,2,0,1,0,0,1,0,0,0,1625,610,1.2877959927140255,0.014144271570014143,330
-1710074423669398306,901407,3481,29,2,15,0,63,0,331,1,0,0,1,10,4,5,2,0,0,0,1,0,0,0,1,0,0,0,0,446,611,0.1903323262839879,0.23809523809523808,158
-1684893840371140831,1018661,3685,7,0,16,0,139,0,337,1,0,1,0,0,1,3,1,0,0,0,0,0,3,0,1,0,0,0,0,504,613,0.4124629080118694,0.11510791366906475,333
-1634424519946091001,1031063,3697,16,3,8,0,172,0,305,1,0,0,0,0,0,5,0,15,0,0,2,0,0,0,0,0,0,0,0,510,614,0.5639344262295082,0.046511627906976744,619
-1622821337715529847,1255494,4681,19,5,13,0,137,0,442,1,0,0,0,0,0,4,0,7,0,0,0,1,4,0,0,0,0,0,0,621,615,0.30995475113122173,0.0948905109489051,365
-1585494736047618083,2799257,10544,40,1,36,0,132,1,1171,1,0,9,0,3,1,3,0,0,0,0,0,0,3,0,6,0,0,0,0,1385,616,0.11272416737830913,0.2727272727272727,196
-1576445395764893876,2780725,10950,216,0,19,1,151,1,979,1,0,3,0,2,0,6,0,192,0,0,1,0,1,0,3,0,1,0,0,1376,617,0.15423901940755874,0.12582781456953643,355
-1525361622341522885,1431057,5171,2,0,4,3,211,3,481,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,708,619,0.4386694386694387,0.018957345971563982,508
-1489024332697416648,517729,2030,7,0,4,0,43,0,199,1,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,256,622,0.21608040201005024,0.09302325581395349,691
-1475778681646420407,1160064,4211,4,0,6,0,316,0,243,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,574,623,1.300411522633745,0.0189873417721519,2168
-1449161727036443191,2687913,9619,62,0,73,0,502,0,685,1,0,7,0,1,0,7,0,48,0,0,1,0,1,0,0,0,0,0,0,1330,624,0.7328467153284671,0.1454183266932271,1069
-1446245131348983879,3143639,11959,95,0,22,0,359,0,1075,1,0,3,0,3,0,4,0,83,0,0,1,0,0,0,0,1,0,0,0,1556,625,0.33395348837209304,0.06128133704735376,275
-1428249313946539933,1308152,5520,289,0,3,0,32,0,317,1,0,0,0,29,13,5,1,212,0,0,1,0,0,0,0,0,0,0,0,647,626,0.10094637223974763,0.09375,73
-1410138376836543975,2529877,10315,698,0,27,1,93,2,424,1,0,3,0,31,14,5,1,622,0,0,1,0,0,0,0,0,0,0,0,1251,628,0.21933962264150944,0.2903225806451613,57
-1398972786316145660,355259,1314,9,4,2,0,57,0,99,1,1,0,0,0,0,3,2,0,0,0,2,0,0,0,2,0,0,0,0,176,629,0.5757575757575758,0.03508771929824561,367
