ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_merch_purchase,perc_open,perc_click,Totals,Cust_ID
0.0074626865671641,0.0,0.0024875621890547,0.0024875621890547,0.0049751243781094,0.0,0.0,0.0,0.7378048780487805,0.0661157024793388,402,13569
0.0,0.0,0.0,0.0043103448275862,0.0,0.0,0.0,0.0,0.1969696969696969,0.5769230769230769,232,13570
0.0,0.0,0.0008764241893076,0.0008764241893076,0.0,0.0,0.0,0.0,0.6088957055214724,0.0579345088161209,1141,13571
0.0,0.0,0.0039920159680638,0.0019960079840319,0.0,0.0,0.0019960079840319,0.0,0.4025974025974026,0.1612903225806451,501,13572
0.0,0.0,0.0,0.0015325670498084,0.0,0.0,0.0,0.0007662835249042,0.4262086513994911,0.1313432835820895,1305,13573
0.001081081081081,0.0,0.0043243243243243,0.0021621621621621,0.0,0.0,0.0,0.001081081081081,0.1834862385321101,0.2916666666666667,925,13574
0.0,0.0,0.0005282620179609,0.0010565240359218,0.0,0.0,0.0036978341257263,0.0005282620179609,1.182960893854749,0.1263282172373081,1893,13575
0.0,0.0,0.0006930006930006,0.0006930006930006,0.0,0.0,0.002079002079002,0.002079002079002,0.4855305466237942,0.0507726269315673,1443,13576
0.0,0.0,0.0007507507507507,0.0007507507507507,0.0,0.0,0.0,0.0,0.6335978835978836,0.1398747390396659,1332,13577
0.0,0.0,0.0,0.0014814814814814,0.0,0.0,0.0103703703703703,0.0,1.0688524590163937,0.0398773006134969,675,13578
0.0015128593040847,0.0010085728693898,0.0005042864346949,0.0005042864346949,0.0015128593040847,0.0,0.0015128593040847,0.0010085728693898,1.9190140845070425,0.0926605504587156,1983,13579
0.0007072135785007,0.0,0.0,0.0106082036775106,0.0,0.0,0.0049504950495049,0.0035360678925035,0.4646581691772885,0.0723192019950124,1414,13580
0.0,0.0,0.0005750431282346,0.0011500862564692,0.0,0.002875215641173,0.002875215641173,0.0,1.1615487316421895,0.0551724137931034,1739,13581
0.0,0.0,0.0,0.0026737967914438,0.0,0.0,0.0240641711229946,0.0,0.2591093117408907,0.25,374,13582
0.0,0.0,0.0,0.0010465724751439,0.0,0.0005232862375719,0.0062794348508634,0.0,0.6947565543071161,0.0390835579514824,1911,13583
0.0,0.0,0.0011587485515643,0.0011587485515643,0.0,0.0011587485515643,0.0,0.0023174971031286,0.3127413127413127,0.3148148148148148,863,13584
0.0,0.0,0.0006954102920723,0.0013908205841446,0.0,0.0006954102920723,0.0,0.0,0.3266596417281349,0.1580645161290322,1438,13585
0.0,0.0,0.0,0.0043290043290043,0.0,0.0,0.0129870129870129,0.0,0.1544117647058823,0.9047619047619048,231,13586
0.0,0.0,0.0,0.0008453085376162,0.0,0.0004226542688081,0.0008453085376162,0.0046491969568892,0.4162508909479686,0.2397260273972602,2366,13587
0.0,0.0,0.000467726847521,0.000935453695042,0.0,0.0,0.0028063610851262,0.0046772684752104,0.6677994902293968,0.1106870229007633,2138,13588
0.0,0.0,0.0,0.0009165902841429,0.0,0.0,0.0164986251145737,0.0,1.2087912087912087,0.049090909090909,1091,13589
0.0028089887640449,0.0,0.0,0.0028089887640449,0.0,0.0,0.0028089887640449,0.0112359550561797,1.119047619047619,0.0992907801418439,356,13590
0.0,0.0,0.0010515247108307,0.0010515247108307,0.0,0.0,0.0021030494216614,0.0,0.8102345415778252,0.0894736842105263,951,13591
0.0,0.0,0.0,0.0132450331125827,0.0,0.0,0.0596026490066225,0.0,0.391304347826087,0.2592592592592592,151,13592
0.0,0.0,0.0,0.0046511627906976,0.0,0.0,0.0186046511627906,0.0,0.2279411764705882,0.032258064516129,215,13593
0.0,0.0,0.0,0.0022727272727272,0.0,0.0,0.0,0.0,0.7378190255220418,0.0911949685534591,880,13594
0.0,0.0,0.0,0.0011750881316098,0.0,0.0,0.0,0.0,0.2638655462184874,0.0828025477707006,851,13595
0.0,0.0020746887966804,0.0,0.0020746887966804,0.0,0.0,0.0082987551867219,0.0,0.4732142857142857,1.1415094339622642,482,13596
0.0,0.0,0.0,0.0036630036630036,0.0,0.0,0.0109890109890109,0.0036630036630036,2.564516129032258,0.1949685534591195,273,13597
0.0005681818181818,0.0,0.0,0.0005681818181818,0.0,0.0005681818181818,0.0017045454545454,0.0017045454545454,1.6037414965986394,0.0392364793213149,1760,13598
0.0,0.0,0.0,0.0016597510373443,0.0,0.0,0.0049792531120331,0.0008298755186721,1.171206225680934,0.048172757475083,1205,13599
0.0,0.0,0.0021739130434782,0.0014492753623188,0.0,0.0007246376811594,0.0050724637681159,0.0,0.3274917853231106,0.1806020066889632,1380,13600
0.0,0.0,0.000788643533123,0.000788643533123,0.0,0.0,0.002365930599369,0.0,0.6036931818181818,0.148235294117647,1268,13601
0.0074626865671641,0.0,0.0024875621890547,0.017412935323383,0.0,0.0373134328358208,0.0323383084577114,0.0,0.6705882352941176,0.0789473684210526,402,13602
0.0,0.0,0.0021493820526598,0.0010746910263299,0.0005373455131649,0.0,0.0026867275658248,0.0075228371843095,1.768270944741533,0.1491935483870967,1861,13603
0.0012531328320802,0.0,0.0012531328320802,0.0025062656641604,0.0,0.0,0.0087719298245614,0.0,0.2202729044834308,0.4336283185840708,798,13604
0.0,0.0,0.0011560693641618,0.0011560693641618,0.0,0.0046242774566473,0.0011560693641618,0.0,0.4679245283018868,0.0725806451612903,865,13605
0.0,0.0,0.0,0.0040281973816717,0.0,0.0,0.0,0.0,0.3670886075949367,0.6206896551724138,993,13606
0.0,0.0,0.0025756600128783,0.0012878300064391,0.0,0.0,0.0070830650354153,0.0,0.4791914387633769,0.1712158808933002,1553,13607
0.0,0.0,0.0089686098654708,0.0089686098654708,0.0,0.0044843049327354,0.0,0.0044843049327354,0.127906976744186,1.4545454545454546,223,13608
0.0,0.0,0.0,0.0036764705882352,0.0,0.0,0.0,0.0,1.024,0.0078125,272,13609
0.0,0.0,0.0009165902841429,0.0018331805682859,0.0,0.0,0.0,0.0,0.24,0.2068965517241379,1091,13610
0.0,0.0,0.0017482517482517,0.0034965034965034,0.0,0.0,0.0104895104895104,0.0,1.2534562211981566,0.0441176470588235,572,13611
0.0,0.0,0.0,0.0011435105774728,0.0,0.0,0.0,0.0028587764436821,0.7114093959731543,0.0927672955974842,1749,13612
0.0002921413964358,0.0,0.0020449897750511,0.0005842827928717,0.0,0.0020449897750511,0.0020449897750511,0.0026292725679228,1.2346570397111911,0.0900584795321637,3423,13613
0.0,0.0015600624024961,0.0015600624024961,0.0140405616224648,0.0,0.0031201248049922,0.0124804992199688,0.0031201248049922,0.1945080091533181,0.2588235294117647,641,13614
0.002020202020202,0.0,0.0,0.002020202020202,0.0,0.0,0.006060606060606,0.0,1.2885906040268456,0.1614583333333333,495,13615
0.0,0.0,0.0021201413427561,0.0014134275618374,0.0,0.0007067137809187,0.0007067137809187,0.0,0.3613053613053613,0.2806451612903226,1415,13616
0.0,0.0,0.0011587485515643,0.0023174971031286,0.0,0.0011587485515643,0.0173812282734646,0.0,0.4206008583690987,0.1377551020408163,863,13617
0.0018248175182481,0.0,0.0,0.0018248175182481,0.0,0.0,0.010948905109489,0.0,0.5152439024390244,0.1005917159763313,548,13618
0.0,0.0,0.0,0.0021621621621621,0.0,0.0021621621621621,0.0151351351351351,0.0021621621621621,0.3304940374787052,0.2474226804123711,925,13619
0.0,0.0,0.0,0.0012642225031605,0.0,0.0,0.0,0.0,0.2948490230905861,0.144578313253012,791,13620
0.0,0.0,0.0,0.0007645259938837,0.0,0.0,0.0,0.0,1.271559633027523,0.0202020202020202,1308,13621
0.0,0.0,0.0013937282229965,0.0013937282229965,0.0,0.0013937282229965,0.0104529616724738,0.0,0.9723502304147466,0.0489731437598736,1435,13622
0.0,0.0,0.0010050251256281,0.0010050251256281,0.0,0.0,0.0,0.0010050251256281,0.2049861495844875,0.1351351351351351,995,13623
0.0014154281670205,0.0,0.0007077140835102,0.0014154281670205,0.0,0.0021231422505307,0.0184005661712668,0.0,0.3849557522123893,0.0660919540229885,1413,13624
0.0,0.0,0.0,0.0013089005235602,0.0,0.0013089005235602,0.0026178010471204,0.0,0.8837837837837837,0.0703363914373088,764,13625
0.0,0.0,0.0076923076923076,0.0153846153846153,0.0,0.0,0.0769230769230769,0.0,0.775,0.1935483870967742,130,13626
0.0,0.0,0.0012224938875305,0.0012224938875305,0.0,0.0,0.0036674816625916,0.0,0.360655737704918,0.0959595959595959,818,13627
0.0004327131112072,0.0,0.0012981393336218,0.0008654262224145,0.0,0.0004327131112072,0.0060579835569017,0.0051925573344872,0.5704280155642023,0.1377899045020464,2311,13628
0.0,0.0,0.0,0.0024096385542168,0.0,0.0,0.008433734939759,0.0036144578313253,0.0565217391304347,0.5128205128205128,830,13629
0.0,0.0,0.0,0.0013774104683195,0.0,0.0041322314049586,0.0,0.0027548209366391,0.1194762684124386,0.1095890410958904,726,13630
0.0,0.0,0.0011111111111111,0.0022222222222222,0.0,0.0,0.0122222222222222,0.0,0.5835051546391753,0.0812720848056537,900,13631
0.0,0.0,0.0,0.0024796315975912,0.0,0.0,0.0024796315975912,0.0003542330853701,0.8499308437067773,0.0219690805532953,2823,13632
0.0009115770282588,0.0,0.0009115770282588,0.0018231540565177,0.0,0.0,0.0109389243391066,0.0009115770282588,0.1946795646916566,0.1739130434782608,1097,13633
0.0005580357142857,0.0,0.0005580357142857,0.0005580357142857,0.0,0.0,0.0,0.0,1.1745827984595636,0.0469945355191256,1792,13634
0.0,0.0,0.0,0.0011389521640091,0.0,0.0022779043280182,0.0,0.0,0.1669172932330827,0.2702702702702703,878,13635
0.0,0.0,0.0,0.0068728522336769,0.0,0.0,0.0171821305841924,0.0,2.740740740740741,0.2094594594594594,291,13636
0.0048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031746031746032,0.0615384615384615,205,13637
0.0,0.0,0.0,0.0009182736455463,0.0,0.0,0.0,0.0064279155188246,0.4363143631436314,0.015527950310559,1089,13638
0.0,0.0,0.001628664495114,0.003257328990228,0.0,0.001628664495114,0.004885993485342,0.0,0.8794642857142857,0.0862944162436548,614,13639
0.0,0.0,0.0010030090270812,0.0010030090270812,0.0,0.0,0.0020060180541624,0.0,0.3194029850746269,0.2336448598130841,997,13640
0.0,0.0,0.0,0.0017953321364452,0.0,0.0017953321364452,0.0017953321364452,0.0,0.415041782729805,0.1476510067114094,557,13641
0.0,0.0,0.0,0.00127959053103,0.0,0.0,0.000639795265515,0.00127959053103,0.2796688132474701,0.1282894736842105,1563,13642
0.0,0.0,0.0,0.0515463917525773,0.0,0.0,0.0721649484536082,0.0,0.0,,97,13643
0.0,0.0,0.0,0.000871839581517,0.0,0.000871839581517,0.003487358326068,0.001743679163034,1.053742802303263,0.0746812386156648,1147,13644
0.0,0.0,0.0,0.001841620626151,0.0,0.0,0.005524861878453,0.0,0.6442307692307693,0.053731343283582,1086,13645
0.0013831258644536,0.0,0.0,0.0027662517289073,0.0,0.0,0.0082987551867219,0.0,0.2453874538745387,0.0225563909774436,723,13646
0.0,0.0,0.0,0.0011890606420927,0.0,0.0035671819262782,0.0011890606420927,0.0,1.0213333333333334,0.0939947780678851,841,13647
0.0,0.0,0.0,0.0019588638589618,0.0,0.0019588638589618,0.0029382957884427,0.0,1.0430839002267571,0.0739130434782608,1021,13648
0.0,0.0,0.0,0.0011723329425556,0.0,0.0,0.0023446658851113,0.0,0.4123505976095618,0.2125603864734299,853,13649
0.0,0.0,0.0025940337224383,0.0025940337224383,0.0,0.0025940337224383,0.0012970168612191,0.0,0.6978021978021978,0.0866141732283464,771,13650
0.0,0.0,0.0,0.0020964360587002,0.0,0.0,0.0062893081761006,0.0020964360587002,0.1406649616368286,0.1454545454545454,477,13651
0.0,0.0,0.0009066183136899,0.0009066183136899,0.0,0.0,0.0036264732547597,0.0018132366273798,0.8063872255489022,0.1435643564356435,1103,13652
0.0008,0.0,0.0,0.0016,0.0,0.0,0.0088,0.0,0.933572710951526,0.075,1250,13653
0.0,0.0013368983957219,0.0,0.0026737967914438,0.0,0.0013368983957219,0.0,0.0,0.576,0.1481481481481481,748,13654
0.0,0.0,0.0020242914979757,0.0020242914979757,0.0,0.0,0.0020242914979757,0.0,0.2978723404255319,0.1938775510204081,494,13655
0.0,0.0,0.0021810250817884,0.0021810250817884,0.0,0.0,0.0,0.0,0.1097560975609756,0.7936507936507936,917,13656
0.0,0.0,0.0006858710562414,0.0034293552812071,0.0048010973936899,0.0041152263374485,0.0041152263374485,0.0,0.0976138828633405,0.0111111111111111,1458,13657
0.0,0.0,0.0,0.0037054191755442,0.0,0.0,0.0050949513663733,0.0,0.4494117647058823,0.06282722513089,2159,13658
0.0,0.0,0.0,0.0017376194613379,0.0,0.0008688097306689,0.0034752389226759,0.0008688097306689,0.7086206896551724,0.1192214111922141,1151,13659
0.0018264840182648,0.0,0.0,0.0009132420091324,0.0,0.0009132420091324,0.0009132420091324,0.0009132420091324,0.6834170854271356,0.0490196078431372,1095,13660
0.0,0.0,0.0,0.0028901734104046,0.0,0.0,0.0158959537572254,0.0,0.24282982791587,0.0708661417322834,692,13661
0.0,0.0,0.0,0.0028735632183908,0.0,0.0,0.0258620689655172,0.0,0.6977401129943502,0.1578947368421052,696,13662
0.0,0.0,0.0,0.0011750881316098,0.0,0.0,0.0047003525264394,0.0,0.3633156966490299,0.0436893203883495,851,13663
0.0,0.0,0.0,0.0014814814814814,0.0,0.0,0.0029629629629629,0.0,0.6504065040650406,0.0791666666666666,675,13664
0.0,0.0,0.0,0.00418410041841,0.0,0.0,0.00418410041841,0.0,0.5321100917431193,0.0172413793103448,239,13665
0.0,0.0,0.0,0.0014992503748125,0.0,0.0,0.0082458770614692,0.0007496251874062,0.3539518900343643,0.0744336569579288,1334,13666
0.0,0.0,0.0007457121551081,0.0014914243102162,0.0,0.0,0.0074571215510812,0.0014914243102162,0.2837988826815642,0.1535433070866141,1341,13667
0.0,0.0,0.0,0.0017211703958691,0.0,0.0,0.0,0.0017211703958691,0.7702265372168284,0.0504201680672268,581,13668
0.0,0.0,0.0,0.000942507068803,0.0,0.0,0.0051837888784165,0.0,2.206540447504303,0.1014040561622464,2122,13669
0.0,0.0,0.0015600624024961,0.0015600624024961,0.0,0.0,0.0039001560062402,0.0179407176287051,0.5379746835443038,0.2323529411764706,1282,13670
0.0,0.0,0.0,0.001841620626151,0.0,0.0,0.001841620626151,0.003683241252302,0.3649851632047478,0.1951219512195122,543,13671
0.0,0.0,0.0,0.0017825311942959,0.0008912655971479,0.0,0.0,0.0008912655971479,0.5158850226928896,0.1026392961876832,1122,13672
0.0055172413793103,0.0,0.0027586206896551,0.0027586206896551,0.0,0.0,0.0027586206896551,0.0,0.3113456464379947,0.2711864406779661,725,13673
0.0,0.0,0.0,0.0006788866259334,0.0,0.0,0.0013577732518669,0.0,0.7525510204081632,0.0898305084745762,1473,13674
0.0,0.0028818443804034,0.0,0.0057636887608069,0.0,0.0,0.0,0.0,0.6258064516129033,0.2577319587628865,347,13675
0.0,0.0,0.0011904761904761,0.0003968253968253,0.0,0.0003968253968253,0.0003968253968253,0.0011904761904761,0.8234817813765182,0.0973451327433628,2520,13676
0.0,0.0,0.0006711409395973,0.0013422818791946,0.0,0.0013422818791946,0.0006711409395973,0.0,0.3014256619144603,0.1959459459459459,1490,13677
0.0017921146953405,0.0,0.0,0.0017921146953405,0.0,0.0,0.0,0.0,0.4096045197740113,0.2758620689655172,558,13678
0.0,0.0,0.0,0.0023391812865497,0.0,0.0,0.0198830409356725,0.0046783625730994,0.3406998158379374,0.2486486486486486,855,13679
0.0,0.0,0.0,0.0039637599093997,0.0,0.0,0.0,0.0,1.116120218579235,0.0526315789473684,1766,13680
0.0,0.0,0.0,0.0014285714285714,0.0,0.0,0.0057142857142857,0.0014285714285714,0.4207792207792207,0.2839506172839506,700,13681
0.0,0.0,0.0017094017094017,0.0034188034188034,0.0,0.0,0.0119658119658119,0.0,0.0945945945945946,0.3571428571428571,585,13682
0.0,0.0,0.0,0.0013670539986329,0.0,0.0,0.0,0.0041011619958988,1.0163132137030997,0.1412520064205457,1463,13683
0.0,0.0,0.0,0.001386962552011,0.0,0.0,0.0055478502080443,0.0,0.7086614173228346,0.1518518518518518,721,13684
0.0,0.0,0.0,0.0078125,0.0,0.0,0.0,0.0,0.6176470588235294,0.0714285714285714,128,13685
0.0006702412868632,0.0,0.0033512064343163,0.0020107238605898,0.0,0.0013404825737265,0.0,0.0053619302949061,0.3579175704989154,0.1181818181818181,1492,13686
0.0,0.0,0.0012642225031605,0.0025284450063211,0.0,0.0,0.011378002528445,0.0012642225031605,0.345703125,0.1016949152542373,791,13687
0.0,0.0,0.0,0.0038986354775828,0.0,0.0,0.0331384015594541,0.0,0.192090395480226,0.2352941176470588,513,13688
0.0,0.0,0.0,0.000534188034188,0.0,0.0,0.001068376068376,0.0,0.6605839416058394,0.0359116022099447,1872,13689
0.0,0.0,0.0033726812816188,0.0016863406408094,0.0,0.0033726812816188,0.0,0.0,0.6206896551724138,0.1262626262626262,593,13690
0.0,0.0,0.0035026269702276,0.0035026269702276,0.0,0.0,0.0035026269702276,0.0,0.1573033707865168,0.3928571428571428,571,13691
0.0,0.0,0.0,0.0017211703958691,0.0,0.0,0.0172117039586919,0.0,0.6820987654320988,0.0769230769230769,581,13692
