CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
-1879680806431590000,454593,1866,1,0,2,0,83,0,137,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,225,BP to STH,0.0,0,0,1,0,0.6058394160583942,0.024096385542168676
-1878877682644970000,76687,320,0,0,0,0,7,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.22580645161290322,0.0
-1876873816401540000,143550,489,0,0,0,0,4,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,,0,0,0,1,0.06060606060606061,0.0
-1865985244248140000,311127,1324,0,0,6,0,64,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,STNL to BP,,0,0,0,1,0.7619047619047619,0.09375
-1864450506017810000,624402,2413,0,0,1,0,41,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,STNL to BP,,0,0,0,1,0.15355805243445692,0.024390243902439025
-1863881543810960000,139457,448,0,0,0,0,12,0,55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,,0,0,0,1,0.21818181818181817,0.0
-1860830447748820000,200002,719,0,0,0,0,19,0,76,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,99,STNL to BP,,0,0,0,1,0.25,0.0
-1859612667574120000,658832,2431,3,0,6,0,25,0,291,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,326,BP to STH,0.0,0,0,1,0,0.0859106529209622,0.24
-1857073864733840000,353707,1236,0,1,0,0,39,0,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,STNL to BP,0.0,0,0,1,0,0.28888888888888886,0.0
-1855087920943910000,157666,608,6,0,0,0,7,0,65,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,78,STNL to BP,,0,0,0,1,0.1076923076923077,0.0
-1853981163228330000,206104,731,5,0,0,0,42,0,53,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,102,STNL to BP,53.0,1,0,0,0,0.7924528301886793,0.0
-1850268771694370000,632533,2477,72,0,3,1,79,0,158,0,0,0,1,3,0,0,51,0,0,0,0,0,0,0,0,0,0,0,313,STNL to BP,0.0,0,0,1,0,0.5,0.0379746835443038
-1845161086046620000,153633,628,2,0,0,0,8,0,66,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,0.0,0,0,1,0,0.12121212121212122,0.0
-1844760910958060000,46434,188,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,STNL to BP,,0,0,0,1,0.4375,0.0
-1843971136474950000,349387,1302,0,0,0,0,12,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,STNL to BP,,0,0,0,1,0.07453416149068323,0.0
-1840630665122840000,167740,680,1,0,0,0,30,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.5882352941176471,0.0
-1838534390758540000,141451,532,2,1,0,0,4,0,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,70,STNL to BP,,0,0,0,1,0.06666666666666667,0.0
-1832459865047920000,208167,780,0,0,2,0,39,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,STNL to BP,,0,0,0,1,0.6290322580645161,0.05128205128205128
-1829442432034100000,232357,908,0,0,0,0,24,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.26373626373626374,0.0
-1827818710292940000,295098,1192,1,0,3,0,13,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,146,BP to STH,0.0,0,0,1,0,0.10077519379844961,0.23076923076923078
-1827746182469350000,276837,1041,0,0,1,0,11,0,124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,137,STNL to BP,,0,0,0,1,0.08870967741935484,0.09090909090909091
-1824774262099750000,165763,619,1,0,0,0,5,0,73,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,82,STNL to BP,0.0,0,0,1,0,0.0684931506849315,0.0
-1823681117368500000,488869,2001,0,0,0,0,19,0,220,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,242,STNL to BP,,0,0,0,1,0.08636363636363636,0.0
-1822423544609450000,80751,362,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,,0,0,0,1,1.0,0.0
-1820018354328530000,652801,2508,5,0,2,0,23,0,293,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,323,STNL to BP,41.0,1,0,0,0,0.07849829351535836,0.08695652173913043
-1819544942960690000,240550,932,4,0,0,0,1,0,113,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,119,STNL to BP,,0,0,0,1,0.008849557522123894,0.0
-1818717703136830000,139425,540,0,0,0,0,18,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,,0,0,0,1,0.36,0.0
-1813963922539610000,163672,609,4,0,0,0,17,0,59,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81,STNL to BP,1535.0,0,0,1,0,0.288135593220339,0.0
-1807995184206000000,72701,249,0,0,0,0,8,0,24,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,STNL to BP,,0,0,0,1,0.3333333333333333,0.0
-1801883751934200000,181891,689,0,0,0,0,2,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,,0,0,0,1,0.022988505747126436,0.0
-1800959346819480000,139485,528,0,0,0,0,6,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,,0,0,0,1,0.09523809523809523,0.0
-1800097193285250000,220350,838,0,0,0,0,2,0,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,,0,0,0,1,0.01904761904761905,0.0
-1797858525849230000,1188446,3920,0,0,10,0,480,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588,STNL to BP,,0,0,0,1,4.8979591836734695,0.020833333333333332
-1796663137071740000,1210477,4843,3,0,30,0,340,0,225,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,STNL to BP,,0,0,0,1,1.511111111111111,0.08823529411764706
-1792898786065280000,408196,1614,0,0,1,0,103,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,STNL to BP,,0,0,0,1,1.0510204081632653,0.009708737864077669
-1790477406671820000,94964,353,0,0,0,0,8,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.20512820512820512,0.0
-1788295576395570000,165748,601,4,0,0,0,2,0,74,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,82,STNL to BP,403.0,0,1,0,0,0.02702702702702703,0.0
-1787624863278960000,157600,599,2,0,0,0,8,0,66,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,78,STNL to BP,1153.0,0,0,1,0,0.12121212121212122,0.0
-1786243240602990000,204120,737,0,0,1,0,40,0,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,101,STNL to BP,,0,0,0,1,0.6896551724137931,0.025
-1784701247770350000,101050,376,0,0,0,0,7,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,,0,0,0,1,0.16279069767441862,0.0
-1783665019743020000,16164,73,0,0,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,STNL to BP,,0,0,0,1,1.0,0.3333333333333333
-1783165625229600000,187812,707,5,0,0,0,23,0,63,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,STNL to BP,,0,0,0,1,0.36507936507936506,0.0
-1776862288158680000,183887,733,0,0,0,0,6,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,,0,0,0,1,0.07142857142857142,0.0
-1776512384436570000,97029,378,0,0,0,0,0,0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,,0,0,0,1,0.0,
-1773410865382240000,216321,825,7,2,1,0,32,0,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107,STNL to BP,1762.0,0,0,1,0,0.49230769230769234,0.03125
-1767560412958400000,418199,1685,0,0,5,0,66,0,135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,STNL to BP,,0,0,0,1,0.4888888888888889,0.07575757575757576
-1766504635929780000,187998,749,2,0,2,0,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,93,STNL to BP,0.0,0,0,1,0,0.1125,0.2222222222222222
-1765847667733300000,117220,402,0,0,0,0,3,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,,0,0,0,1,0.05660377358490566,0.0
-1765040474869190000,343680,1388,1,0,8,0,22,0,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,BP to STH,,0,0,0,1,0.15827338129496402,0.36363636363636365
-1764261624166410000,117232,446,0,0,0,0,2,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,,0,0,0,1,0.03571428571428571,0.0
-1763414566685530000,169812,574,1,0,0,0,10,0,71,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,84,STNL to BP,0.0,0,0,1,0,0.14084507042253522,0.0
-1762934326290790000,121259,484,1,0,0,0,6,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,60,STNL to BP,0.0,0,0,1,0,0.11538461538461539,0.0
-1761330722861390000,60641,227,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,STNL to BP,,0,0,0,1,0.0,
-1754927012309760000,406182,1603,0,0,1,0,30,0,168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,201,STNL to BP,,0,0,0,1,0.17857142857142858,0.03333333333333333
-1752508881210440000,52567,206,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,STNL to BP,,0,0,0,1,0.0,
-1752128389349890000,14118,32,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STNL to BP,,0,0,0,1,,
-1743796185602520000,60608,255,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,STNL to BP,,0,0,0,1,0.0,
-1741675171751650000,432560,1676,13,0,3,0,83,0,115,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,214,STNL to BP,,0,0,0,1,0.7217391304347827,0.03614457831325301
-1739991651766920000,216236,861,5,0,1,2,6,0,93,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,107,BP to STH,,0,0,0,1,0.06451612903225806,0.16666666666666666
-1739827436104300000,145497,519,0,0,0,0,12,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,,0,0,0,1,0.2,0.0
-1736810306828830000,121294,489,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.0,
-1734468709385480000,149508,556,0,0,0,0,21,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,,0,0,0,1,0.40384615384615385,0.0
-1733920047325670000,194101,727,0,0,0,0,17,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,,0,0,0,1,0.21518987341772153,0.0
-1729439666264480000,159538,637,0,0,3,0,16,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,STNL to BP,,0,0,0,1,0.2711864406779661,0.1875
-1727903894732690000,297173,1141,46,0,5,0,28,0,65,0,0,1,4,4,3,0,29,0,0,0,0,2,0,0,0,0,0,0,147,STNL to BP,374.0,0,1,0,0,0.4307692307692308,0.17857142857142858
-1724959731354770000,448509,1794,1,0,4,0,82,0,135,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,222,STNL to BP,0.0,0,0,1,0,0.6074074074074074,0.04878048780487805
-1724115260252750000,224288,841,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,STNL to BP,,0,0,0,1,0.0,
-1723171557340450000,286951,1154,0,0,0,0,40,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,STNL to BP,,0,0,0,1,0.39603960396039606,0.0
-1722564969728250000,293081,1128,1,0,1,0,8,0,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,STNL to BP,,0,0,0,1,0.05925925925925926,0.125
-1721270898749540000,280803,1140,0,0,0,0,26,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,BP to STH,,0,0,0,1,0.23008849557522124,0.0
-1720068555766040000,147498,603,1,0,0,0,0,0,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,STNL to BP,0.0,0,0,1,0,0.0,
-1718613623958030000,167723,660,0,0,0,0,0,0,82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.0,
-1718345453750550000,248631,955,13,0,0,0,19,0,91,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,123,STNL to BP,,0,0,0,1,0.2087912087912088,0.0
-1714483862298340000,173808,610,0,0,0,0,0,0,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,,0,0,0,1,0.0,
-1709382300622690000,26246,97,0,0,0,0,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,STNL to BP,,0,0,0,1,0.2,0.0
-1708311355241700000,76815,247,0,0,0,0,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,STNL to BP,,0,0,0,1,0.0,
-1708074252287670000,264766,1039,3,0,2,0,38,0,88,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,131,STNL to BP,407.0,0,1,0,0,0.4318181818181818,0.05263157894736842
-1705427972019070000,137376,536,1,0,0,1,23,0,41,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,68,STNL to BP,,0,0,0,1,0.5609756097560976,0.0
-1704737286751050000,103055,384,0,0,1,0,9,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,STNL to BP,,0,0,0,1,0.21951219512195122,0.1111111111111111
-1703224235556740000,125368,443,0,0,0,0,9,0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,STNL to BP,,0,0,0,1,0.17307692307692307,0.0
-1702445548517350000,240429,890,0,0,0,0,15,0,102,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,119,STNL to BP,,0,0,0,1,0.14705882352941177,0.0
-1699764497128390000,258673,997,5,0,0,0,45,0,77,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,128,STNL to BP,597.0,0,1,0,0,0.5844155844155844,0.0
-1696594197484320000,188016,647,4,0,3,0,14,0,71,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,STNL to BP,357.0,0,1,0,0,0.19718309859154928,0.21428571428571427
-1696407658478130000,379960,1586,3,0,2,0,17,0,166,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,BP to STH,0.0,0,0,1,0,0.10240963855421686,0.11764705882352941
-1689501123954220000,103113,358,0,0,0,0,1,0,48,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,STNL to BP,,0,0,0,1,0.020833333333333332,0.0
-1684271115179260000,994380,3545,1,0,9,0,144,0,338,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,STNL to BP,,0,0,0,1,0.4260355029585799,0.0625
-1683540949325340000,278853,1129,2,0,1,0,27,0,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,STNL to BP,,0,0,0,1,0.25,0.037037037037037035
-1682900082017760000,157601,547,0,0,0,0,10,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,STNL to BP,,0,0,0,1,0.14705882352941177,0.0
-1682378454808350000,105096,415,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,0.0,
-1681197023028230000,107063,416,0,0,0,0,11,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,,0,0,0,1,0.2619047619047619,0.0
-1676774599933340000,88856,325,0,0,0,0,7,0,34,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44,STNL to BP,,0,0,0,1,0.20588235294117646,0.0
-1670796791241240000,72761,228,0,0,0,0,0,0,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36,STNL to BP,,0,0,0,1,0.0,
-1670562010378790000,46460,188,0,0,0,0,2,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,STNL to BP,,0,0,0,1,0.1111111111111111,0.0
-1669632828475530000,135401,524,0,0,0,0,5,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.08064516129032258,0.0
-1667828736564700000,66661,267,0,0,0,0,3,0,29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,STNL to BP,,0,0,0,1,0.10344827586206896,0.0
-1666504225255720000,242463,942,5,0,1,0,28,0,86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,120,STNL to BP,1556.0,0,0,1,0,0.32558139534883723,0.03571428571428571
-1666134983194290000,899014,3482,5,0,14,0,195,0,231,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,445,BP to STH,703.0,0,1,0,0,0.8441558441558441,0.07179487179487179
-1665061229111320000,129223,569,0,0,0,0,11,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.21153846153846154,0.0
-1664592637922770000,181829,691,0,0,0,0,2,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,,0,0,0,1,0.022727272727272728,0.0
-1664306161950250000,54513,237,0,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,STNL to BP,,0,0,0,1,0.22727272727272727,0.0
-1658049443666390000,426354,1737,28,0,0,0,30,0,151,1,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,211,STNL to BP,,0,0,0,1,0.1986754966887417,0.0
-1654750234220620000,218223,929,4,0,0,0,10,0,93,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,,0,0,0,1,0.10752688172043011,0.0
-1653544123598050000,2016,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,
-1653150748419200000,311269,1253,1,0,2,0,66,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,STNL to BP,,0,0,0,1,0.7764705882352941,0.030303030303030304
-1652376773428550000,238411,934,0,0,0,0,2,0,115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,STNL to BP,,0,0,0,1,0.017391304347826087,0.0
-1650486644239370000,131327,508,0,0,0,0,21,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,STNL to BP,,0,0,0,1,0.4772727272727273,0.0
-1649279973107240000,94811,376,0,0,0,0,30,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,2.0,0.0
-1649246411927120000,28277,113,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,STNL to BP,,0,0,0,1,0.0,
-1648301214531630000,121281,438,0,0,0,0,5,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.09259259259259259,0.0
-1646924922185630000,165730,568,0,0,0,0,22,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,STNL to BP,,0,0,0,1,0.36666666666666664,0.0
-1646117095850130000,153753,579,1,0,0,0,6,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,,0,0,0,1,0.08695652173913043,0.0
-1645210983478240000,70690,297,0,0,0,0,11,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,STNL to BP,,0,0,0,1,0.4782608695652174,0.0
-1642954072294960000,175953,729,16,0,1,0,4,0,66,0,0,0,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,87,STNL to BP,0.0,0,0,1,0,0.06060606060606061,0.25
-1641534796406630000,383891,1546,0,0,7,0,41,0,141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,STNL to BP,,0,0,0,1,0.2907801418439716,0.17073170731707318
-1640226824632680000,411880,1619,0,0,4,0,110,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,STNL to BP,,0,0,0,1,1.2222222222222223,0.03636363636363636
-1632944353843450000,129369,412,0,0,0,0,5,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.08620689655172414,0.0
-1632050308364450000,220257,805,0,0,0,0,1,0,105,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,,0,0,0,1,0.009523809523809525,0.0
-1630529185918260000,177602,607,0,0,0,0,5,0,81,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,88,STNL to BP,,0,0,0,1,0.06172839506172839,0.0
-1629862721944340000,105070,399,0,0,0,0,5,0,43,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,0.11627906976744186,0.0
-1629560023329940000,80852,332,0,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,STNL to BP,,0,0,0,1,0.0,
-1628585009032680000,133390,502,0,0,1,0,21,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,66,STNL to BP,,0,0,0,1,0.4883720930232558,0.047619047619047616
-1627107076973360000,119302,438,7,0,0,1,18,3,29,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,59,BP to STH,,0,0,0,1,0.6206896551724138,0.0
-1624307569120000000,147625,563,6,1,2,0,4,0,57,1,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,73,STNL to BP,361.0,0,1,0,0,0.07017543859649122,0.5
-1623519687704180000,200054,782,0,0,3,0,46,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,BP to STH,,0,0,0,1,0.92,0.06521739130434782
-1622605591167490000,379869,1573,1,0,3,0,86,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,BP to STH,,0,0,0,1,0.8775510204081632,0.03488372093023256
-1621949436040290000,123319,439,0,0,0,0,1,0,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,61,STNL to BP,,0,0,0,1,0.01694915254237288,0.0
-1620736660506680000,44450,194,0,0,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,STNL to BP,,0,0,0,1,0.15789473684210525,0.0
-1618847823003170000,90877,375,0,0,0,0,10,0,33,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.30303030303030304,0.0
-1618761594224680000,139457,499,0,0,0,0,22,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,STNL to BP,,0,0,0,1,0.46808510638297873,0.0
-1618159338198320000,802113,3013,42,0,7,0,149,0,199,0,0,0,0,6,0,0,13,0,0,0,0,0,0,0,15,0,0,0,397,STNL to BP,162.0,1,0,0,0,0.7487437185929648,0.04697986577181208
-1617379605921990000,129366,507,0,0,0,0,6,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.10344827586206896,0.0
-1615330015469940000,181923,644,3,0,0,0,27,0,58,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,90,STNL to BP,405.0,0,1,0,0,0.46551724137931033,0.0
-1614520815265840000,145411,534,0,0,0,0,1,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,STNL to BP,,0,0,0,1,0.014285714285714285,0.0
-1613941705509490000,222272,821,2,0,5,0,13,0,90,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,110,STNL to BP,0.0,0,0,1,0,0.14444444444444443,0.38461538461538464
-1611008982932800000,163738,597,0,0,14,0,20,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,STNL to BP,,0,0,0,1,0.425531914893617,0.7
-1608486682744140000,58532,229,0,0,0,0,9,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,STNL to BP,,0,0,0,1,0.5,0.0
-1607873649304910000,109103,372,0,0,2,0,12,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.3076923076923077,0.16666666666666666
-1606213433902550000,131349,529,0,0,0,0,13,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,STNL to BP,,0,0,0,1,0.25,0.0
-1604890925559500000,101100,375,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,,0,0,0,1,0.0,
-1603857978046030000,129392,447,0,0,0,0,1,0,61,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.01639344262295082,0.0
