CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
480573606148104444,919409,3463,4,3,23,1,179,1,240,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,455,134.0,1,0,0,0,0.7458333333333333,0.12849162011173185
485937228842923255,871085,3298,17,0,12,0,140,0,257,1,0,1,0,0,0,4,0,15,0,0,0,0,1,0,0,0,0,0,0,431,0.0,0,0,1,0,0.5447470817120622,0.08571428571428572
497830968159746914,765850,2895,1,0,20,0,102,0,250,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,379,0.0,0,0,1,0,0.408,0.19607843137254902
516415235868939239,159635,538,4,0,8,0,41,0,19,2,2,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,79,0.0,0,0,1,0,2.1578947368421053,0.1951219512195122
516765683192578043,2113570,8358,5,3,6,0,29,0,998,1,0,0,0,0,0,4,0,0,0,0,1,1,0,0,2,0,0,0,0,1046,533.0,0,1,0,0,0.02905811623246493,0.20689655172413793
520167436300242717,2279522,8770,10,0,41,0,466,0,604,2,1,9,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1128,0.0,0,0,1,0,0.7715231788079471,0.08798283261802575
535514311156817111,324898,1275,1,0,1,0,68,0,85,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,161,0.0,0,0,1,0,0.8,0.014705882352941176
541580562872561638,279066,1093,1,0,10,0,6,0,120,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,138,0.0,0,0,1,0,0.05,1.6666666666666667
546594604888318010,956097,3630,22,0,4,0,150,0,292,1,0,0,0,0,0,4,0,21,0,0,0,0,1,0,0,0,0,0,0,473,0.0,0,0,1,0,0.5136986301369864,0.02666666666666667
559645021064881375,806351,3008,7,0,11,0,72,0,305,1,0,0,0,1,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,399,344.0,0,1,0,0,0.2360655737704918,0.1527777777777778
572887076356257429,1109783,4160,2,0,6,0,93,0,444,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,549,0.0,0,0,1,0,0.20945945945945946,0.06451612903225806
580270236793362902,1693975,6606,3,0,36,0,278,0,518,1,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,838,950.0,0,0,1,0,0.5366795366795367,0.12949640287769784
593978619868135668,6485366,25232,635,0,89,1,1466,1,1009,1,0,3,0,12,1,5,4,556,0,1,0,0,5,0,10,0,0,0,0,3208,75.0,1,0,0,0,1.4529236868186324,0.06070941336971351
596843331964916889,717342,2802,9,0,7,3,67,2,262,1,0,0,0,0,0,4,0,8,0,0,1,0,0,0,0,0,0,0,0,355,0.0,0,0,1,0,0.25572519083969464,0.1044776119402985
604243107331869875,692864,2811,29,0,5,0,196,0,108,1,0,0,0,0,7,4,0,0,0,0,0,0,0,0,1,5,0,0,0,343,365.0,0,1,0,0,1.8148148148148149,0.025510204081632654
613679839897877927,375698,1475,8,0,8,0,106,0,59,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,186,545.0,0,1,0,0,1.7966101694915255,0.07547169811320754
631347763293521331,897508,3222,6,0,15,4,187,3,225,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,444,902.0,0,0,1,0,0.8311111111111111,0.08021390374331551
632405003600615876,1325420,5256,105,0,9,0,267,0,271,1,0,1,0,14,5,3,0,65,0,0,1,0,0,0,1,0,0,0,0,656,142.0,1,0,0,0,0.985239852398524,0.033707865168539325
632673944254109409,1317310,4707,1,0,13,0,361,0,273,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,652,0.0,0,0,1,0,1.3223443223443223,0.036011080332409975
650102337079731074,258409,852,12,5,3,6,19,4,74,1,1,2,0,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,128,510.0,0,1,0,0,0.25675675675675674,0.15789473684210525
667240747478467449,1249048,4811,8,0,35,0,189,0,380,1,0,0,0,2,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,618,102.0,1,0,0,0,0.49736842105263157,0.18518518518518517
684883472752366579,1256760,5008,1,0,2,0,25,0,591,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,622,0.0,0,0,1,0,0.04230118443316413,0.08
686666083264405806,1963436,7458,315,3,17,14,216,8,394,1,0,1,0,7,12,3,23,252,0,0,1,1,0,0,0,0,0,0,0,971,60.0,1,0,0,0,0.5482233502538071,0.0787037037037037
690000930193368262,529542,2069,5,0,8,0,73,0,172,1,1,0,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,262,447.0,0,1,0,0,0.42441860465116277,0.1095890410958904
703922841134731612,1450277,5664,13,0,36,3,402,2,257,1,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,718,864.0,0,0,1,0,1.5642023346303502,0.08955223880597014
710494524283480037,2281951,8076,1,0,6,0,25,0,1093,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1129,0.0,0,0,1,0,0.022872827081427266,0.24
719082936249976988,984087,3421,2,5,8,0,237,0,230,1,0,1,0,0,1,3,0,0,0,0,1,1,2,0,0,0,0,0,0,487,351.0,0,1,0,0,1.0304347826086957,0.03375527426160337
722640492048259656,1590859,5866,30,5,59,2,93,2,589,1,0,17,0,3,0,5,0,2,0,0,0,1,1,0,1,0,1,0,0,787,451.0,0,1,0,0,0.15789473684210525,0.6344086021505376
742605976562265257,4587515,17212,55,0,62,0,963,0,1185,1,0,11,0,3,0,3,0,22,0,0,2,0,2,0,0,0,1,0,0,2270,286.0,0,1,0,0,0.8126582278481013,0.06438213914849429
771589678840763389,1537074,6283,282,0,16,0,37,0,419,1,0,2,0,25,23,3,0,168,0,2,0,0,1,0,0,33,0,0,0,760,33.0,1,0,0,0,0.0883054892601432,0.43243243243243246
772899998419266590,1899875,7226,4,0,6,0,447,0,479,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,940,799.0,0,1,0,0,0.9331941544885177,0.013422818791946308
790762655301310945,1172306,4407,5,0,9,0,206,1,355,1,0,1,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,580,163.0,1,0,0,0,0.5802816901408451,0.043689320388349516
804174567495734454,1736413,6325,13,0,65,3,446,4,324,1,0,0,0,1,5,3,0,0,0,0,0,0,1,0,5,0,0,0,0,859,108.0,1,0,0,0,1.376543209876543,0.14573991031390135
841334821898171253,976009,3680,9,0,50,0,185,0,234,1,0,1,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,483,396.0,0,1,0,0,0.7905982905982906,0.2702702702702703
843565588626403804,792233,3138,3,0,1,0,66,0,319,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,392,1079.0,0,0,1,0,0.20689655172413793,0.015151515151515152
863168955552837640,525777,1748,14,0,5,0,69,0,169,1,0,0,0,0,6,2,0,0,0,0,1,0,3,0,0,0,0,0,0,260,477.0,0,1,0,0,0.40828402366863903,0.07246376811594203
864080515273025146,711155,2716,24,0,11,0,80,0,232,1,1,0,0,6,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,352,270.0,0,1,0,0,0.3448275862068966,0.1375
869883976503064722,1038954,3889,48,0,19,0,185,0,258,1,0,0,0,12,8,3,0,0,0,0,1,0,5,0,0,0,0,0,0,514,135.0,1,0,0,0,0.7170542635658915,0.10270270270270271
875358766372946180,3647805,13412,2,0,18,0,484,0,1298,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1805,0.0,0,0,1,0,0.3728813559322034,0.0371900826446281
879148894130114696,1479161,5782,11,0,2,0,47,0,668,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,732,329.0,0,1,0,0,0.07035928143712575,0.0425531914893617
880467928955561330,2060872,7149,13,5,25,1,572,2,397,1,0,3,0,1,1,3,0,0,0,0,1,0,1,0,2,0,0,0,0,1019,425.0,0,1,0,0,1.4408060453400504,0.043706293706293704
890487869808200412,984410,3760,82,0,6,0,239,0,154,1,0,0,0,2,3,5,1,31,0,0,0,0,0,0,1,24,0,0,0,487,67.0,1,0,0,0,1.551948051948052,0.02510460251046025
895416166129651526,842889,3145,9,0,21,0,117,0,265,1,0,2,0,2,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,417,382.0,0,1,0,0,0.44150943396226416,0.1794871794871795
896683330686605968,2438297,8932,124,0,106,2,542,2,425,1,0,12,0,0,0,4,0,94,0,0,0,0,6,0,0,0,0,0,0,1206,216.0,0,1,0,0,1.275294117647059,0.19557195571955718
901572781006201079,1301529,4713,1,3,9,0,308,0,319,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,644,543.0,0,1,0,0,0.9655172413793104,0.02922077922077922
908431871801605116,84959,311,4,0,13,0,14,0,6,1,1,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,42,1808.0,0,0,1,0,2.3333333333333335,0.9285714285714286
911890247149414008,1867202,6700,1,0,7,0,87,0,826,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,924,0.0,0,0,1,0,0.1053268765133172,0.08045977011494253
919398879251917891,28286,136,7,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,14,515.0,0,1,0,0,0.0,
950689256546857514,2124324,7990,127,0,35,0,252,0,632,1,0,1,0,0,0,4,1,109,0,0,0,0,4,0,0,0,0,0,0,1051,463.0,0,1,0,0,0.3987341772151899,0.1388888888888889
967648430051268077,1107390,4474,1,0,17,0,42,0,484,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,548,0.0,0,0,1,0,0.08677685950413223,0.40476190476190477
968924072363547428,1028372,3876,5,0,6,0,85,0,408,1,0,0,0,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,509,347.0,0,1,0,0,0.20833333333333334,0.07058823529411765
970830009792988554,319574,1223,50,0,8,1,31,1,60,1,0,1,0,8,1,5,1,32,0,0,0,0,1,0,0,0,0,0,0,158,74.0,1,0,0,0,0.5166666666666667,0.25806451612903225
975697181326942895,1893251,6797,7,0,20,0,56,0,849,1,0,2,0,1,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,937,293.0,0,1,0,0,0.06595995288574794,0.35714285714285715
1049967061235889537,1010570,3779,1,0,23,0,180,0,292,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,500,0.0,0,0,1,0,0.6164383561643836,0.12777777777777777
1055490496897846701,2104870,7602,12,0,41,3,447,2,532,1,1,3,0,0,0,3,1,0,0,0,0,0,2,0,1,0,0,0,0,1042,496.0,0,1,0,0,0.8402255639097744,0.09172259507829977
1064130381968484026,2462057,9321,1,0,3,0,737,0,473,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1218,0.0,0,0,1,0,1.558139534883721,0.004070556309362279
1087931019182129892,1161998,4349,4,0,4,0,98,0,465,1,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,575,345.0,0,1,0,0,0.210752688172043,0.04081632653061224
1097136267779653019,1066827,4046,1,0,2,0,55,0,465,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,528,0.0,0,0,1,0,0.11827956989247312,0.03636363636363636
1097968471897355838,1232766,4837,25,0,7,1,85,1,484,1,0,2,0,0,0,5,2,21,0,0,0,0,1,0,0,0,0,0,0,610,877.0,0,0,1,0,0.1756198347107438,0.08235294117647059
1113731397066033916,679029,2511,1,0,5,0,96,0,231,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,336,0.0,0,0,1,0,0.4155844155844156,0.052083333333333336
1135548251001557861,765784,3059,9,0,2,0,83,0,280,1,0,0,0,2,0,4,1,0,0,0,1,0,1,0,0,0,0,0,0,379,337.0,0,1,0,0,0.29642857142857143,0.024096385542168676
1140063364471980808,758508,2796,39,0,19,8,149,10,145,0,0,5,0,13,3,4,1,0,0,0,1,0,0,0,0,0,0,0,1,375,96.0,1,0,0,0,1.0275862068965518,0.12751677852348994
1151838932967858410,267019,1088,29,0,5,0,2,0,91,1,0,0,0,4,4,4,0,13,0,0,1,0,0,0,0,0,0,0,0,132,204.0,0,1,0,0,0.02197802197802198,2.5
1152574218486189290,962301,3631,5,3,7,0,168,0,289,1,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,476,481.0,0,1,0,0,0.5813148788927336,0.041666666666666664
1164800031011408511,188118,682,1,0,3,0,5,0,81,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,93,0.0,0,0,1,0,0.06172839506172839,0.6
1182132422857477887,1343782,5224,1,0,7,0,17,0,636,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,665,0.0,0,0,1,0,0.026729559748427674,0.4117647058823529
1182554262274091908,775867,2895,7,0,10,0,121,0,242,1,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,384,214.0,0,1,0,0,0.5,0.08264462809917356
1188729263756026596,1105298,4204,1,0,6,0,107,0,428,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,547,0.0,0,0,1,0,0.25,0.056074766355140186
1192461770053241710,838144,3241,1,0,12,0,130,0,266,1,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,415,0.0,0,0,1,0,0.48872180451127817,0.09230769230769231
1200700052063964100,666977,2477,4,0,9,0,50,0,262,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,330,0.0,0,0,1,0,0.19083969465648856,0.18
1212988375009096154,681119,2653,1,0,0,0,69,0,263,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,337,0.0,0,0,1,0,0.2623574144486692,0.0
1239532331023235155,2481033,9641,187,0,90,0,659,0,286,1,0,0,0,6,1,4,0,146,0,0,0,0,9,0,2,0,0,0,0,1227,116.0,1,0,0,0,2.304195804195804,0.13657056145675264
1257572930329727293,188073,673,2,0,0,0,21,0,66,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,93,0.0,0,0,1,0,0.3181818181818182,0.0
1280495152293465216,1380555,5149,34,0,48,0,321,0,272,2,1,1,0,10,2,5,0,5,0,0,1,0,0,0,1,2,0,0,0,683,158.0,1,0,0,0,1.1801470588235294,0.14953271028037382
1286318841088243648,1281156,5023,2,0,12,0,44,0,571,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,634,0.0,0,0,1,0,0.07705779334500876,0.2727272727272727
1287547574339993400,2017597,7221,59,4,122,7,361,5,434,1,0,2,0,10,2,4,0,17,0,0,1,1,0,0,0,0,0,0,0,998,171.0,1,0,0,0,0.8317972350230415,0.3379501385041551
1298030234220813536,1889831,6623,4,0,7,0,290,0,629,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,935,1014.0,0,0,1,0,0.4610492845786963,0.02413793103448276
1298602134035310244,2659414,10185,96,3,14,0,306,0,891,1,0,1,2,36,15,5,0,0,0,0,0,0,1,0,2,0,0,0,0,1316,57.0,1,0,0,0,0.3434343434343434,0.0457516339869281
1307398921007368273,954070,3769,20,0,23,2,87,1,335,1,0,1,0,8,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,472,193.0,1,0,0,0,0.25970149253731345,0.26436781609195403
1321245436668610798,553157,2263,4,0,2,0,159,0,102,1,1,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,274,1791.0,0,0,1,0,1.5588235294117647,0.012578616352201259
1337235463389079268,1014271,3880,3,0,8,0,48,0,439,1,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,502,366.0,0,1,0,0,0.10933940774487472,0.16666666666666666
1346321689037276418,365641,1362,1,0,1,0,53,0,120,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,181,0.0,0,0,1,0,0.44166666666666665,0.018867924528301886
1348951589491964752,1731887,6169,9,0,13,3,228,3,594,1,0,2,0,0,0,5,0,7,0,0,0,0,1,0,0,0,0,0,0,857,0.0,0,0,1,0,0.3838383838383838,0.05701754385964912
1363606299081629801,291279,1050,1,0,1,0,60,0,79,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,144,0.0,0,0,1,0,0.759493670886076,0.016666666666666666
1363742967009451517,675033,2476,26,0,7,1,86,1,207,1,0,1,0,6,0,4,0,14,0,0,1,0,0,0,0,2,0,0,0,334,19.0,1,0,0,0,0.41545893719806765,0.08139534883720931
1364084779530680260,1268989,4747,2,0,24,0,111,0,487,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,628,692.0,0,1,0,0,0.22792607802874743,0.21621621621621623
1371726429235225844,139481,495,7,1,4,0,43,0,8,1,1,1,0,0,0,4,0,0,0,0,2,0,1,0,0,0,0,0,0,69,927.0,0,0,1,0,5.375,0.09302325581395349
1376758837083147475,32383,137,1,0,3,0,2,2,4,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0.0,0,0,1,0,0.5,1.5
1379397277695180278,978389,3628,13,0,23,0,191,0,252,1,0,1,0,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,484,169.0,1,0,0,0,0.7579365079365079,0.12041884816753927
1423455748312090332,2212186,8468,27,0,20,0,106,0,936,1,1,1,0,0,0,4,0,25,0,0,1,0,0,0,0,0,0,0,0,1095,0.0,0,0,1,0,0.11324786324786325,0.18867924528301888
1461866535116230515,2359764,9138,27,0,10,1,300,2,822,1,0,2,0,2,1,5,5,8,0,0,1,0,1,0,1,0,0,0,0,1168,239.0,0,1,0,0,0.36496350364963503,0.03333333333333333
1482882916359366908,78903,318,6,0,9,1,8,1,11,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,39,2126.0,0,0,1,0,0.7272727272727273,1.125
1527980036349097743,1028931,3812,10,0,14,1,224,1,255,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,3,1,0,0,0,509,155.0,1,0,0,0,0.8784313725490196,0.0625
1547022837552139851,175622,554,1,0,4,0,37,0,40,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,87,0.0,0,0,1,0,0.925,0.10810810810810811
1554272127112062733,2312154,9573,198,0,55,0,337,0,546,2,1,1,0,1,0,5,0,194,0,0,0,0,1,0,0,0,0,0,0,1144,781.0,0,1,0,0,0.6172161172161172,0.1632047477744807
1565067592687781793,480614,1935,14,0,5,2,63,2,146,1,1,1,0,1,0,3,0,0,0,0,0,0,1,0,4,2,0,0,0,238,248.0,0,1,0,0,0.4315068493150685,0.07936507936507936
1570021960188428747,553789,2022,1,0,3,0,23,0,242,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,274,0.0,0,0,1,0,0.09504132231404959,0.13043478260869565
1594285487710579504,2169528,8131,20,1,36,1,698,1,311,1,0,0,0,4,0,3,1,0,0,0,2,0,1,0,1,0,1,0,0,1073,136.0,1,0,0,0,2.2443729903536975,0.05157593123209169
1607974665472198684,695210,2728,1,0,0,0,39,0,300,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,344,0.0,0,0,1,0,0.13,0.0
1636701370163155306,951896,3767,60,0,20,0,145,0,240,1,0,1,0,0,4,4,4,35,0,0,1,0,0,0,7,1,0,0,0,471,149.0,1,0,0,0,0.6041666666666666,0.13793103448275862
1651458688995360722,5053257,19815,50,0,94,2,1777,1,571,2,1,11,0,1,0,2,0,0,0,0,0,0,11,0,1,0,0,0,0,2500,74.0,1,0,0,0,3.1120840630472855,0.05289814293753517
1662647214821379978,2071520,7526,18,1,14,0,63,0,925,1,0,0,1,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1025,296.0,0,1,0,0,0.0681081081081081,0.2222222222222222
1666068324135574837,1105820,4301,1,0,4,0,262,0,276,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,547,0.0,0,0,1,0,0.9492753623188406,0.015267175572519083
1684450178278691409,99115,283,2,0,0,0,5,0,39,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,49,1021.0,0,0,1,0,0.1282051282051282,0.0
1692985594035861168,2815200,10474,2,0,16,0,809,0,560,1,0,1,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1393,261.0,0,1,0,0,1.4446428571428571,0.019777503090234856
1695273374337057953,705453,2475,1,0,14,2,116,0,212,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,349,0.0,0,0,1,0,0.5471698113207547,0.1206896551724138
1704327229896421330,1897957,7827,219,1,10,2,351,1,350,1,0,1,0,2,8,4,1,164,0,0,0,0,0,0,1,13,0,0,0,939,119.0,1,0,0,0,1.002857142857143,0.02849002849002849
1732710041473213548,697331,2554,6,0,2,0,48,0,283,1,0,1,0,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,345,147.0,1,0,0,0,0.1696113074204947,0.041666666666666664
1741773721684404594,1271062,5073,1,0,13,0,306,0,305,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,629,0.0,0,0,1,0,1.0032786885245901,0.042483660130718956
1744546661668998918,1748523,6728,19,0,49,0,222,0,569,1,0,5,0,0,2,3,3,0,0,0,1,0,1,0,1,1,1,0,0,865,297.0,0,1,0,0,0.39015817223198596,0.22072072072072071
1745713973917564659,274607,1036,1,0,2,0,11,0,116,1,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,136,0.0,0,0,1,0,0.09482758620689655,0.18181818181818182
1761929804634594886,643266,2048,10,3,17,3,180,3,100,0,0,3,0,0,0,2,0,0,0,0,1,1,0,0,2,0,0,0,0,318,166.0,1,0,0,0,1.8,0.09444444444444444
1765898250523083864,4262608,18314,1630,0,28,1,80,1,359,1,0,7,0,4,3,6,50,1545,0,0,1,0,1,0,1,0,0,0,0,2107,21.0,1,0,0,0,0.22284122562674094,0.35
1776084880310219458,2449386,9360,187,0,42,1,248,1,726,1,0,5,0,6,2,5,4,152,0,0,1,0,1,0,3,0,0,0,0,1212,135.0,1,0,0,0,0.3415977961432507,0.1693548387096774
1794133672534122540,1947478,7711,34,0,25,4,478,2,415,1,0,1,0,11,2,4,0,0,0,0,0,0,3,0,1,2,0,0,0,964,143.0,1,0,0,0,1.1518072289156627,0.05230125523012552
1819495174020794459,628681,2231,1,0,10,0,82,0,213,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,311,0.0,0,0,1,0,0.38497652582159625,0.12195121951219512
1827728618675959471,1843008,7147,7,0,47,0,172,1,679,1,0,6,0,0,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,912,62.0,1,0,0,0,0.2533136966126657,0.27325581395348836
1830310488000908204,1396293,5341,7,0,4,0,75,0,600,1,0,1,0,2,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,691,438.0,0,1,0,0,0.125,0.05333333333333334
1832887213126666914,3065436,12173,153,0,48,0,496,0,813,1,0,3,0,1,1,4,6,114,0,0,1,0,2,0,10,0,1,0,0,1517,117.0,1,0,0,0,0.6100861008610086,0.0967741935483871
1833159194961493874,1432582,5635,4,0,11,0,96,0,593,1,0,2,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,709,202.0,0,1,0,0,0.16188870151770657,0.11458333333333333
1855640171806302855,776102,2955,4,0,0,0,73,0,303,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,384,796.0,0,1,0,0,0.24092409240924093,0.0
1859850147199541821,905309,3423,1,0,6,0,24,0,413,1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,448,0.0,0,0,1,0,0.05811138014527845,0.25
1866052056976760100,741754,2851,44,0,8,0,40,0,269,1,0,1,0,0,0,4,0,43,0,0,1,0,0,0,0,0,0,0,0,367,0.0,0,0,1,0,0.14869888475836432,0.2
1886102852579870922,695292,2521,2,0,7,0,66,0,264,1,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,344,0.0,0,0,1,0,0.25,0.10606060606060606
1888040615820545102,1038725,4256,2,0,2,0,30,0,477,1,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,514,0.0,0,0,1,0,0.06289308176100629,0.06666666666666667
1897603036588280142,909536,3351,2,0,15,0,107,0,321,1,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,450,0.0,0,0,1,0,0.3333333333333333,0.14018691588785046
1897932128781031731,867025,3367,8,0,6,0,111,0,301,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,429,864.0,0,0,1,0,0.3687707641196013,0.05405405405405406
1900782170787466595,359603,1317,32,0,2,3,36,3,96,1,1,0,0,8,0,4,0,20,0,0,0,0,1,0,0,3,0,0,0,178,31.0,1,0,0,0,0.375,0.05555555555555555
1935595161755926362,1134278,4218,51,2,7,3,160,2,331,1,0,1,0,6,0,4,0,29,0,0,1,0,1,0,0,0,0,0,0,561,263.0,0,1,0,0,0.48338368580060426,0.04375
1945243648019662805,1889249,7147,7,4,51,0,376,0,493,1,0,0,0,3,4,3,0,0,0,0,1,1,0,0,0,0,0,0,0,935,188.0,1,0,0,0,0.7626774847870182,0.1356382978723404
1956840625339398349,1533561,5927,50,0,5,0,240,0,459,1,0,0,0,13,1,4,2,22,0,0,0,0,1,0,0,11,0,0,0,759,45.0,1,0,0,0,0.5228758169934641,0.020833333333333332
1989310763966692936,1509898,5545,3,0,34,3,389,2,313,1,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,747,1019.0,0,0,1,0,1.2428115015974441,0.08740359897172237
1992589891725424372,1663973,6155,92,0,30,0,198,0,498,1,0,4,0,2,1,4,0,77,0,0,1,0,2,0,0,0,0,0,0,823,271.0,0,1,0,0,0.39759036144578314,0.15151515151515152
2016853402767456667,828637,3066,22,0,12,1,123,1,245,1,0,2,0,8,1,4,0,4,0,0,0,0,1,0,0,0,0,0,0,410,90.0,1,0,0,0,0.5020408163265306,0.0975609756097561
2049100284079424690,656642,2502,1,0,4,0,70,0,245,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0.0,0,0,1,0,0.2857142857142857,0.05714285714285714
2071530305661866428,1099455,3945,1,0,11,0,291,0,235,1,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,544,0.0,0,0,1,0,1.2382978723404254,0.037800687285223365
2076972407910147437,1996152,7229,2,0,5,0,101,0,876,1,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,988,78.0,1,0,0,0,0.11529680365296803,0.04950495049504951
2077965746463816368,1936206,7200,21,0,62,4,439,2,425,1,0,4,0,0,0,3,0,0,0,0,1,0,3,0,4,0,0,0,0,958,57.0,1,0,0,0,1.0329411764705883,0.14123006833712984
