CUSTOMER_KEY,year,month,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,CAMPAIGN_LOST,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click,Avg_Engagement_per_visit
-1054870370659760000,2016,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,STNL to BP,,0,0,0,1,,,0.0
-1052750285442360000,173897,661,1,0,0,0,14,0,70,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,86,STNL to BP,0.0,0,0,1,0,0.2,0.0,0.0
-1051953740014980000,188071,709,1,0,0,0,1,0,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,STNL to BP,,0,0,0,1,0.01098901098901099,0.0,0.0
-1051907027079060000,56602,182,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,STNL to BP,,0,0,0,1,0.0,,0.0
-1051540826428950000,192069,784,0,0,4,0,12,0,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,STNL to BP,,0,0,0,1,0.15384615384615385,0.3333333333333333,0.0
-1047542623956460000,4047,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STNL to BP,,0,0,0,1,0.0,,0.0
-1042226346257570000,519278,2021,0,0,11,0,92,0,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,257,STNL to BP,,0,0,0,1,0.6013071895424836,0.11956521739130435,0.0
-1038691779185310000,74789,269,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,STNL to BP,,0,0,0,1,0.0,,0.0
-1037122357913560000,185935,695,4,0,0,0,11,0,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92,STNL to BP,,0,0,0,1,0.14666666666666667,0.0,0.0
-1034759211553210000,327448,1311,2,0,1,0,38,0,121,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,162,STNL to BP,0.0,0,0,1,0,0.3140495867768595,0.02631578947368421,0.0
-1034134965618050000,121260,462,1,0,1,0,5,0,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.09433962264150944,0.2,0.0
-1028342899367220000,107105,413,0,0,0,0,1,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,STNL to BP,,0,0,0,1,0.019230769230769232,0.0,0.0
-1025167747331030000,181991,672,0,0,0,0,1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,STNL to BP,,0,0,0,1,0.011235955056179775,0.0,0.0
-1025105908081680000,42474,133,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,STNL to BP,,0,0,0,1,0.0,,0.0
-1024589665074840000,153603,571,0,0,4,0,13,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,,0,0,0,1,0.22033898305084745,0.3076923076923077,0.0
-1024326489716350000,133397,505,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,STNL to BP,,0,0,0,1,0.0,,0.0
-1022245841265880000,143448,556,0,0,0,0,14,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,STNL to BP,,0,0,0,1,0.24561403508771928,0.0,0.0
-1020025872446240000,109142,430,0,0,0,0,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.038461538461538464,0.0,0.0
-1019603945024070000,135381,481,0,0,0,0,6,0,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.1,0.0,0.0
-1018537447055360000,317140,1231,0,0,0,0,59,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,STNL to BP,,0,0,0,1,0.6082474226804123,0.0,0.0
-1013428963642840000,149387,503,0,0,0,0,35,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,,0,0,0,1,0.8974358974358975,0.0,0.0
-1012269782406030000,194049,729,0,0,0,0,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,STNL to BP,,0,0,0,1,0.07865168539325842,0.0,0.0
-1010799156477430000,78861,292,3,0,0,0,2,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,39,STNL to BP,0.0,0,0,1,0,0.06060606060606061,0.0,0.0
-1009151778100970000,222258,901,0,0,0,0,12,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,STNL to BP,,0,0,0,1,0.12244897959183673,0.0,0.0
-1008971866195610000,99106,453,49,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,49,BP to STH,,0,0,0,1,,,inf
-1001056094450350000,153641,616,0,0,0,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,,0,0,0,1,0.0,,0.0
-1000597214152000000,472856,1712,0,0,0,0,17,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,STNL to BP,,0,0,0,1,0.07834101382488479,0.0,0.0
-1000118264622920000,70746,261,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,STNL to BP,,0,0,0,1,0.0,,0.0
-998248334905570000,121250,435,0,0,0,0,3,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.05263157894736842,0.0,0.0
-998228456320951000,153472,540,0,0,0,0,12,0,62,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,,0,0,0,1,0.1935483870967742,0.0,0.0
-994516241146537000,165501,625,1,0,0,0,8,0,72,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,STNL to BP,0.0,0,0,1,0,0.1111111111111111,0.0,0.0
-992444566883303000,278773,1072,4,0,5,0,44,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,138,STNL to BP,0.0,0,0,1,0,0.5176470588235295,0.11363636363636363,0.0
-992103662008210000,479016,1797,0,0,5,0,176,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,BP to STH,,0,0,0,1,3.142857142857143,0.028409090909090908,0.0
-990698373554248000,317154,1252,0,0,1,0,21,0,134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157,STNL to BP,,0,0,0,1,0.15671641791044777,0.047619047619047616,0.0
-990360455244256000,212351,784,1,0,1,0,37,1,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,BP to STH,0.0,0,0,1,0,0.5692307692307692,0.02702702702702703,0.0
-982981078862300000,78822,285,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,STNL to BP,,0,0,0,1,0.0,,0.0
-981128999697616000,204114,721,0,0,3,0,34,0,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,101,STNL to BP,,0,0,0,1,0.5573770491803278,0.08823529411764706,0.0
-979697489428766000,315297,1308,6,0,1,0,29,0,119,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,156,STNL to BP,0.0,0,0,1,0,0.24369747899159663,0.034482758620689655,inf
-977573444299791000,82824,316,0,0,0,0,16,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,STNL to BP,,0,0,0,1,0.6666666666666666,0.0,0.0
-976342895443741000,214290,742,0,0,8,0,41,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,BP to STH,,0,0,0,1,0.7321428571428571,0.1951219512195122,0.0
-976337896409044000,115202,441,0,0,0,0,5,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57,STNL to BP,,0,0,0,1,0.09803921568627451,0.0,0.0
-975502627787867000,99047,389,0,0,0,0,4,0,43,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,STNL to BP,,0,0,0,1,0.09302325581395349,0.0,0.0
-974349084820498000,105091,389,0,0,0,0,3,0,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,0.06382978723404255,0.0,0.0
-973752275899944000,274878,1039,1,0,0,0,21,0,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,STNL to BP,0.0,0,0,1,0,0.18421052631578946,0.0,0.0
-970760906662234000,28292,91,0,0,0,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,STNL to BP,,0,0,0,1,0.0,,0.0
-967592742782889000,228334,856,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,STNL to BP,,0,0,0,1,0.0,,0.0
-962204272333564000,93010,344,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,,0,0,0,1,0.0,inf,0.0
-961509616170758000,218311,848,0,0,0,0,31,0,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108,STNL to BP,,0,0,0,1,0.41333333333333333,0.0,0.0
-959365754149578000,109178,367,0,0,0,0,0,0,52,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.0,,0.0
-958950015022236000,497377,1865,56,0,17,0,62,2,106,1,0,2,0,0,2,1,53,0,0,0,0,0,0,0,0,0,0,0,246,BP to STH,0.0,0,0,1,0,0.5849056603773585,0.27419354838709675,inf
-957621124365156000,131348,473,1,0,0,0,10,0,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,STNL to BP,0.0,0,0,1,0,0.18867924528301888,0.0,0.0
-957592296120541000,84891,325,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,STNL to BP,,0,0,0,1,0.0,,0.0
-956536740309164000,135410,552,0,0,0,0,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.06349206349206349,0.0,0.0
-953196274233020000,167768,616,1,0,3,0,34,0,44,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.7727272727272727,0.08823529411764706,inf
-952678981199345000,155595,617,0,0,0,0,18,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,STNL to BP,,0,0,0,1,0.3050847457627119,0.0,0.0
-950253795546801000,105057,390,0,0,0,0,33,0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,1.8333333333333333,0.0,0.0
-949119077275216000,262634,945,10,0,0,0,56,0,64,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,130,STNL to BP,,0,0,0,1,0.875,0.0,inf
-940787381011049000,113194,395,0,0,0,0,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,STNL to BP,,0,0,0,1,0.0,,0.0
-937162294903825000,105050,388,0,0,0,0,12,0,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,0.3076923076923077,0.0,0.0
-936775021847948000,183896,760,0,0,0,0,3,0,87,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,91,STNL to BP,,0,0,0,1,0.034482758620689655,0.0,0.0
-933640944641256000,12112,39,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,STNL to BP,,0,0,0,1,0.2,0.0,0.0
-931948500105373000,22195,82,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STNL to BP,,0,0,0,1,0.0,,0.0
-929974577618170000,234387,949,0,0,0,0,2,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,STNL to BP,,0,0,0,1,0.017543859649122806,0.0,0.0
-927534828105691000,167649,673,0,0,0,0,16,0,66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.24242424242424243,0.0,0.0
-927452292467167000,121254,453,0,0,0,0,4,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.07142857142857142,0.0,0.0
-925194845121853000,92980,324,0,0,0,0,9,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,,0,0,0,1,0.25,0.0,0.0
-921397840172834000,220336,869,0,0,1,0,34,0,72,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,,0,0,0,1,0.4722222222222222,0.029411764705882353,0.0
-921394984436217000,216228,802,0,0,0,0,6,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,STNL to BP,,0,0,0,1,0.0594059405940594,0.0,0.0
-916481101217303000,129377,465,0,0,0,0,7,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.12280701754385964,0.0,0.0
-912510916111975000,129329,507,0,0,0,0,8,0,53,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.1509433962264151,0.0,0.0
-908500705377486000,22186,69,0,0,0,0,3,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STNL to BP,,0,0,0,1,0.5,0.0,0.0
-907405456218334000,141422,516,0,0,0,0,10,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,STNL to BP,,0,0,0,1,0.16666666666666666,0.0,0.0
-906943572723121000,614251,2424,1,0,2,0,50,0,249,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304,STNL to BP,,0,0,0,1,0.20080321285140562,0.04,0.0
-904572611364748000,97016,362,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,STNL to BP,,0,0,0,1,0.0,,0.0
-903653424455282000,167726,588,1,0,1,0,13,0,67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.19402985074626866,0.07692307692307693,0.0
-902818955266684000,202015,806,0,0,0,0,18,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,,0,0,0,1,0.21951219512195122,0.0,0.0
-902511795207644000,159603,704,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,STNL to BP,,0,0,0,1,0.0,,0.0
-900347532653675000,109080,427,0,0,0,0,20,0,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,STNL to BP,,0,0,0,1,0.6060606060606061,0.0,0.0
-898023877134063000,90937,367,0,0,0,0,0,0,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,,0,0,0,1,0.0,,0.0
-897918724941903000,149478,601,0,0,0,0,1,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,,0,0,0,1,0.0136986301369863,0.0,0.0
-895148532046109000,246495,962,13,0,0,0,18,0,90,0,0,0,0,0,1,1,10,0,0,0,0,0,0,0,0,0,0,0,122,STNL to BP,0.0,0,0,1,0,0.2,0.0,inf
-888748268555277000,347553,1288,0,0,2,0,8,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,STNL to BP,,0,0,0,1,0.04938271604938271,0.25,0.0
-888527694756993000,90991,331,1,0,0,0,0,0,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,STNL to BP,0.0,0,0,1,0,0.0,,0.0
-888506629595799000,167669,634,0,0,2,0,20,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,STNL to BP,,0,0,0,1,0.32786885245901637,0.1,0.0
-884447318841551000,117241,429,0,0,0,0,1,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,STNL to BP,,0,0,0,1,0.017857142857142856,0.0,0.0
-883264592883981000,64579,239,0,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,STNL to BP,,0,0,0,1,0.06666666666666667,0.0,0.0
-880582400491478000,216183,808,0,0,0,0,5,0,100,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107,STNL to BP,,0,0,0,1,0.05,0.0,0.0
-880172657131150000,22200,92,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,STNL to BP,,0,0,0,1,0.0,,0.0
-877830062564919000,856908,3373,44,0,1,0,23,0,355,0,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0,0,424,STNL to BP,,0,0,0,1,0.0647887323943662,0.043478260869565216,inf
-877772174469076000,399810,1214,8,0,6,0,156,0,27,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,198,STNL to BP,,0,0,0,1,5.777777777777778,0.038461538461538464,inf
-876368201897006000,222287,855,0,0,0,0,4,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,STNL to BP,,0,0,0,1,0.03773584905660377,0.0,0.0
-876191426165464000,232475,871,18,0,5,0,6,0,83,0,0,0,0,0,3,0,8,0,0,0,0,1,0,3,0,0,0,0,115,STNL to BP,553.0,0,1,0,0,0.07228915662650602,0.8333333333333334,inf
-876072559610156000,92980,341,0,0,0,0,2,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,STNL to BP,,0,0,0,1,0.046511627906976744,0.0,0.0
-874934222149702000,256633,975,0,0,0,0,29,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,STNL to BP,,0,0,0,1,0.29896907216494845,0.0,0.0
-874886701185505000,185993,715,1,0,1,0,18,0,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,BP to STH,0.0,0,0,1,0,0.25,0.05555555555555555,0.0
-874553358861938000,444425,1639,0,0,1,0,13,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,STNL to BP,,0,0,0,1,0.06310679611650485,0.07692307692307693,0.0
-873982884523500000,398085,1507,1,0,1,0,18,0,175,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,197,STNL to BP,0.0,0,0,1,0,0.10285714285714286,0.05555555555555555,0.0
-872500536340567000,153638,569,0,0,0,0,8,0,67,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,STNL to BP,,0,0,0,1,0.11940298507462686,0.0,0.0
-872434132580789000,430459,1516,1,0,0,0,6,0,205,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,213,STNL to BP,,0,0,0,1,0.02926829268292683,0.0,0.0
-869108148860243000,187962,733,0,0,0,0,3,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,STNL to BP,,0,0,0,1,0.03333333333333333,0.0,0.0
-868172470154271000,119098,481,0,0,0,0,24,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,STNL to BP,,0,0,0,1,0.6857142857142857,0.0,0.0
-867463918992841000,220285,787,0,0,1,0,20,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,STNL to BP,,0,0,0,1,0.22727272727272727,0.05,0.0
-866883678281320000,151571,613,0,0,0,0,0,0,74,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,STNL to BP,,0,0,0,1,0.0,,0.0
-866243298216057000,383797,1495,0,0,0,0,12,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,STNL to BP,,0,0,0,1,0.06741573033707865,0.0,0.0
-861475019704330000,440506,1818,3,0,3,0,15,0,196,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,218,STNL to BP,0.0,0,0,1,0,0.07653061224489796,0.2,0.0
-860821717511217000,18173,80,0,0,1,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,BP to STH,,0,0,0,1,0.4,0.5,0.0
-859274352691772000,539472,2247,51,0,1,0,11,0,200,1,0,1,0,0,2,0,48,0,0,0,0,0,0,0,0,1,0,0,267,STNL to BP,,0,0,0,1,0.055,0.09090909090909091,inf
-854008239152909000,48510,181,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,STNL to BP,,0,0,0,1,0.2,0.0,0.0
-852438429506715000,204124,694,2,0,0,0,29,0,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,STNL to BP,,0,0,0,1,0.4142857142857143,0.0,0.0
-849174809759715000,212297,706,0,0,1,0,34,0,68,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105,STNL to BP,,0,0,0,1,0.5,0.029411764705882353,0.0
-848422457119722000,149594,536,0,0,2,0,12,0,58,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74,STNL to BP,,0,0,0,1,0.20689655172413793,0.16666666666666666,0.0
-847968373190143000,157621,630,0,0,0,0,2,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,STNL to BP,,0,0,0,1,0.02666666666666667,0.0,0.0
-844037769050147000,509176,2050,2,0,9,0,88,0,152,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,252,STNL to BP,0.0,0,0,1,0,0.5789473684210527,0.10227272727272728,0.0
-841100536644435000,127325,489,0,0,0,0,6,0,56,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,STNL to BP,,0,0,0,1,0.10714285714285714,0.0,0.0
-840942942251883000,14127,65,2,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,STNL to BP,0.0,0,0,1,0,0.6666666666666666,0.0,0.0
-840281780752152000,250564,970,0,0,0,0,18,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,STNL to BP,,0,0,0,1,0.16981132075471697,0.0,0.0
-839578997972243000,129337,496,1,0,1,0,3,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,STNL to BP,,0,0,0,1,0.05084745762711865,0.3333333333333333,0.0
-839451709335730000,105136,377,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,STNL to BP,,0,0,0,1,0.0,,0.0
-836032954547420000,190012,673,1,0,1,0,13,0,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,STNL to BP,,0,0,0,1,0.16455696202531644,0.07692307692307693,0.0
-835453817028093000,202024,806,0,0,0,0,17,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,STNL to BP,,0,0,0,1,0.20481927710843373,0.0,0.0
-832852714754356000,284962,1061,3,0,1,0,0,0,136,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141,STNL to BP,0.0,0,0,1,0,0.0,inf,0.0
-830177098769231000,94926,410,0,0,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,STNL to BP,,0,0,0,1,0.5666666666666667,0.0,0.0
-820738730481327000,365651,1433,0,0,3,0,61,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,STNL to BP,,0,0,0,1,0.5213675213675214,0.04918032786885246,0.0
-816459955276782000,258566,948,0,0,0,0,26,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,STNL to BP,,0,0,0,1,0.2549019607843137,0.0,0.0
-815272433124705000,711278,2707,1,0,0,0,114,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,STNL to BP,,0,0,0,1,0.4810126582278481,0.0,0.0
-811703746802640000,135398,513,0,0,0,0,9,0,55,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.16363636363636364,0.0,0.0
-808286992442933000,58540,259,2,0,0,0,13,0,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,STNL to BP,0.0,0,0,1,0,0.9285714285714286,0.0,0.0
-806352128437777000,121230,489,0,0,1,0,10,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.20833333333333334,0.1,0.0
-801656619909807000,157552,627,0,0,0,0,1,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,STNL to BP,,0,0,0,1,0.013157894736842105,0.0,0.0
-801093712154403000,282923,1104,0,0,0,0,11,0,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,140,STNL to BP,,0,0,0,1,0.0859375,0.0,0.0
-800472562701314000,121242,447,0,0,0,0,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.09090909090909091,0.0,0.0
-800222674698091000,141533,503,1,0,0,0,5,0,62,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70,STNL to BP,,0,0,0,1,0.08064516129032258,0.0,0.0
-793850040657865000,280975,1118,9,0,0,0,6,0,123,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,139,BP to STH,930.0,0,0,1,0,0.04878048780487805,0.0,0.0
-791396761002160000,135427,494,0,0,0,0,5,0,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67,STNL to BP,,0,0,0,1,0.08196721311475409,0.0,0.0
-790743058246596000,121239,435,0,0,0,0,10,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,STNL to BP,,0,0,0,1,0.20408163265306123,0.0,0.0
-788926062582827000,232140,917,0,0,0,0,3,0,111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,STNL to BP,,0,0,0,1,0.02702702702702703,0.0,0.0
-788405595328642000,101013,400,0,0,0,0,6,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,STNL to BP,,0,0,0,1,0.13636363636363635,0.0,0.0
