CUSTOMER_KEY,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,text_incoming_from_customer,text_outgoing_to_customer,Totals,AVG_TIME_DAYS_purchase,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click
2000158576938894433,415,0,1,0,23,1,273,1,0,0,0,0,0,4,0,409,0,0,0,0,1,0,0,5,0,0,718,21.0,1,0,0,0,0.08424908424908426,0.043478260869565216
2045268389921756174,0,0,14,0,209,0,231,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,458,,0,0,0,1,0.9047619047619048,0.06698564593301436
2072511258918973627,209,0,10,0,134,0,475,1,0,1,0,28,13,4,3,126,0,0,0,0,6,0,0,0,0,0,833,53.0,1,0,0,0,0.28210526315789475,0.07462686567164178
2092782807049798532,0,0,3,1,13,1,336,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,358,,0,0,0,1,0.03869047619047619,0.23076923076923078
2100428963627056988,63,0,10,0,332,0,214,1,0,2,0,0,20,3,2,0,0,0,2,0,0,0,0,39,0,0,625,22.0,1,0,0,0,1.5514018691588785,0.030120481927710843
2127044987595639239,7,0,9,0,23,0,267,1,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,312,559.0,0,1,0,0,0.08614232209737828,0.391304347826087
2199547965675047157,31,0,42,0,494,0,287,1,0,0,0,3,1,4,1,15,0,0,0,0,1,0,0,0,0,0,859,371.0,0,1,0,0,1.721254355400697,0.08502024291497975
2208616795967783004,3,0,7,0,259,0,431,1,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,704,184.0,1,0,0,0,0.6009280742459396,0.02702702702702703
2256929428800420256,20,0,14,0,175,0,387,1,0,1,0,3,0,3,0,0,0,0,0,0,3,0,1,0,0,0,601,205.0,0,1,0,0,0.45219638242894056,0.08
2281819065936032700,3,0,10,0,19,0,233,1,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,269,,0,0,0,1,0.0815450643776824,0.5263157894736842
2327354250791835037,0,0,14,1,388,1,562,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,970,,0,0,0,1,0.6903914590747331,0.03608247422680412
2455801617962954290,0,0,11,0,70,1,459,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,545,,0,0,0,1,0.15250544662309368,0.15714285714285714
2495519768263301554,7,0,0,0,20,0,43,1,0,0,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,73,790.0,0,1,0,0,0.46511627906976744,0.0
2498877082094762653,62,0,41,0,333,0,796,1,0,0,0,2,0,5,1,41,0,0,0,0,3,0,0,0,0,0,1238,224.0,0,1,0,0,0.4183417085427136,0.12312312312312312
2567249280211414216,0,0,11,0,92,0,279,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,386,,0,0,0,1,0.32974910394265233,0.11956521739130435
2577046745435537974,8,0,3,0,39,0,130,2,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,187,330.0,0,1,0,0,0.3,0.07692307692307693
2649954135131108104,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,5.0,1,0,0,0,,
2784139405197028076,1,0,21,0,238,0,531,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,796,0.0,0,0,1,0,0.448210922787194,0.08823529411764706
2804359475529491530,88,0,37,1,988,1,413,1,0,8,0,3,0,5,0,62,0,0,0,0,2,0,0,1,0,0,1534,386.0,0,1,0,0,2.3922518159806296,0.03744939271255061
2811776590703927448,11,0,33,2,181,2,258,1,0,0,0,5,0,4,0,2,0,0,0,0,1,0,0,0,1,0,493,222.0,0,1,0,0,0.7015503875968992,0.18232044198895028
2877234476565788954,14,0,12,0,265,0,472,1,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,767,,0,0,0,1,0.5614406779661016,0.045283018867924525
2908950533355411939,0,0,3,0,105,0,329,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,441,,0,0,0,1,0.3191489361702128,0.02857142857142857
2947542333053795585,25,0,60,0,232,0,329,1,0,1,0,1,0,4,0,16,0,0,0,0,2,0,0,0,0,0,652,513.0,0,1,0,0,0.7051671732522796,0.25862068965517243
2953436956857136833,0,0,2,0,32,0,130,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,168,,0,0,0,1,0.24615384615384617,0.0625
2994713208938864372,17,1,14,0,297,0,292,1,0,0,0,5,0,3,0,7,0,0,0,1,1,0,1,0,0,0,625,23.0,1,0,0,0,1.0171232876712328,0.04713804713804714
3174063727892513201,2,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,6,,0,0,0,1,,
3174611853592252372,37,0,4,0,78,0,234,1,0,0,0,0,0,4,0,37,0,0,0,0,0,0,0,0,0,0,358,,0,0,0,1,0.3333333333333333,0.05128205128205128
3207941006684843164,11,0,13,2,77,2,284,1,0,0,0,1,0,3,0,10,0,0,0,0,0,0,0,0,0,0,393,0.0,0,0,1,0,0.2711267605633803,0.16883116883116883
3360112381820195886,37,0,115,1,502,1,675,1,0,9,0,2,2,4,1,0,0,0,0,0,2,0,1,0,0,0,1336,294.0,0,1,0,0,0.7437037037037038,0.2290836653386454
3387165129622227533,0,0,2,0,71,0,282,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,359,,0,0,0,1,0.25177304964539005,0.028169014084507043
3416393144615731624,3,0,2,0,24,0,16,1,1,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,50,,0,0,0,1,1.5,0.08333333333333333
3520359907701474016,8,0,14,1,85,0,389,1,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,501,132.0,1,0,0,0,0.2185089974293059,0.16470588235294117
3535792325648304042,2,0,2,4,357,4,696,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1070,,0,0,0,1,0.5129310344827587,0.0056022408963585435
3681067785587465792,0,0,11,0,185,0,580,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,780,,0,0,0,1,0.31896551724137934,0.05945945945945946
3684368383074509151,5,0,55,1,244,1,371,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,681,0.0,0,0,1,0,0.6576819407008087,0.22540983606557377
3695474156926190458,21,0,8,0,308,0,627,1,0,0,0,2,0,4,0,15,0,0,0,0,0,0,0,0,0,0,969,1088.0,0,0,1,0,0.49122807017543857,0.025974025974025976
3718988845608514682,77,0,3,0,306,0,331,1,0,1,0,1,0,4,2,71,0,0,0,0,0,0,0,0,0,0,722,755.0,0,1,0,0,0.9244712990936556,0.00980392156862745
3721462226182209924,24,0,7,0,224,0,412,1,0,1,0,0,0,3,0,0,0,0,0,0,6,0,1,0,0,0,671,62.0,1,0,0,0,0.5436893203883495,0.03125
3811170900822061289,0,0,9,0,155,0,445,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,613,,0,0,0,1,0.34831460674157305,0.05806451612903226
3811402618130644691,0,0,4,0,313,1,346,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,669,,0,0,0,1,0.9046242774566474,0.012779552715654952
3864881881594595490,0,0,24,0,233,0,221,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,482,,0,0,0,1,1.0542986425339367,0.10300429184549356
3865122093027396009,58,0,19,0,65,0,697,1,0,0,0,0,0,4,0,58,0,0,0,0,0,0,0,0,0,0,844,,0,0,0,1,0.09325681492109039,0.2923076923076923
3909814187036328379,4,0,17,0,433,0,454,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,912,0.0,0,0,1,0,0.9537444933920705,0.03926096997690531
3920831961738455883,37,0,26,1,234,1,446,1,0,1,0,4,0,3,10,0,0,0,0,0,2,0,0,0,0,0,749,118.0,1,0,0,0,0.5246636771300448,0.1111111111111111
3972984796780654450,1942,0,36,0,139,1,341,1,0,1,0,1,1,5,0,1928,0,0,0,0,1,0,0,10,0,0,2465,146.0,1,0,0,0,0.40762463343108507,0.2589928057553957
3982375663193700170,2,0,39,1,157,1,400,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,604,0.0,0,0,1,0,0.3925,0.2484076433121019
3983679809001507052,0,0,6,0,262,0,167,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,440,,0,0,0,1,1.5688622754491017,0.022900763358778626
3993594359479716225,0,1,5,0,1452,0,447,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1909,0.0,0,0,1,0,3.248322147651007,0.003443526170798898
4044607203955427692,12,0,8,0,180,0,446,1,0,3,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,650,134.0,1,0,0,0,0.40358744394618834,0.044444444444444446
4045144018612370388,104,0,26,1,184,1,459,1,0,0,0,1,0,5,1,93,0,0,0,0,0,0,1,0,0,0,781,244.0,0,1,0,0,0.4008714596949891,0.14130434782608695
4049774439383900568,24,0,22,0,427,0,298,1,0,0,0,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,776,,0,0,0,1,1.4328859060402686,0.05152224824355972
4066051136572938179,2,0,10,0,455,0,581,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1052,,0,0,0,1,0.7831325301204819,0.02197802197802198
4109598164911312315,96,0,8,0,13,0,390,1,0,0,0,1,0,5,0,84,0,0,0,0,1,0,0,0,0,0,513,256.0,0,1,0,0,0.03333333333333333,0.6153846153846154
4111994315750236722,22,1,28,0,203,0,406,1,0,7,0,2,0,3,0,0,0,0,0,0,1,0,3,0,0,0,664,97.0,1,0,0,0,0.5,0.13793103448275862
4170757963275669285,73,0,17,2,143,1,257,1,0,0,0,2,0,4,0,66,0,0,0,0,1,0,0,0,0,0,498,407.0,0,1,0,0,0.556420233463035,0.11888111888111888
4208244411761643157,0,0,0,0,112,1,295,1,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,2,0,418,,0,0,0,1,0.37966101694915255,0.0
4227718166871983296,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,0,0,1,0,,
4260265808205288686,11,0,17,0,623,0,282,1,0,0,0,1,3,2,0,5,0,0,0,0,0,0,0,0,0,0,936,0.0,0,0,1,0,2.2092198581560285,0.027287319422150885
4335934744780318052,28,0,23,0,247,0,409,1,0,0,0,0,0,5,0,15,0,0,0,0,0,0,4,0,0,0,713,509.0,0,1,0,0,0.6039119804400978,0.0931174089068826
4345595226461386824,6,0,11,1,313,1,282,1,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,619,161.0,1,0,0,0,1.1099290780141844,0.03514376996805112
4347839261497246772,173,0,5,4,10,2,13,0,1,0,0,0,0,4,0,158,0,0,0,0,1,0,2,0,0,0,212,679.0,0,1,0,0,0.7692307692307693,0.5
4359962913659671079,14,0,11,0,92,1,299,1,0,2,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0,423,,0,0,0,1,0.3076923076923077,0.11956521739130435
4379296178887351382,14,0,26,0,102,0,262,1,0,0,0,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,408,491.0,0,1,0,0,0.3893129770992366,0.2549019607843137
4424736675178072977,139,0,31,1,229,1,249,1,0,0,0,1,0,4,0,119,0,0,0,0,2,0,3,0,0,0,655,296.0,0,1,0,0,0.9196787148594378,0.13537117903930132
4472197432221675944,0,0,13,0,279,0,277,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,573,,0,0,0,1,1.0072202166064983,0.04659498207885305
4546250833605914732,184,0,43,1,179,0,529,1,0,2,0,2,2,6,2,145,0,0,0,0,8,0,1,0,0,0,943,44.0,1,0,0,0,0.3383742911153119,0.24022346368715083
4547974193428422091,67,0,13,2,1033,1,290,1,0,1,0,2,0,4,1,61,0,0,0,0,0,0,0,0,0,0,1411,7.0,1,0,0,0,3.5620689655172413,0.012584704743465635
4653408185498398674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,,
4684438969878281426,23,0,15,0,127,0,333,1,0,0,0,0,0,3,0,0,0,0,1,0,5,0,1,0,0,0,502,299.0,0,1,0,0,0.3813813813813814,0.11811023622047244
4718444751591731494,49,0,19,1,130,2,476,1,0,0,0,5,0,5,0,35,0,0,0,0,0,0,0,0,0,0,683,378.0,0,1,0,0,0.27310924369747897,0.14615384615384616
4733351984009497656,70,0,13,1,71,0,69,1,0,0,0,0,0,4,0,70,0,0,0,0,0,0,0,0,0,0,229,,0,0,0,1,1.0289855072463767,0.18309859154929578
4751297124731241350,21,0,4,1,65,2,332,1,0,0,0,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,429,724.0,0,1,0,0,0.19578313253012047,0.06153846153846154
4774090311080957407,83,0,7,0,43,0,494,1,0,0,0,1,2,5,0,71,0,0,0,0,1,0,0,2,0,0,633,397.0,0,1,0,0,0.08704453441295547,0.16279069767441862
4777448182417286330,4,0,18,0,222,0,358,1,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,607,1441.0,0,0,1,0,0.6201117318435754,0.08108108108108109
4871185563805265936,69,0,48,0,123,0,321,1,0,0,0,6,0,6,0,46,0,0,0,0,0,0,0,0,0,0,568,63.0,1,0,0,0,0.38317757009345793,0.3902439024390244
4938142221747388521,37,0,13,0,302,0,500,1,0,1,0,10,0,5,3,0,0,0,0,0,0,0,1,0,0,0,858,121.0,1,0,0,0,0.604,0.04304635761589404
4980849668876957881,44,0,25,1,181,0,278,1,0,1,0,14,2,3,0,0,0,0,0,0,1,0,0,0,0,0,533,28.0,1,0,0,0,0.6510791366906474,0.13812154696132597
5065007706232005858,4,0,18,0,99,0,744,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,869,0.0,0,0,1,0,0.13306451612903225,0.18181818181818182
5070154865842830691,0,0,9,0,78,1,269,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,361,,0,0,0,1,0.2899628252788104,0.11538461538461539
5151868838377420665,0,0,1,0,42,0,262,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,309,,0,0,0,1,0.16030534351145037,0.023809523809523808
5173156748003488960,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,1,,
5279524327580582739,406,0,15,0,47,0,266,1,0,1,0,21,16,6,0,342,0,0,0,0,0,0,0,1,1,0,742,52.0,1,0,0,0,0.17669172932330826,0.3191489361702128
5298694172511125916,17,0,18,0,209,0,250,1,0,0,0,0,0,4,1,16,0,0,0,0,0,0,0,0,0,0,499,0.0,0,0,1,0,0.836,0.0861244019138756
5299373065333502110,117,0,8,0,138,0,412,1,0,1,0,1,0,3,0,110,0,0,0,0,0,0,1,0,0,0,679,763.0,0,1,0,0,0.33495145631067963,0.057971014492753624
5303118846705404083,6,0,11,1,133,2,273,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,430,698.0,0,1,0,0,0.48717948717948717,0.08270676691729323
5355057424460226742,31,0,38,0,791,0,1107,1,0,9,0,5,2,4,3,0,0,0,0,0,1,0,1,0,0,0,1972,169.0,1,0,0,0,0.7145438121047877,0.04804045512010114
5411861034638094216,2,0,6,0,174,0,292,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,478,0.0,0,0,1,0,0.5958904109589042,0.034482758620689655
5412248148010927737,4,0,16,3,178,2,166,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,374,126.0,1,0,0,0,1.072289156626506,0.0898876404494382
5494283785949956805,0,0,14,1,26,3,255,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,304,,0,0,0,1,0.10196078431372549,0.5384615384615384
5495297224910883012,10,0,14,0,399,0,746,1,0,2,0,2,0,3,0,1,0,0,0,0,1,0,0,2,0,0,1173,128.0,1,0,0,0,0.5348525469168901,0.03508771929824561
5512782723195472506,7,0,16,0,134,0,236,1,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,397,,0,0,0,1,0.5677966101694916,0.11940298507462686
5668984710974196666,105,0,18,0,137,0,432,1,0,0,0,0,0,3,2,82,0,0,0,0,3,0,2,0,0,0,696,233.0,0,1,0,0,0.31712962962962965,0.13138686131386862
5681898667488262224,2,0,7,1,222,2,1151,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1389,,0,0,0,1,0.19287576020851432,0.03153153153153153
5715288135627234375,30,0,42,0,503,0,255,1,0,1,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,0,834,249.0,0,1,0,0,1.9725490196078432,0.08349900596421471
5724977969757302738,0,0,0,0,215,0,66,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,284,,0,0,0,1,3.257575757575758,0.0
5790293659334895208,17,0,18,0,317,0,836,1,0,1,0,0,0,4,0,16,0,0,0,0,0,0,0,0,0,0,1193,,0,0,0,1,0.3791866028708134,0.056782334384858045
5810470013625410243,0,0,9,0,74,0,185,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,272,,0,0,0,1,0.4,0.12162162162162163
5836010493811606575,0,0,4,5,17,3,12,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,45,,0,0,0,1,1.4166666666666667,0.23529411764705882
5927107407442585935,1,0,19,2,72,1,240,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,339,0.0,0,0,1,0,0.3,0.2638888888888889
5995077952900355198,13,0,4,0,77,0,183,1,0,0,0,1,0,5,0,1,0,0,0,0,2,0,0,0,0,0,283,801.0,0,0,1,0,0.4207650273224044,0.05194805194805195
6012648868035417765,23,0,5,0,96,0,451,1,0,1,0,1,0,3,0,19,0,0,0,0,0,0,0,0,0,0,579,0.0,0,0,1,0,0.21286031042128603,0.052083333333333336
6015572985328845695,380,0,9,0,238,0,755,1,0,0,0,26,3,3,4,301,0,0,0,0,0,0,0,0,0,0,1386,26.0,1,0,0,0,0.3152317880794702,0.037815126050420166
6113879643722760516,315,0,49,0,406,2,590,1,0,1,0,1,0,3,0,287,0,0,0,0,1,0,0,0,0,0,1366,1629.0,0,0,1,0,0.688135593220339,0.1206896551724138
6175671293999255562,167,0,45,7,542,6,596,1,0,4,0,0,0,4,1,162,0,0,0,0,0,0,0,0,0,0,1368,0.0,0,0,1,0,0.9093959731543624,0.08302583025830258
6175728041234636592,9,0,21,0,24,0,459,1,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,517,176.0,1,0,0,0,0.05228758169934641,0.875
6303294835173034710,71,0,27,2,86,1,311,1,0,3,0,10,5,3,0,36,0,0,0,0,1,0,2,0,0,0,502,97.0,1,0,0,0,0.2765273311897106,0.313953488372093
6345221810974615929,36,0,1,0,30,0,580,1,0,0,0,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,651,83.0,1,0,0,0,0.05172413793103448,0.03333333333333333
6346305193913568272,15,0,10,6,90,2,394,1,0,1,0,0,0,4,5,6,0,0,0,0,0,0,1,0,0,0,522,222.0,0,1,0,0,0.22842639593908629,0.1111111111111111
6439641521079451118,90,0,78,2,503,1,279,1,0,4,0,0,0,4,1,80,0,0,0,0,1,0,0,0,0,0,958,1492.0,0,0,1,0,1.8028673835125448,0.1550695825049702
6451836104534287601,155,0,62,0,269,1,537,1,0,3,0,0,0,4,0,145,0,0,0,0,1,0,0,0,0,0,1029,0.0,0,0,1,0,0.5009310986964618,0.23048327137546468
6545825318439594521,41,0,19,2,173,2,1020,1,0,0,0,2,0,5,2,30,0,0,0,0,0,0,1,0,0,0,1263,95.0,1,0,0,0,0.1696078431372549,0.10982658959537572
6606044001531046406,221,0,28,0,296,0,601,1,0,4,0,6,2,5,0,184,0,0,0,0,1,0,0,2,0,0,1152,244.0,0,1,0,0,0.4925124792013311,0.0945945945945946
6752918154289377631,14,0,18,0,62,0,282,1,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,380,,0,0,0,1,0.2198581560283688,0.2903225806451613
6852512077321405405,7,0,28,0,515,0,581,1,0,0,0,1,1,3,2,0,0,0,0,0,1,0,0,0,0,0,1135,566.0,0,1,0,0,0.8864027538726333,0.05436893203883495
6858070637958248090,2,0,21,0,193,0,226,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,447,,0,0,0,1,0.8539823008849557,0.10880829015544041
6941363204039628360,33,0,7,3,65,3,72,1,0,0,0,2,0,4,0,28,0,0,0,0,1,0,0,0,0,0,188,26.0,1,0,0,0,0.9027777777777778,0.1076923076923077
7005067648482870334,19,0,15,0,402,0,391,1,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,0,833,733.0,0,1,0,0,1.0281329923273657,0.03731343283582089
7005239913958419075,10,0,0,0,0,0,0,0,0,0,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,0,12,0.0,0,0,1,0,,
7010138933975392132,39,0,30,1,158,0,627,1,0,2,0,12,3,4,0,5,0,0,0,0,0,0,0,0,0,0,860,34.0,1,0,0,0,0.25199362041467305,0.189873417721519
7019658148750582991,55,3,25,0,321,0,442,1,0,1,0,2,0,4,0,48,0,0,1,0,0,0,0,0,0,0,851,369.0,0,1,0,0,0.7262443438914027,0.0778816199376947
7034768500200753709,2,0,30,0,1170,0,986,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2192,,0,0,0,1,1.1866125760649087,0.02564102564102564
7044829422151759076,29,0,2,2,26,1,343,1,0,0,0,10,2,3,1,0,0,0,0,0,0,0,0,0,0,0,407,58.0,1,0,0,0,0.07580174927113703,0.07692307692307693
7065042204224375942,0,0,17,0,77,1,243,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,342,,0,0,0,1,0.3168724279835391,0.22077922077922077
7102471375041772471,124,0,35,1,86,1,679,1,0,4,0,0,1,5,6,111,0,0,0,0,1,0,0,0,0,0,932,251.0,0,1,0,0,0.12665684830633284,0.4069767441860465
7110935350917098851,50,0,16,0,199,0,517,1,0,0,0,13,1,3,1,14,0,0,0,0,0,0,0,0,0,0,786,116.0,1,0,0,0,0.3849129593810445,0.08040201005025126
7158028388622279498,4,0,7,0,63,0,261,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,339,0.0,0,0,1,0,0.2413793103448276,0.1111111111111111
7167167493162437575,55,0,7,0,123,0,75,1,0,4,0,4,5,4,15,0,0,0,2,0,2,0,4,1,0,0,265,44.0,1,0,0,0,1.64,0.056910569105691054
7174213163992505686,17,0,28,1,437,1,635,1,0,0,0,1,1,4,0,0,0,0,0,0,4,0,1,0,0,0,1124,255.0,0,1,0,0,0.6881889763779527,0.06407322654462243
7192038435708198144,6,0,14,2,59,1,315,1,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,402,,0,0,0,1,0.1873015873015873,0.23728813559322035
7285762881743548185,84,0,5,0,18,0,112,1,0,0,0,4,0,4,0,76,0,0,0,0,1,0,0,0,0,0,224,106.0,1,0,0,0,0.16071428571428573,0.2777777777777778
7306837502833694780,44,0,35,0,180,0,17,1,2,1,0,3,2,4,2,30,0,0,0,0,0,0,2,0,0,0,283,238.0,0,1,0,0,10.588235294117647,0.19444444444444445
7315101248719929236,43,0,22,2,474,2,843,1,0,4,0,0,0,4,2,34,0,0,0,0,1,0,0,0,0,0,1391,340.0,0,1,0,0,0.5622775800711743,0.046413502109704644
7344325928652024530,3,0,19,0,91,0,246,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,363,0.0,0,0,1,0,0.3699186991869919,0.2087912087912088
7351007993337171702,2,0,0,2,86,3,78,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,175,,0,0,0,1,1.1025641025641026,0.0
7390039870582750244,28,0,26,8,728,7,358,1,0,0,0,5,1,3,0,7,0,0,0,0,4,0,0,0,0,0,1159,203.0,0,1,0,0,2.0335195530726256,0.03571428571428571
7394132843793204005,0,0,0,0,0,0,29,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,33,,0,0,0,1,0.0,
7413676023287117979,5,0,3,4,108,4,208,1,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,338,90.0,1,0,0,0,0.5192307692307693,0.027777777777777776
7447645378313784940,5,0,36,4,274,4,634,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,961,,0,0,0,1,0.43217665615141954,0.13138686131386862
7465473465951161265,70,0,88,0,892,0,1192,1,0,1,0,2,0,4,0,56,0,0,0,0,1,0,1,0,0,0,2247,129.0,1,0,0,0,0.7483221476510067,0.09865470852017937
7502412060141725831,11,0,7,0,65,0,117,1,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,205,,0,0,0,1,0.5555555555555556,0.1076923076923077
7505878156707506794,28,0,15,0,159,0,420,1,0,2,0,3,0,5,1,15,0,0,0,0,0,0,1,0,0,0,628,347.0,0,1,0,0,0.37857142857142856,0.09433962264150944
7529975547826896277,0,1,16,0,58,0,146,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,226,0.0,0,0,1,0,0.3972602739726027,0.27586206896551724
7552384522464811790,0,0,6,0,107,0,947,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1064,,0,0,0,1,0.11298838437170011,0.056074766355140186
7748104635968797120,19,0,22,0,166,0,237,1,0,1,0,4,3,3,0,0,0,0,0,0,0,0,0,3,0,0,448,27.0,1,0,0,0,0.70042194092827,0.13253012048192772
7762078163930980680,308,0,39,0,295,0,755,1,0,2,0,37,9,4,0,218,0,0,0,0,0,0,0,13,0,0,1402,36.0,1,0,0,0,0.39072847682119205,0.13220338983050847
7776124028308343986,24,0,39,11,303,7,610,1,0,0,0,8,1,3,0,0,0,0,0,0,0,0,4,0,0,0,998,133.0,1,0,0,0,0.4967213114754098,0.12871287128712872
7777573772381328919,30,0,0,3,288,3,603,1,0,0,0,12,9,5,0,0,0,0,0,0,1,0,1,5,0,0,933,106.0,1,0,0,0,0.47761194029850745,0.0
7838820543470284194,3,0,16,6,125,5,426,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,585,0.0,0,0,1,0,0.2934272300469484,0.128
7865573761258842561,0,0,10,0,44,0,77,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,135,,0,0,0,1,0.5714285714285714,0.22727272727272727
7882847920407305523,101,0,51,7,366,5,373,1,0,5,0,0,0,5,0,91,0,0,0,0,1,0,0,4,0,0,909,49.0,1,0,0,0,0.9812332439678284,0.13934426229508196
7907203168844625301,0,0,26,1,449,1,286,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,767,,0,0,0,1,1.56993006993007,0.05790645879732739
7911936358590146982,31,0,94,0,1198,0,778,1,0,2,0,1,0,4,0,20,0,0,0,0,0,0,2,0,0,0,2106,722.0,0,1,0,0,1.5398457583547558,0.07846410684474124
