primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,Totals
0,0,1,0,0,0,0,0.6164383561643836,0.12777777777777777,500
0,0,2,0,1,0,1,0.8402255639097744,0.09172259507829977,1042
0,0,1,0,0,0,0,1.558139534883721,0.004070556309362279,1218
0,0,1,0,0,0,0,0.210752688172043,0.04081632653061224,575
1,0,0,0,0,0,0,0.11827956989247312,0.03636363636363636,528
0,0,1,0,0,0,2,0.1756198347107438,0.08235294117647059,610
1,0,0,0,0,0,0,0.4155844155844156,0.052083333333333336,336
1,0,1,0,0,0,1,0.29642857142857143,0.024096385542168676,379
1,0,0,0,0,0,1,1.0275862068965518,0.12751677852348994,375
1,0,0,0,0,0,0,0.02197802197802198,2.5,132
2,0,0,0,0,0,0,0.5813148788927336,0.041666666666666664,476
0,0,1,0,0,0,0,0.06172839506172839,0.6,93
0,0,1,0,0,0,0,0.026729559748427674,0.4117647058823529,665
1,0,0,0,0,0,0,0.5,0.08264462809917356,384
0,0,1,0,0,0,0,0.25,0.056074766355140186,547
1,0,0,0,0,0,0,0.48872180451127817,0.09230769230769231,415
1,0,0,0,0,0,0,0.19083969465648856,0.18,330
0,0,1,0,0,0,0,0.2623574144486692,0.0,337
0,0,9,0,2,0,0,2.304195804195804,0.13657056145675264,1227
0,0,1,0,0,0,0,0.3181818181818182,0.0,93
1,0,0,0,1,2,0,1.1801470588235294,0.14953271028037382,683
0,0,1,0,0,0,0,0.07705779334500876,0.2727272727272727,634
1,1,0,0,0,0,0,0.8317972350230415,0.3379501385041551,998
1,0,1,0,0,0,0,0.4610492845786963,0.02413793103448276,935
0,0,1,0,2,0,0,0.3434343434343434,0.0457516339869281,1316
0,0,3,0,0,0,0,0.25970149253731345,0.26436781609195403,472
1,0,1,0,0,0,0,1.5588235294117647,0.012578616352201259,274
0,0,1,0,0,0,1,0.10933940774487472,0.16666666666666666,502
1,0,0,0,0,0,0,0.44166666666666665,0.018867924528301886,181
0,0,1,0,0,0,0,0.3838383838383838,0.05701754385964912,857
0,0,1,0,0,0,0,0.759493670886076,0.016666666666666666,144
1,0,0,0,0,2,0,0.41545893719806765,0.08139534883720931,334
1,0,1,0,0,0,0,0.22792607802874743,0.21621621621621623,628
2,0,1,0,0,0,0,5.375,0.09302325581395349,69
0,0,1,0,0,0,0,0.5,1.5,16
1,0,0,0,0,0,0,0.7579365079365079,0.12041884816753927,484
1,0,0,0,0,0,0,0.11324786324786325,0.18867924528301888,1095
1,0,1,0,1,0,5,0.36496350364963503,0.03333333333333333,1168
1,0,0,0,1,0,0,0.7272727272727273,1.125,39
1,0,0,0,3,1,1,0.8784313725490196,0.0625,509
1,0,0,0,0,0,0,0.925,0.10810810810810811,87
0,0,1,0,0,0,0,0.6172161172161172,0.1632047477744807,1144
0,0,1,0,4,2,0,0.4315068493150685,0.07936507936507936,238
0,0,1,0,0,0,0,0.09504132231404959,0.13043478260869565,274
2,0,1,0,1,0,1,2.2443729903536975,0.05157593123209169,1073
0,0,1,0,0,0,0,0.13,0.0,344
1,0,0,0,7,1,4,0.6041666666666666,0.13793103448275862,471
0,0,11,0,1,0,0,3.1120840630472855,0.05289814293753517,2500
0,0,1,0,0,0,1,0.0681081081081081,0.2222222222222222,1025
1,0,0,0,0,0,0,0.9492753623188406,0.015267175572519083,547
1,0,0,0,0,0,1,0.1282051282051282,0.0,49
1,0,0,0,0,0,1,1.4446428571428571,0.019777503090234856,1393
1,0,0,0,0,0,0,0.5471698113207547,0.1206896551724138,349
0,0,0,0,1,13,1,1.002857142857143,0.02849002849002849,939
1,0,0,0,0,0,1,0.1696113074204947,0.041666666666666664,345
1,0,0,0,0,0,0,1.0032786885245901,0.042483660130718956,629
1,0,1,0,1,1,3,0.39015817223198596,0.22072072072072071,865
1,0,0,0,0,0,0,0.09482758620689655,0.18181818181818182,136
1,1,0,0,2,0,0,1.8,0.09444444444444444,318
1,0,1,0,1,0,50,0.22284122562674094,0.35,2107
1,0,1,0,3,0,4,0.3415977961432507,0.1693548387096774,1212
0,0,3,0,1,2,0,1.1518072289156627,0.05230125523012552,964
0,0,1,0,0,0,0,0.38497652582159625,0.12195121951219512,311
0,0,1,0,0,0,1,0.2533136966126657,0.27325581395348836,912
1,0,1,0,0,0,1,0.125,0.05333333333333334,691
1,0,2,0,10,0,6,0.6100861008610086,0.0967741935483871,1517
0,0,1,0,0,0,1,0.16188870151770657,0.11458333333333333,709
1,0,0,0,0,0,0,0.24092409240924093,0.0,384
1,0,0,0,0,0,0,0.05811138014527845,0.25,448
1,0,0,0,0,0,0,0.14869888475836432,0.2,367
0,0,1,0,0,0,0,0.25,0.10606060606060606,344
1,0,0,0,0,0,0,0.06289308176100629,0.06666666666666667,514
1,0,0,0,0,0,0,0.3333333333333333,0.14018691588785046,450
1,0,0,0,1,0,0,0.3687707641196013,0.05405405405405406,429
0,0,1,0,0,3,0,0.375,0.05555555555555555,178
1,0,1,0,0,0,0,0.48338368580060426,0.04375,561
1,1,0,0,0,0,0,0.7626774847870182,0.1356382978723404,935
0,0,1,0,0,11,2,0.5228758169934641,0.020833333333333332,759
0,0,1,0,0,0,0,1.2428115015974441,0.08740359897172237,747
1,0,2,0,0,0,0,0.39759036144578314,0.15151515151515152,823
0,0,1,0,0,0,0,0.5020408163265306,0.0975609756097561,410
0,0,1,0,0,0,0,0.2857142857142857,0.05714285714285714,325
0,0,1,0,0,0,0,1.2382978723404254,0.037800687285223365,544
1,0,0,0,0,0,1,0.11529680365296803,0.04950495049504951,988
1,0,3,0,4,0,0,1.0329411764705883,0.14123006833712984,958
0,0,2,0,0,0,0,0.4797136038186158,0.06965174129353234,653
0,1,2,0,0,0,0,0.7406523468575974,0.02685284640171858,2243
1,0,0,0,0,0,0,0.5935727788279773,0.06369426751592357,871
0,0,3,0,1,0,20,0.2792321116928447,0.21875,1378
0,0,1,0,0,0,3,0.26044226044226043,0.14150943396226415,543
1,0,0,0,0,0,0,0.25699745547073793,0.0297029702970297,502
1,0,1,0,2,1,5,0.17198581560283688,0.14432989690721648,907
0,0,1,0,0,0,0,0.5152439024390244,0.03550295857988166,766
1,0,0,0,0,0,0,0.8941176470588236,0.05701754385964912,504
0,0,1,0,0,6,0,0.0,,58
1,0,0,0,0,0,0,0.6530343007915568,0.03636363636363636,1284
1,0,0,0,0,0,0,0.4491315136476427,0.09944751381215469,690
0,0,1,0,0,0,0,0.3706293706293706,0.07547169811320754,605
1,0,0,0,0,0,0,0.44081632653061226,0.027777777777777776,362
1,0,0,0,0,0,0,0.2,0.16666666666666666,265
0,0,1,0,0,0,0,0.19117647058823528,0.25,347
2,0,0,0,2,0,2,0.7194719471947195,0.0963302752293578,589
0,0,1,0,0,0,1,0.648508430609598,0.102,1689
1,0,0,0,0,0,0,2.925925925925926,0.34177215189873417,147
0,0,1,0,1,0,3,0.4982456140350877,0.07511737089201878,1347
0,0,1,0,1,0,0,0.5526315789473685,0.047619047619047616,428
0,0,1,0,0,0,0,0.15145228215767634,0.0547945205479452,565
1,0,0,0,0,0,0,0.4090909090909091,0.18518518518518517,104
1,0,0,0,0,0,0,0.15384615384615385,1.35,362
1,0,0,0,0,0,1,0.05571847507331378,0.15789473684210525,371
0,0,1,0,0,0,0,0.9240506329113924,0.1095890410958904,164
1,0,0,0,0,0,0,0.43005181347150256,0.13253012048192772,291
1,0,0,0,0,0,0,0.22332506203473945,0.1,508
2,0,2,0,0,0,0,0.07370336669699727,0.04938271604938271,1213
0,0,2,0,0,0,0,0.2727272727272727,0.2361111111111111,401
1,0,1,0,0,0,1,1.140625,0.0593607305936073,433
1,0,1,0,4,0,6,0.1763085399449036,0.21875,470
1,0,1,0,1,0,2,0.358695652173913,0.23232323232323232,422
2,0,0,0,4,0,0,0.7404371584699454,0.0996309963099631,701
0,0,1,0,0,0,0,0.4317343173431734,0.008547008547008548,393
1,0,0,0,1,0,0,0.3304498269896194,0.07853403141361257,790
0,0,4,0,1,0,0,0.14396284829721362,0.11827956989247312,779
1,0,1,0,0,0,1,1.3157894736842106,0.02142857142857143,2611
0,0,1,0,0,0,0,0.14102564102564102,0.18181818181818182,278
1,0,0,0,10,0,0,0.12485414235705951,0.08411214953271028,1004
0,0,1,0,0,0,0,0.6661490683229814,0.04428904428904429,2197
0,0,1,0,0,0,0,0.13513513513513514,0.275,352
0,0,4,0,0,0,0,0.1523809523809524,0.125,962
1,0,0,0,0,0,1,0.425764192139738,0.1794871794871795,695
0,0,0,0,0,4,0,0.5386064030131826,0.07342657342657342,1041
0,0,2,0,0,0,0,0.36156351791530944,0.18018018018018017,976
1,1,0,0,0,0,1,0.21428571428571427,0.11764705882352941,302
0,0,1,0,1,0,0,0.018518518518518517,2.0,131
0,0,1,0,2,0,0,0.9,0.11494252873563218,612
1,0,0,0,0,0,0,0.12173913043478261,0.25,273
0,0,1,0,0,0,0,0.10814606741573034,0.09090909090909091,801
1,0,2,0,0,0,0,0.505307855626327,0.06722689075630252,1581
1,0,0,0,0,0,0,0.25313807531380755,0.2809917355371901,896
1,0,1,0,4,0,7,0.1808,0.3805309734513274,1046
0,0,1,0,0,0,0,0.06756756756756757,0.16,802
1,0,0,0,0,0,0,0.9195402298850575,0.103125,832
1,0,0,0,0,0,0,0.19478527607361965,0.14960629921259844,809
1,0,1,0,0,0,0,0.17590361445783131,0.0136986301369863,508
0,0,1,0,0,0,0,0.33154121863799285,0.11351351351351352,776
1,0,0,0,0,0,0,0.4804088586030664,0.028368794326241134,883
1,0,2,0,1,0,0,0.541033434650456,0.0449438202247191,544
0,0,1,0,0,0,0,0.34177215189873417,0.015873015873015872,770
2,0,0,0,0,0,3,0.3614864864864865,0.1308411214953271,1055
1,0,0,0,0,0,0,0.14468085106382977,0.2647058823529412,282
0,0,1,0,0,0,0,0.341645885286783,0.145985401459854,570
2,1,0,0,2,0,1,0.3537037037037037,0.08376963350785341,764
5,0,1,0,0,1,0,0.4731610337972167,0.029411764705882353,1617
2,0,1,0,4,0,0,0.5985611510791367,0.07211538461538461,1558
1,1,0,0,0,0,0,0.3393939393939394,0.03125,966
0,0,2,0,3,0,0,0.27586206896551724,0.10648148148148148,1175
1,0,0,0,0,0,0,1.8478260869565217,0.021176470588235293,670
1,0,1,0,0,0,0,0.08333333333333333,0.2916666666666667,339
0,0,1,0,0,0,2,0.08421052631578947,0.03125,842
1,0,0,0,0,0,0,0.34801762114537443,0.08860759493670886,318
1,0,0,0,1,0,1,0.11721611721611722,0.1875,322
1,0,0,0,0,0,0,0.19444444444444445,0.047619047619047616,527
1,0,1,0,0,0,6,0.3078947368421053,0.10256410256410256,528
0,0,0,0,2,3,1,0.1622340425531915,0.01639344262295082,531
0,0,1,0,0,0,0,0.0,,10
0,1,1,0,0,0,7,0.3356643356643357,0.041666666666666664,408
0,0,1,0,0,0,0,0.8063241106719368,0.04411764705882353,688
0,0,2,0,0,0,0,0.2392857142857143,0.208955223880597,371
1,0,0,0,0,0,0,0.13513513513513514,0.34285714285714286,311
0,0,1,0,1,0,11,0.5873493975903614,0.2512820512820513,1541
1,0,0,0,1,0,0,0.16942148760330578,0.07317073170731707,294
1,1,0,0,3,0,0,0.08006279434850863,0.35294117647058826,1485
1,0,0,0,0,0,0,,,12
1,0,0,0,2,0,3,0.40865384615384615,0.1411764705882353,889
1,0,0,0,0,0,0,0.4521452145214521,0.13138686131386862,504
2,1,2,0,7,0,0,0.4591280653950954,0.09792284866468842,1141
0,0,1,0,0,0,0,2.2222222222222223,0.007608695652173913,1347
0,0,1,0,0,0,0,1.3003802281368821,0.03216374269005848,813
1,1,0,0,0,0,0,0.49696969696969695,0.10975609756097561,538
1,0,0,0,0,0,0,0.3118279569892473,0.05172413793103448,258
1,0,3,0,0,0,0,0.2112676056338028,0.08888888888888889,801
0,0,3,0,0,0,0,0.4294117647058823,0.0547945205479452,263
2,1,0,0,1,0,8,1.1081081081081081,0.03377110694183865,1217
0,0,1,0,0,0,0,0.9372384937238494,0.013392857142857142,472
1,0,0,0,0,0,0,0.07380073800738007,0.0,296
0,0,1,0,2,0,0,0.1748099891422367,0.13664596273291926,1296
0,0,1,0,2,0,0,0.21602787456445993,0.1935483870967742,880
1,0,0,0,0,0,0,1.8181818181818181,0.75,53
0,0,2,0,1,0,0,0.6040723981900452,0.06367041198501873,743
0,0,0,0,1,4,0,0.4885245901639344,0.013422818791946308,489
3,0,11,0,13,0,0,2.765671641791045,0.07717215326497572,4513
1,0,2,0,2,0,0,0.5185185185185185,0.37662337662337664,646
1,0,0,0,1,1,0,0.16161616161616163,0.0625,818
0,0,1,0,0,0,4,0.3252032520325203,0.075,742
1,0,0,0,0,0,0,0.27796610169491526,0.06097560975609756,387
0,0,1,0,0,0,0,0.11452513966480447,0.2682926829268293,419
2,0,1,0,0,0,0,0.9761904761904762,0.0975609756097561,158
1,0,0,0,0,0,6,0.1307609860664523,0.1557377049180328,1105
0,0,0,0,0,1,0,1.535031847133758,0.06639004149377593,554
1,0,1,0,0,0,12,0.3380726698262243,0.09813084112149532,1912
0,0,2,0,3,0,0,0.09900990099009901,0.2,475
0,0,1,0,0,0,4,0.9174917491749175,0.06474820143884892,1019
1,1,0,0,0,0,10,0.5878661087866108,0.06405693950177936,2462
1,0,0,0,0,1,1,0.10960757780784844,0.06172839506172839,1058
0,0,1,0,0,0,3,0.5294117647058824,0.1746031746031746,988
0,0,1,0,0,0,0,0.3643533123028391,0.19047619047619047,919
0,0,1,0,0,0,1,0.4435336976320583,0.12114989733059549,1656
1,0,1,0,0,0,0,0.10510510510510511,0.17142857142857143,496
1,1,0,0,1,0,1,0.08,0.1875,669
0,0,1,0,2,0,4,0.5239520958083832,0.05714285714285714,604
0,0,5,0,0,0,6,0.45295829291949563,0.0728051391862955,1870
1,0,1,0,0,0,0,0.532258064516129,0.15151515151515152,780
1,0,0,0,0,0,13,0.3462109955423477,0.012875536480686695,927
0,0,1,0,0,0,0,2.193548387096774,0.09558823529411764,217
1,0,0,0,0,0,1,0.34615384615384615,0.12121212121212122,590
0,0,1,0,0,1,0,0.4630225080385852,0.125,483
1,0,0,0,0,0,0,0.2149122807017544,0.02040816326530612,291
1,0,0,0,0,0,0,0.15018315018315018,0.1951219512195122,328
2,1,0,0,0,0,1,0.23371647509578544,0.11475409836065574,344
1,0,0,0,0,7,1,0.2597402597402597,0.15714285714285714,754
0,0,1,0,0,0,0,0.6627450980392157,0.09467455621301775,444
1,0,0,0,0,0,0,0.1504424778761062,0.047058823529411764,658
1,0,0,0,0,0,0,0.24663677130044842,0.09090909090909091,288
1,0,0,0,0,0,0,0.034653465346534656,0.0,638
1,0,3,0,1,0,0,0.5086705202312138,0.36363636363636365,323
0,0,1,0,0,0,0,0.38661710037174724,0.028846153846153848,383
0,0,1,0,0,0,0,1.1528384279475983,0.04924242424242424,512
0,0,1,0,3,0,0,1.8819444444444444,0.06088560885608856,1321
0,0,2,0,3,2,0,0.6119791666666666,0.10212765957446808,963
1,0,0,0,0,0,0,0.192090395480226,0.029411764705882353,219
1,0,3,0,5,1,1,0.23444976076555024,0.013605442176870748,834
1,0,1,0,2,0,0,0.8401162790697675,0.14359861591695502,1404
1,0,0,0,0,0,1,0.239247311827957,0.07865168539325842,478
1,0,2,0,3,0,0,0.32269503546099293,0.2967032967032967,420
0,0,4,0,1,0,0,2.4789915966386555,0.023728813559322035,889
1,0,1,0,0,0,0,0.25058823529411767,0.023474178403755867,1080
1,0,1,0,0,0,0,0.5174418604651163,0.02247191011235955,585
1,0,0,0,0,0,0,0.12577502214348982,0.056338028169014086,1288
0,0,1,0,2,0,2,0.5880681818181818,0.07246376811594203,608
1,0,0,0,0,0,0,0.23652365236523654,0.12558139534883722,1160
0,0,1,0,0,0,0,0.0,,6
0,0,1,0,0,0,0,0.37707948243992606,0.029411764705882353,758
1,0,0,0,0,0,2,1.185251798561151,0.1039453717754173,2766
0,0,1,0,0,0,1,0.22053231939163498,0.1206896551724138,334
0,0,1,0,0,0,0,0.3287671232876712,0.1736111111111111,618
0,0,1,0,0,0,0,0.09782608695652174,0.18518518518518517,317
1,0,0,0,0,0,0,0.16346153846153846,0.49019607843137253,406
2,0,0,0,0,0,0,0.3722943722943723,0.05232558139534884,650
1,0,0,0,2,0,0,0.34419551934826886,0.0650887573964497,681
1,0,1,0,1,0,9,0.53099173553719,0.12840466926070038,852
0,0,1,0,0,0,1,1.0392156862745099,0.09056603773584905,562
1,0,0,0,0,0,0,0.12682926829268293,0.0,257
0,0,1,0,0,0,0,0.25769230769230766,0.029850746268656716,334
0,0,0,0,0,0,2,0.3930635838150289,0.007352941176470588,633
1,0,0,0,0,0,0,0.3440453686200378,0.1813186813186813,760
0,0,1,0,2,0,3,0.7182539682539683,0.022099447513812154,462
0,0,1,0,1,0,5,0.4152139461172742,0.05343511450381679,922
1,0,1,0,0,0,0,0.859375,0.02727272727272727,495
1,0,0,0,0,0,0,0.2662337662337662,0.07317073170731707,453
1,1,0,0,0,0,1,0.7422680412371134,0.09722222222222222,192
1,0,0,0,0,0,0,0.31274900398406374,0.10828025477707007,684
1,0,0,0,0,0,0,0.5877862595419847,0.06493506493506493,244
1,0,0,0,0,0,0,0.16390977443609023,0.03669724770642202,783
0,1,1,0,0,0,0,0.39855072463768115,0.03636363636363636,398
0,0,1,0,0,0,0,0.7491039426523297,0.03827751196172249,514
1,0,0,0,0,0,0,0.34238310708898945,0.09251101321585903,948
0,0,2,0,0,0,0,2.5172413793103448,1.2054794520547945,196
0,0,1,0,0,0,0,0.10874704491725769,0.17391304347826086,482
0,0,1,0,1,0,0,0.21484375,0.2545454545454545,382
1,0,0,0,0,0,2,0.16705336426914152,0.1111111111111111,520
1,0,0,0,0,0,0,0.35876288659793815,0.04885057471264368,1737
1,0,2,0,0,0,2,0.10854503464203233,0.0,494
1,1,3,0,0,0,0,0.03931203931203931,0.4791666666666667,1335
0,0,1,0,0,0,5,0.13240418118466898,0.02631578947368421,348
0,0,6,0,0,0,0,0.38434163701067614,0.26851851851851855,554
0,1,1,0,0,0,12,0.27125506072874495,0.04477611940298507,337
0,0,1,0,0,0,0,0.022222222222222223,1.125,385
1,0,1,0,0,0,0,0.4026548672566372,0.038461538461538464,654
0,0,2,0,0,0,0,0.431438127090301,0.023255813953488372,439
1,0,1,0,2,0,8,1.2771331058020479,0.012827365045430252,3658
0,0,1,0,3,0,0,0.13953488372093023,0.023809523809523808,360
0,0,4,0,0,0,0,0.5070140280561122,0.1067193675889328,803
0,0,1,0,0,0,0,1.248868778280543,0.010869565217391304,505
1,0,0,0,1,0,0,0.8977272727272727,0.06329113924050633,213
0,0,1,0,0,0,1,0.04961411245865491,0.022222222222222223,964
0,0,1,0,1,0,1,0.2271062271062271,0.2903225806451613,391
0,0,1,0,0,0,0,0.5754385964912281,0.12804878048780488,554
1,0,0,0,0,0,0,0.5574963609898108,0.30548302872062666,1192
1,0,1,0,0,2,10,0.22330097087378642,0.07971014492753623,1361
1,0,0,0,0,0,0,0.1873589164785553,0.26506024096385544,552
0,0,1,0,0,0,1,0.300509337860781,0.02824858757062147,778
1,0,0,0,0,0,1,0.6,0.14358974358974358,556
1,0,0,0,0,0,2,0.13972602739726028,0.0,425
1,0,0,0,0,0,0,0.08838383838383838,0.14285714285714285,441
1,0,0,0,0,0,0,1.45,0.3793103448275862,67
0,0,1,0,0,0,0,0.5333333333333333,0.08974358974358974,940
0,0,1,0,0,0,0,0.2087912087912088,0.14035087719298245,352
1,0,0,0,0,0,1,0.8571428571428571,0.3333333333333333,23
1,0,0,0,0,0,0,0.41,0.18699186991869918,457
1,2,0,0,7,0,2,0.0658513640639699,0.17142857142857143,1218
0,0,1,0,0,0,0,0.18112244897959184,0.09859154929577464,479
0,0,1,0,0,0,0,1.5598086124401913,0.015337423312883436,545
1,0,4,0,7,0,8,0.9030067895247332,0.04189044038668099,2302
1,0,0,0,0,0,0,0.09223300970873786,0.14035087719298245,689
1,0,0,0,0,0,0,0.06693711967545639,0.12121212121212122,535
0,0,0,0,0,1,0,0.8181818181818182,0.047619047619047616,468
1,0,3,0,0,0,0,0.8482758620689655,0.14634146341463414,302
0,0,1,0,0,0,0,0.21311475409836064,0.19230769230769232,312
1,0,0,0,1,0,15,1.2653061224489797,0.043010752688172046,367
1,1,1,0,0,0,1,0.24567474048442905,0.09859154929577464,382
0,0,1,0,0,20,0,7.146245059288537,0.017699115044247787,2141
1,0,0,0,0,0,0,0.6223628691983122,0.09830508474576272,815
0,0,1,0,0,0,10,0.1777434312210201,0.5478260869565217,860
1,0,0,0,1,0,0,1.401639344262295,0.043859649122807015,765
0,0,1,0,0,0,0,0.0898876404494382,0.0625,593
0,0,1,0,0,0,0,0.6705882352941176,0.10526315789473684,457
1,0,0,0,0,0,0,0.16594827586206898,0.36363636363636365,598
1,0,1,0,0,0,0,1.021186440677966,0.1078838174273859,528
0,0,1,0,1,0,0,0.10909090909090909,0.0,327
1,0,0,0,0,0,0,0.3159090909090909,0.05755395683453238,602
0,0,0,0,0,11,1,0.9181286549707602,0.025477707006369428,379
1,0,0,0,1,0,0,0.0,,13
1,1,0,0,13,3,0,0.4110169491525424,0.13402061855670103,388
0,0,1,0,2,0,0,0.6021505376344086,0.10714285714285714,170
0,0,1,0,0,0,0,0.18614718614718614,0.20930232558139536,296
1,0,0,0,0,0,0,0.13848631239935588,0.06976744186046512,721
1,0,0,0,0,0,0,0.2026431718061674,0.21739130434782608,291
1,0,0,0,0,0,1,0.0,,149
1,0,3,0,0,0,0,0.308,0.14935064935064934,783
2,1,0,0,0,0,0,0.8712121212121212,0.02608695652173913,266
1,0,0,0,0,0,11,0.06267029972752043,0.043478260869565216,422
0,0,1,0,0,0,0,0.4855195911413969,0.08771929824561403,936
1,0,0,0,0,0,3,0.1687116564417178,0.2727272727272727,1089
1,0,0,0,0,0,0,0.6314199395770392,0.07894736842105263,1189
0,0,3,0,0,0,0,0.3522012578616352,0.041666666666666664,705
0,0,1,0,0,0,0,0.2862903225806452,0.028169014084507043,648
1,0,0,0,0,0,0,0.6031746031746031,0.08421052631578947,580
0,0,1,0,0,0,0,0.10666666666666667,0.0,171
1,0,1,0,1,0,2,1.2525252525252526,0.04032258064516129,254
1,0,0,0,0,0,0,0.37924528301886795,0.06965174129353234,758
0,1,1,0,0,0,0,0.5071942446043165,0.07801418439716312,549
1,0,0,0,0,0,0,0.5137931034482759,0.006711409395973154,445
1,0,0,0,0,0,0,0.3503184713375796,0.06363636363636363,460
0,0,1,0,0,0,0,0.3342391304347826,0.024390243902439025,499
0,0,1,0,0,0,0,0.3678571428571429,0.02912621359223301,405
0,0,1,0,0,0,0,0.33528550512445093,0.0611353711790393,931
2,0,0,0,0,0,0,0.2829581993569132,0.045454545454545456,411
1,0,1,0,0,0,0,0.5939933259176863,0.1704119850187266,1557
0,1,1,0,1,0,0,0.14285714285714285,0.5,27
0,0,1,0,2,0,0,1.0309278350515463,0.05333333333333334,645
1,0,0,0,2,0,0,0.7570093457943925,0.009259259259259259,769
0,0,1,0,0,0,4,0.16991150442477876,0.1875,690
0,0,1,0,0,0,0,0.7026315789473684,0.028089887640449437,1320
0,0,1,0,5,0,0,0.667953667953668,0.06936416184971098,466
1,0,0,0,0,0,0,0.7244174265450861,0.015384615384615385,1719
1,0,0,0,0,0,0,0.28256880733944956,0.025974025974025976,710
1,0,1,0,0,0,2,0.6248266296809986,0.07103218645948946,2684
1,0,0,0,1,0,0,0.4522144522144522,0.010309278350515464,646
0,0,1,0,0,0,0,0.4671772428884026,0.19437939110070257,1429
1,0,0,0,0,0,0,0.3093681917211329,0.056338028169014086,615
1,0,0,0,0,0,0,0.34657039711191334,0.09375,390
1,0,0,0,0,0,1,0.4377224199288256,0.024390243902439025,414
1,0,0,0,2,0,2,0.5251798561151079,0.05821917808219178,1303
2,0,2,0,2,0,0,2.77037037037037,0.034759358288770054,1073
0,0,0,0,0,0,0,0.15384615384615385,0.0,65
0,0,0,0,0,0,0,0.3333333333333333,0.08196721311475409,289
0,0,3,0,5,0,0,0.207088255733148,0.10067114093959731,1800
0,0,3,0,0,0,0,0.16112531969309463,0.1349206349206349,942
1,0,0,0,0,0,0,1.079646017699115,0.03278688524590164,244
0,0,1,0,0,0,0,0.03414634146341464,0.14285714285714285,222
1,0,1,0,0,0,2,0.6469072164948454,0.09163346613545817,674
1,1,0,0,0,0,0,0.1819645732689211,0.10619469026548672,755
1,0,0,0,0,0,0,0.24169184290030213,0.1125,424
0,0,1,0,0,0,0,1.2826086956521738,0.05084745762711865,114
1,0,1,0,2,0,0,0.2975778546712803,0.11627906976744186,409
1,0,0,0,0,0,0,0.3588039867109635,0.027777777777777776,417
1,0,0,0,0,0,0,1.1141732283464567,0.0176678445229682,548
1,0,0,0,0,0,2,0.22994011976047904,0.078125,1424
0,0,3,0,4,0,0,0.4152542372881356,0.11564625850340136,1069
0,0,1,0,0,0,0,0.1607717041800643,0.18,377
1,0,1,0,4,0,10,0.2532544378698225,0.08411214953271028,1119
0,0,1,0,0,0,0,0.2653846153846154,0.13043478260869565,346
0,0,1,0,0,0,0,0.17437722419928825,0.14285714285714285,342
1,0,0,0,0,0,1,0.14807302231237324,0.14383561643835616,1167
1,0,0,0,0,0,0,0.3022222222222222,0.05392156862745098,918
1,0,1,0,0,0,0,0.06935123042505593,0.22580645161290322,515
1,0,0,0,0,0,0,0.3699731903485255,0.043478260869565216,1135
1,0,0,0,0,0,0,0.0,,11
1,0,1,0,0,0,0,0.3333333333333333,0.09574468085106383,790
1,0,0,0,3,0,4,0.3787878787878788,0.04666666666666667,573
0,0,3,0,2,0,0,0.42610837438423643,0.10404624277456648,615
0,0,1,0,0,0,0,0.5939675174013921,0.046875,711
0,0,1,0,0,0,0,0.24381625441696114,0.057971014492753624,716
0,0,1,0,0,0,0,0.6354581673306773,0.012539184952978056,834
0,0,1,0,0,0,0,0.45806451612903226,0.07042253521126761,242
1,0,1,0,1,0,0,0.43610547667342797,0.04186046511627907,822
1,0,0,0,0,0,0,0.9260700389105059,0.05042016806722689,513
1,0,0,0,0,0,0,0.19814814814814816,0.009345794392523364,654
1,0,0,0,0,0,0,0.4293193717277487,0.012195121951219513,280
0,0,2,0,9,2,2,0.9083820662768031,0.10944206008583691,1184
0,0,1,0,0,0,0,0.11428571428571428,0.625,89
1,0,0,0,1,0,0,1.7741935483870968,0.03116883116883117,623
1,0,1,0,0,0,0,0.07242339832869081,0.09615384615384616,796
0,0,1,0,1,0,0,0.6677740863787376,0.024875621890547265,516
1,0,2,0,9,0,2,0.20802005012531327,0.3373493975903614,629
0,0,1,0,0,0,0,0.35,0.04201680672268908,941
1,0,0,0,0,0,0,0.6150627615062761,0.04081632653061224,398
0,0,1,0,0,0,0,0.199288256227758,0.26785714285714285,357
0,0,1,0,0,0,0,0.18146718146718147,0.1276595744680851,317
1,0,0,0,0,0,1,0.27710843373493976,0.19021739130434784,1307
0,0,1,0,0,0,8,0.1654320987654321,0.07462686567164178,492
0,0,2,0,0,0,0,0.3594132029339853,0.11564625850340136,585
0,0,3,0,1,0,6,1.1620689655172414,0.08605341246290801,704
0,0,2,0,0,1,0,0.2181208053691275,0.07692307692307693,380
1,1,0,0,0,0,0,0.7354988399071926,0.050473186119873815,889
1,0,0,0,0,0,0,0.05128205128205128,0.25,337
1,0,0,0,1,0,5,0.18475073313782991,0.07936507936507936,561
1,0,0,0,0,0,0,0.21577726218097448,0.0967741935483871,540
1,0,0,0,0,0,1,0.05627705627705628,0.3076923076923077,279
1,0,1,0,0,0,0,0.9083503054989817,0.03587443946188341,972
0,0,1,0,1,0,0,0.2025586353944563,0.08421052631578947,580
0,0,1,0,0,0,0,0.21867321867321868,0.0898876404494382,518
