primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,CAMPAIGN_LOST,Totals
0,0,0,0,0,0,2,0.5454545454545454,0.08333333333333333,STNL to BP,109
0,0,1,0,0,0,0,0.25806451612903225,0.1875,STNL to BP,177
0,0,1,0,0,0,0,0.25396825396825395,0.046875,BP to STH,387
0,1,1,0,0,0,0,0.0,,STNL to BP,40
0,0,0,0,0,0,0,0.2765957446808511,0.11538461538461539,STNL to BP,132
0,0,0,0,0,0,0,0.7777777777777778,0.04285714285714286,STNL to BP,170
0,0,0,0,0,1,0,0.525,0.09523809523809523,STNL to BP,238
0,0,0,0,0,0,0,0.14285714285714285,0.0,STNL to BP,98
0,0,1,0,0,1,0,0.23076923076923078,0.15873015873015872,STNL to BP,353
2,0,0,0,0,0,0,0.1728395061728395,0.42857142857142855,STNL to BP,220
0,0,0,0,0,0,0,0.4222222222222222,0.10526315789473684,BP to STH,143
0,0,0,0,2,0,0,0.01834862385321101,0.0,STNL to BP,116
0,0,0,0,1,0,0,0.09722222222222222,0.0,STNL to BP,86
0,0,0,0,3,0,0,0.04395604395604396,0.125,STNL to BP,197
0,0,0,0,0,0,2,0.16842105263157894,0.1875,BP to STH,118
0,0,1,0,0,0,0,0.21397379912663755,0.061224489795918366,STNL to BP,286
0,0,0,0,2,0,0,0.46,0.08695652173913043,STNL to BP,78
0,0,1,0,0,4,1,0.32160804020100503,0.234375,STNL to BP,331
0,0,0,0,0,0,0,0.11538461538461539,0.0,STNL to BP,32
0,0,0,0,0,8,0,0.5245098039215687,0.1588785046728972,STNL to BP,377
0,0,1,0,1,0,1,0.5,0.07407407407407407,STNL to BP,88
0,0,1,0,0,0,1,0.42857142857142855,0.07246376811594203,STNL to BP,241
0,0,1,0,0,0,2,0.45161290322580644,0.5714285714285714,BP to STH,137
0,0,0,0,0,0,0,0.1411764705882353,0.0,STNL to BP,142
0,0,0,0,0,0,0,0.14084507042253522,0.15,STNL to BP,171
0,0,1,0,0,0,2,0.3333333333333333,0.42105263157894735,BP to STH,90
0,0,0,0,3,0,2,0.1,0.16666666666666666,STNL to BP,95
0,0,0,0,2,0,0,,,STNL to BP,2
0,0,1,0,0,1,0,0.15873015873015872,0.0,STNL to BP,78
0,0,0,0,1,0,0,0.0,,STNL to BP,18
0,0,0,0,0,0,0,0.25,0.125,STNL to BP,98
0,0,0,0,0,1,0,0.509090909090909,0.0,STNL to BP,201
1,0,0,0,0,0,0,0.018867924528301886,0.0,STNL to BP,168
0,0,0,0,0,0,2,0.1111111111111111,0.44,BP to STH,266
1,0,0,0,1,0,0,1.4112903225806452,0.017142857142857144,BP to STH,555
0,0,2,0,0,6,0,1.15,0.15760869565217392,STNL to BP,493
0,0,0,0,0,0,2,0.21212121212121213,0.02857142857142857,STNL to BP,218
0,0,0,0,0,0,0,0.13157894736842105,0.06666666666666667,STNL to BP,275
0,0,0,0,0,0,3,0.09271523178807947,0.07142857142857142,STNL to BP,187
0,0,0,0,0,0,0,0.2682926829268293,0.0,STNL to BP,59
0,0,0,0,0,8,0,0.5167785234899329,0.14285714285714285,BP to STH,509
0,0,0,0,0,0,0,0.043478260869565216,0.0,STNL to BP,58
0,0,0,0,0,3,0,0.2169811320754717,0.10869565217391304,BP to STH,526
0,0,0,0,0,0,0,0.2727272727272727,0.0,BP to STH,63
0,0,5,0,2,0,2,0.05188679245283019,0.18181818181818182,STNL to BP,239
0,0,0,0,0,0,0,0.5645161290322581,0.05714285714285714,STNL to BP,137
0,0,0,0,0,0,0,0.09859154929577464,0.0,STNL to BP,85
0,0,0,0,1,5,0,1.76,0.04924242424242424,STNL to BP,658
0,0,0,0,0,0,0,0.04929577464788732,0.2857142857142857,STNL to BP,188
0,0,0,0,0,6,0,0.5,0.2857142857142857,STNL to BP,35
0,0,0,0,0,0,4,0.1443850267379679,0.07407407407407407,STNL to BP,220
1,0,0,0,0,0,0,0.3629032258064516,0.08888888888888889,BP to STH,257
0,0,1,0,0,0,1,0.3053097345132743,0.07246376811594203,STNL to BP,310
0,0,0,0,0,2,0,0.2974683544303797,0.2127659574468085,STNL to BP,252
0,0,1,0,0,0,2,0.20512820512820512,0.041666666666666664,STNL to BP,148
0,0,0,0,0,0,0,0.38596491228070173,0.06818181818181818,STNL to BP,173
0,0,0,0,0,0,0,0.6219512195121951,0.27450980392156865,STNL to BP,171
0,0,0,0,0,2,1,0.12411347517730496,0.11428571428571428,STNL to BP,407
0,0,0,0,0,0,0,1.0088105726872247,0.11790393013100436,BP to STH,498
0,0,0,0,1,0,1,0.16556291390728478,0.08,BP to STH,207
0,0,0,0,2,0,0,0.24675324675324675,0.05263157894736842,STNL to BP,110
0,0,0,0,0,2,0,0.4632352941176471,0.03968253968253968,STNL to BP,606
0,1,0,0,0,0,0,0.13978494623655913,0.0,STNL to BP,113
0,0,0,0,1,0,1,0.03361344537815126,0.0,STNL to BP,135
0,0,0,0,2,0,0,0.09615384615384616,0.0,STNL to BP,61
0,0,0,0,0,0,1,0.15384615384615385,0.0625,STNL to BP,124
0,0,0,0,0,0,1,0.06,0.0,STNL to BP,58
0,0,0,0,1,1,0,0.36065573770491804,0.045454545454545456,STNL to BP,94
0,0,0,0,0,2,0,0.9014084507042254,0.046875,STNL to BP,148
2,0,0,0,0,0,0,0.031446540880503145,0.0,STNL to BP,208
0,0,0,0,0,0,2,0.09917355371900827,0.0,STNL to BP,138
0,0,0,0,0,0,2,0.26262626262626265,0.0,STNL to BP,128
0,0,0,0,0,0,2,0.031496062992125984,0.25,STNL to BP,134
0,0,0,0,0,0,0,0.12307692307692308,0.125,STNL to BP,78
0,0,1,0,1,0,0,0.10743801652892562,0.3076923076923077,STNL to BP,182
0,0,0,0,0,0,0,0.3333333333333333,0.05,STNL to BP,152
0,0,0,0,0,0,0,0.33620689655172414,0.07692307692307693,STNL to BP,174
0,0,1,0,0,0,1,0.07246376811594203,0.4,STNL to BP,78
0,0,0,0,0,1,0,0.2922077922077922,0.06666666666666667,STNL to BP,316
0,0,1,0,1,3,0,1.146341463414634,0.11702127659574468,BP to STH,255
0,0,0,0,0,0,0,0.29577464788732394,0.0,STNL to BP,105
0,0,0,0,0,0,0,0.07647058823529412,0.15384615384615385,STNL to BP,194
0,0,0,0,0,0,0,0.09523809523809523,0.0,STNL to BP,80
0,0,0,0,0,2,0,0.2676767676767677,0.07547169811320754,STNL to BP,318
0,0,0,0,1,0,0,0.1590909090909091,0.07142857142857142,STNL to BP,172
0,1,0,0,0,0,0,0.1746031746031746,0.09090909090909091,STNL to BP,86
0,0,0,0,0,0,2,0.06907894736842106,0.09523809523809523,STNL to BP,333
0,1,0,0,1,0,0,0.4626865671641791,0.16129032258064516,STNL to BP,114
0,0,2,0,2,0,0,0.47619047619047616,0.2,STNL to BP,138
0,0,1,0,1,0,0,0.1875,0.0,STNL to BP,130
0,0,0,0,2,0,0,0.6705882352941176,0.017543859649122806,STNL to BP,150
0,0,0,0,0,0,2,0.596078431372549,0.05921052631578947,BP to STH,418
1,0,0,0,0,0,0,0.35294117647058826,0.4166666666666667,BP to STH,73
1,0,0,0,0,0,0,0.09803921568627451,1.8,STNL to BP,73
0,0,1,0,0,13,1,0.7757575757575758,0.0546875,STNL to BP,343
0,0,0,0,0,0,0,0.37815126050420167,0.022222222222222223,STNL to BP,191
0,0,0,0,0,3,0,1.0506912442396312,0.05701754385964912,STNL to BP,473
0,0,0,0,0,2,0,0.8663101604278075,0.08024691358024691,STNL to BP,564
