primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_suite,secondary_purchase,secondary_sale,merch_purchase,percent_open,percent_click,Totals
0,0,0,0,0,0,1,0.3849129593810445,0.08040201005025126,786
0,0,0,0,0,0,0,0.2413793103448276,0.1111111111111111,339
2,0,2,0,4,1,15,1.64,0.056910569105691054,265
0,0,4,0,1,0,0,0.6881889763779527,0.06407322654462243,1124
0,0,0,0,0,0,0,0.1873015873015873,0.23728813559322035,402
0,0,1,0,0,0,0,0.16071428571428573,0.2777777777777778,224
0,0,0,0,2,0,2,10.588235294117647,0.19444444444444445,283
0,0,1,0,0,0,2,0.5622775800711743,0.046413502109704644,1391
0,0,1,0,0,0,0,0.3699186991869919,0.2087912087912088,363
0,0,0,0,0,0,0,1.1025641025641026,0.0,175
0,0,4,0,0,0,0,2.0335195530726256,0.03571428571428571,1159
0,0,0,0,0,0,0,0.0,,33
0,0,1,0,0,2,0,0.5192307692307693,0.027777777777777776,338
0,0,0,0,0,0,0,0.43217665615141954,0.13138686131386862,961
0,0,1,0,1,0,0,0.7483221476510067,0.09865470852017937,2247
0,0,0,0,0,0,0,0.5555555555555556,0.1076923076923077,205
0,0,0,0,1,0,1,0.37857142857142856,0.09433962264150944,628
0,1,0,0,0,0,0,0.3972602739726027,0.27586206896551724,226
0,0,0,0,0,0,0,0.11298838437170011,0.056074766355140186,1064
0,0,0,0,0,3,0,0.70042194092827,0.13253012048192772,448
0,0,0,0,0,13,0,0.39072847682119205,0.13220338983050847,1402
0,0,0,0,4,0,0,0.4967213114754098,0.12871287128712872,998
0,0,1,0,1,5,0,0.47761194029850745,0.0,933
0,0,0,0,0,0,0,0.2934272300469484,0.128,585
0,0,0,0,0,0,0,0.5714285714285714,0.22727272727272727,135
0,0,1,0,0,4,0,0.9812332439678284,0.13934426229508196,909
0,0,0,0,0,0,0,1.56993006993007,0.05790645879732739,767
0,0,0,0,2,0,0,1.5398457583547558,0.07846410684474124,2106
0,0,4,0,0,0,0,1.303370786516854,0.04885057471264368,697
0,0,0,0,0,0,0,0.48556430446194226,0.11351351351351352,636
0,0,3,0,1,0,0,0.5330739299610895,0.18248175182481752,436
0,0,0,0,0,0,1,0.6606498194945848,0.04918032786885246,478
0,0,1,0,0,0,0,0.4612903225806452,0.07692307692307693,474
1,0,1,0,0,4,0,0.79,0.056962025316455694,503
0,0,0,0,0,0,0,0.4690265486725664,0.04009433962264151,1351
0,0,0,0,0,0,0,0.14692982456140352,0.14925373134328357,537
0,0,0,0,0,0,0,0.2529182879377432,0.13846153846153847,337
0,0,1,0,0,0,0,0.1728395061728395,0.07142857142857142,494
0,0,0,0,0,0,0,0.832183908045977,0.07458563535911603,838
0,0,0,0,0,0,0,0.3694915254237288,0.03669724770642202,412
0,0,0,0,0,0,1,0.41893939393939394,0.13381555153707053,2005
0,0,0,0,0,0,0,0.08196721311475409,1.2,80
0,0,1,0,0,0,0,0.8860759493670886,0.02142857142857143,1551
0,0,0,0,1,0,0,0.1903485254691689,0.1267605633802817,467
0,0,0,0,0,0,0,1.9940828402366864,0.06528189910979229,1060
0,0,1,0,4,8,1,0.44308943089430897,0.0871559633027523,1058
0,0,0,0,1,0,0,0.11984282907662082,0.04918032786885246,722
0,0,0,0,0,0,0,0.22872340425531915,0.9069767441860465,277
0,0,0,0,0,0,0,0.24822695035460993,0.05714285714285714,556
0,0,2,0,0,0,0,0.0,,404
0,0,1,0,1,0,0,0.8597014925373134,0.10416666666666667,661
0,0,1,0,1,0,0,0.483065953654189,0.08118081180811808,865
0,0,0,0,0,0,0,0.22693726937269373,0.13008130081300814,687
0,0,0,0,5,0,0,0.12260536398467432,0.28125,340
0,0,0,0,0,0,0,0.6285714285714286,0.13068181818181818,488
0,0,0,0,1,0,0,0.5004233700254022,0.043993231810490696,1805
0,0,0,0,0,0,0,0.5232067510548524,0.16129032258064516,389
0,0,4,0,2,0,8,0.5440251572327044,0.24277456647398843,714
0,0,0,0,0,0,1,0.3155505107832009,0.025179856115107913,1219
0,0,0,0,0,0,0,0.9501915708812261,0.08064516129032258,534
0,0,0,0,5,1,0,0.30268199233716475,0.26582278481012656,422
0,0,1,0,1,3,0,0.11172413793103449,0.2222222222222222,943
0,0,0,0,0,0,0,0.3798449612403101,0.10204081632653061,553
0,0,0,0,2,0,0,0.32030586236193714,0.07161803713527852,1595
0,0,1,0,0,3,4,0.3333333333333333,0.3224043715846995,835
0,0,1,0,0,1,0,0.08131868131868132,0.2972972972972973,533
1,0,1,0,0,0,0,0.07246376811594203,0.02857142857142857,601
0,0,0,0,0,0,0,0.6005586592178771,0.05116279069767442,711
0,0,0,0,0,0,0,0.2903225806451613,0.1111111111111111,89
0,0,0,0,0,0,0,1.336283185840708,0.046357615894039736,275
0,0,6,0,1,0,3,0.23483365949119372,0.225,701
0,0,0,0,0,0,0,0.4355016538037486,0.08607594936708861,1458
0,0,0,0,2,0,0,0.21911037891268534,0.06015037593984962,766
