email_send,forward_received,forward_send,page_view,0-200_purchase,200-800_purchase,800+_purchase,no_purchase,percent_open,percent_click,CONVERSION,primary_purchases,other_purchases
76,0,0,0,0,0,0,1,0.9605263157894736,0.2191780821917808,0,0,0
70,0,0,0,0,0,0,1,0.2857142857142857,0.35,0,0,0
95,0,0,0,0,0,1,0,0.1578947368421052,0.0666666666666666,0,0,1
19,0,0,0,0,0,0,1,0.1052631578947368,0.0,0,0,0
219,0,0,0,0,0,0,1,0.2237442922374429,0.0204081632653061,0,0,0
238,0,0,19,0,0,0,1,0.6932773109243697,0.0484848484848484,0,0,0
69,0,0,0,0,0,0,1,0.4202898550724637,0.0689655172413793,0,0,0
108,3,2,17,0,1,0,0,0.75,0.037037037037037,0,1,0
71,0,0,3,0,0,0,1,0.1690140845070422,0.0833333333333333,0,0,0
70,0,0,0,0,0,0,1,0.1428571428571428,0.0,0,0,0
124,2,1,0,0,0,1,0,0.282258064516129,0.1428571428571428,0,0,0
159,0,0,16,0,0,0,1,1.1823899371069182,0.0425531914893617,0,0,0
65,0,0,0,0,0,0,1,0.4461538461538462,0.0344827586206896,0,0,0
239,2,10,15,1,0,0,0,0.7238493723849372,0.0635838150289017,0,0,1
164,0,0,0,0,0,1,0,0.2378048780487804,0.0769230769230769,0,1,0
105,0,0,0,0,0,0,1,0.1809523809523809,0.0,0,0,0
115,2,0,6,0,1,0,0,0.4782608695652174,0.2,0,0,1
99,1,2,6,0,1,0,0,0.4242424242424242,0.0238095238095238,0,1,5
14,0,2,0,0,0,0,1,2.7857142857142856,0.0256410256410256,0,0,0
1,0,0,0,0,0,0,1,0.0,0.0,0,0,0
137,0,0,11,0,0,1,0,0.0948905109489051,0.0769230769230769,0,1,0
61,0,0,14,0,0,0,1,0.1967213114754098,0.0,0,0,0
64,0,0,4,0,0,0,1,0.84375,0.1296296296296296,0,0,0
3,0,0,0,0,0,0,1,0.6666666666666666,0.0,0,0,0
99,0,0,0,0,0,0,1,0.3232323232323232,0.125,0,0,0
253,1,1,0,0,0,1,0,0.1976284584980237,0.22,0,0,2
258,0,0,0,0,0,0,1,0.2713178294573643,0.1,0,0,0
94,3,1,0,0,1,0,0,0.202127659574468,0.1578947368421052,0,1,0
74,1,2,0,0,0,1,0,0.054054054054054,0.5,0,0,0
137,0,1,0,1,0,0,0,0.0948905109489051,0.6153846153846154,0,2,0
48,0,0,0,0,0,0,1,0.3958333333333333,0.0526315789473684,0,0,0
59,0,0,0,0,0,1,0,0.6101694915254238,0.0277777777777777,0,1,0
63,0,0,0,0,0,0,1,0.8571428571428571,0.1481481481481481,0,0,0
53,0,0,0,0,0,0,1,0.6226415094339622,0.0303030303030303,0,0,0
262,0,0,0,0,0,1,0,0.3282442748091603,0.0,0,1,0
173,0,0,21,0,0,0,1,0.2774566473988439,0.0625,0,0,0
163,1,0,0,0,0,1,0,0.0736196319018405,0.0833333333333333,0,0,0
68,0,0,0,0,0,0,1,0.1911764705882352,0.3076923076923077,0,0,0
86,0,0,0,0,0,0,1,0.0348837209302325,2.333333333333333,0,0,0
83,0,0,8,0,0,0,1,0.6867469879518072,0.3859649122807017,0,0,0
122,0,0,0,0,0,0,1,0.2131147540983606,0.0769230769230769,0,0,0
24,0,0,0,0,0,0,1,0.0,0.0,0,0,0
109,0,0,0,0,0,0,1,0.1743119266055046,0.1578947368421052,0,0,0
62,0,0,0,0,0,0,1,0.7258064516129032,0.0888888888888888,0,0,0
26,1,6,195,0,0,1,0,1.3076923076923077,0.0,0,0,0
119,0,0,0,0,0,0,1,0.6470588235294118,0.0,0,0,0
123,0,0,20,0,0,1,0,1.089430894308943,0.0597014925373134,0,2,0
106,0,0,0,0,0,1,0,0.2924528301886792,0.032258064516129,0,0,1
10,0,0,0,0,0,0,1,0.4,0.5,0,0,0
245,1,1,4,0,1,0,0,0.4857142857142857,0.0924369747899159,0,0,2
165,2,0,0,0,0,1,0,0.406060606060606,0.0746268656716417,0,0,0
81,0,0,0,0,0,1,0,1.0246913580246917,0.1566265060240964,0,0,1
61,0,4,33,0,0,0,1,0.1967213114754098,0.0,0,0,0
23,0,0,0,0,0,0,1,0.6521739130434783,0.0,0,0,0
118,4,1,0,0,1,0,0,0.1016949152542373,0.0,0,0,0
288,4,1,28,1,0,0,0,0.2361111111111111,0.1029411764705882,0,0,0
121,0,0,0,0,0,0,1,0.4132231404958678,0.08,0,0,0
93,0,0,0,0,0,1,0,1.6559139784946235,0.1233766233766233,0,0,1
126,0,0,55,0,0,0,1,1.746031746031746,0.1136363636363636,0,0,0
1,0,0,0,0,0,0,1,0.0,0.0,0,0,0
78,0,1,34,0,0,0,1,0.5897435897435898,0.1521739130434782,0,0,0
14,0,0,0,0,0,0,1,1.3571428571428572,0.0,0,0,0
196,0,0,0,0,0,0,1,0.2602040816326531,0.0196078431372549,0,0,0
118,0,0,0,0,0,0,1,0.1271186440677966,0.4,0,0,0
231,0,0,1,0,0,0,1,0.1082251082251082,0.36,0,0,0
165,0,1,27,0,0,1,0,0.1696969696969697,0.0714285714285714,0,0,2
270,0,21,29,0,1,0,0,1.0148148148148148,0.072992700729927,0,0,2
64,1,0,0,1,0,0,0,0.09375,0.0,0,1,0
90,0,0,0,0,0,1,0,0.2777777777777778,0.28,0,0,1
61,0,0,0,0,0,0,1,1.098360655737705,0.0298507462686567,0,0,0
86,0,0,0,0,0,0,1,0.2325581395348837,0.1,0,0,0
133,1,0,0,0,0,1,0,0.6165413533834586,0.0365853658536585,0,0,0
223,0,0,0,0,0,1,0,0.7488789237668162,0.059880239520958,0,1,0
74,0,0,0,0,0,0,1,0.2027027027027027,0.0666666666666666,0,0,0
125,0,0,0,0,0,0,1,0.28,0.0857142857142857,0,0,0
192,2,0,77,0,1,0,0,1.3854166666666667,0.1052631578947368,0,1,1
69,0,0,4,0,0,0,1,0.6086956521739131,0.0238095238095238,0,0,0
165,0,0,8,0,0,1,0,0.1939393939393939,0.0625,0,1,0
102,0,0,0,0,0,0,1,0.7450980392156863,0.0263157894736842,0,0,0
97,0,0,13,0,0,0,1,0.9896907216494846,0.0208333333333333,0,0,0
150,3,1,0,0,1,0,0,0.5066666666666667,0.2368421052631578,0,0,4
59,0,0,0,0,0,0,1,1.11864406779661,0.0303030303030303,0,0,0
160,0,0,30,0,0,0,1,0.125,0.25,0,0,0
78,0,0,0,0,0,0,1,0.7435897435897436,0.0,0,0,0
92,1,0,0,0,0,1,0,0.4891304347826087,0.0222222222222222,0,0,0
107,0,0,6,0,0,0,1,0.0373831775700934,0.0,0,0,0
163,0,0,0,0,0,0,1,0.2453987730061349,0.15,0,0,0
89,0,0,9,0,0,0,1,0.1910112359550561,0.0588235294117647,0,0,0
169,0,0,0,0,0,0,1,0.591715976331361,0.11,0,0,0
15,0,0,0,0,0,0,1,0.1333333333333333,0.0,0,0,0
206,0,0,38,0,0,0,1,0.5339805825242718,0.0454545454545454,0,0,0
61,1,0,13,0,0,1,0,0.7540983606557377,0.0434782608695652,0,1,0
117,0,0,0,0,0,0,1,1.3675213675213675,0.0125,0,0,0
80,0,0,0,0,0,0,1,0.9875,0.1012658227848101,0,0,0
115,0,0,0,0,0,0,1,0.1043478260869565,0.75,0,0,0
101,0,0,0,0,0,0,1,0.0297029702970297,0.0,0,0,0
97,0,0,0,0,0,1,0,0.6907216494845361,0.0597014925373134,0,1,0
268,0,0,0,0,1,0,0,0.4925373134328358,0.0909090909090909,0,0,2
326,0,2,0,1,0,0,0,0.2239263803680981,0.1643835616438356,0,0,3
77,0,0,2,0,0,0,1,0.4285714285714285,0.0303030303030303,0,0,0
88,0,0,0,0,0,0,1,1.2386363636363635,0.0458715596330275,0,0,0
69,0,0,0,0,0,0,1,0.5217391304347826,0.0277777777777777,0,0,0
55,4,0,0,0,1,0,0,2.6,0.0279720279720279,0,0,3
102,1,0,15,0,0,1,0,0.3039215686274509,0.1290322580645161,0,0,0
85,0,0,0,0,0,0,1,1.9176470588235293,0.0797546012269938,0,0,0
99,2,2,56,0,1,0,0,0.3636363636363636,0.0277777777777777,0,0,0
80,0,0,0,0,0,0,1,1.3,0.048076923076923,0,0,0
11,0,1,86,1,0,0,0,2.363636363636364,0.1153846153846153,0,0,3
106,0,1,0,0,0,1,0,1.2830188679245282,0.0514705882352941,0,0,1
113,4,2,11,0,1,0,0,0.8495575221238938,0.0520833333333333,0,1,2
113,0,0,2,0,0,0,1,0.1946902654867256,0.1363636363636363,0,0,0
290,0,0,150,0,0,0,1,0.0793103448275862,0.0869565217391304,0,0,0
39,0,0,0,0,0,0,1,1.5128205128205128,0.0508474576271186,0,0,0
74,0,0,0,0,0,0,1,0.1081081081081081,0.125,0,0,0
128,0,0,0,0,0,1,0,0.1484375,0.4736842105263157,0,0,1
63,0,0,0,0,0,0,1,0.2698412698412698,0.1176470588235294,0,0,0
4,0,0,3,0,0,0,1,1.0,0.5,0,0,0
280,0,2,33,0,0,1,0,0.2678571428571428,0.16,0,0,1
164,0,0,0,0,0,0,1,0.4756097560975609,0.0512820512820512,0,0,0
9,0,0,0,0,0,0,1,1.5555555555555556,0.0714285714285714,0,0,0
74,0,0,0,0,0,0,1,0.6081081081081081,0.0444444444444444,0,0,0
300,0,0,0,0,0,0,1,0.0733333333333333,0.1818181818181818,0,0,0
124,0,0,0,0,0,1,0,0.0967741935483871,0.3333333333333333,0,1,0
174,0,0,0,0,0,1,0,0.1149425287356321,0.05,0,0,1
112,0,1,27,0,0,1,0,0.5357142857142857,0.15,0,1,0
122,0,0,0,0,0,0,1,0.0245901639344262,0.3333333333333333,0,0,0
74,0,0,2,0,0,0,1,0.7027027027027027,0.0,0,0,0
356,1,4,267,0,1,0,0,1.297752808988764,0.0411255411255411,0,1,6
59,0,0,2,0,0,0,1,0.3220338983050847,0.2631578947368421,0,0,0
104,0,0,0,0,0,0,1,1.2307692307692308,0.0234375,0,0,0
102,0,0,0,0,0,0,1,0.0686274509803921,0.2857142857142857,0,0,0
177,0,0,0,0,1,0,0,0.7005649717514124,0.2419354838709677,0,0,2
160,0,0,39,0,0,0,1,0.09375,0.0666666666666666,0,0,0
76,0,0,0,0,0,0,1,0.3421052631578947,0.0,0,0,0
112,0,0,0,0,0,0,1,0.0625,0.1428571428571428,0,0,0
78,0,0,0,0,0,1,0,0.3205128205128205,0.0,0,0,1
76,0,1,87,0,0,0,1,1.3421052631578947,0.088235294117647,0,0,0
68,0,0,0,0,0,0,1,1.5,0.0588235294117647,0,0,0
117,4,7,95,0,1,0,0,0.4358974358974359,0.1764705882352941,0,0,2
102,0,0,0,0,0,0,1,0.1274509803921568,0.0769230769230769,0,0,0
69,0,0,0,0,0,0,1,0.1304347826086956,0.1111111111111111,0,0,0
110,0,2,48,0,0,1,0,0.1363636363636363,0.4666666666666667,0,0,1
186,0,0,0,0,0,0,1,0.4677419354838709,0.0919540229885057,0,0,0
64,0,3,116,0,1,0,0,0.03125,2.0,0,0,2
86,0,1,0,0,0,0,1,0.0116279069767441,1.0,0,0,0
88,0,0,0,0,0,0,1,0.1818181818181818,0.0,0,0,0
234,0,0,87,0,1,0,0,0.2478632478632478,0.1206896551724138,0,1,5
134,0,0,0,0,0,0,1,0.3059701492537313,0.2926829268292683,0,0,0
67,0,1,18,0,0,0,1,0.0,1.0,0,0,0
118,1,0,0,0,0,1,0,0.940677966101695,0.072072072072072,0,0,0
38,0,0,10,0,0,0,1,0.9473684210526316,0.0,0,0,0
40,0,0,11,0,0,0,1,0.575,0.0434782608695652,0,0,0
22,0,0,0,0,0,0,1,0.8181818181818182,0.0555555555555555,0,0,0
24,0,0,0,0,0,0,1,0.5416666666666666,0.3076923076923077,0,0,0
46,0,0,0,0,0,0,1,1.565217391304348,0.0694444444444444,0,0,0
64,2,0,0,0,0,1,0,0.234375,0.0,0,0,0
63,0,1,66,0,0,0,1,0.5873015873015873,0.027027027027027,0,0,0
70,0,0,0,0,0,0,1,0.4,0.0357142857142857,0,0,0
59,0,1,26,0,0,0,1,0.8305084745762712,0.0612244897959183,0,0,0
23,0,0,0,0,0,0,1,0.391304347826087,0.1111111111111111,0,0,0
145,0,0,6,0,0,0,1,0.2206896551724138,0.15625,0,0,0
45,0,0,0,0,0,1,0,0.8,0.0833333333333333,0,0,1
28,0,0,0,0,0,0,1,0.0357142857142857,3.0,0,0,0
3,5,0,2,1,0,0,0,0.0,0.0,0,0,0
74,0,0,0,0,0,1,0,0.0405405405405405,0.0,0,1,1
58,2,0,0,1,0,0,0,0.2241379310344827,0.0,0,0,0
36,0,0,0,0,0,0,1,0.2777777777777778,0.0,0,0,0
45,0,0,0,0,0,0,1,1.3333333333333333,0.1,0,0,0
102,0,0,25,0,0,0,1,0.3823529411764705,0.1025641025641025,0,0,0
62,0,0,31,0,0,0,1,0.0483870967741935,0.0,0,0,0
53,0,0,0,0,0,0,1,0.0377358490566037,0.5,0,0,0
38,0,0,0,0,0,0,1,0.5,0.0526315789473684,0,0,0
30,0,0,0,0,0,0,1,0.1,0.0,0,0,0
21,0,0,0,0,0,0,1,0.9523809523809524,0.05,0,0,0
10,0,0,0,0,0,0,1,0.6,0.0,0,0,0
36,0,0,0,0,0,0,1,0.3611111111111111,0.2307692307692307,0,0,0
41,0,0,0,0,0,0,1,1.0,0.024390243902439,0,0,0
42,0,0,0,0,0,0,1,0.5,0.0,0,0,0
27,0,0,0,0,0,0,1,0.1481481481481481,0.0,0,0,0
157,0,1,46,0,0,1,0,0.2547770700636942,0.225,0,0,2
52,0,0,0,0,0,0,1,0.0,0.0,0,0,0
4,0,0,0,0,0,0,1,5.0,0.05,0,0,0
55,0,0,3,0,0,0,1,0.5636363636363636,0.064516129032258,0,0,0
22,0,0,0,0,0,0,1,0.1363636363636363,0.0,0,0,0
93,0,1,56,0,0,1,0,1.4086021505376345,0.0534351145038167,0,0,1
81,0,0,0,0,0,0,1,0.3209876543209876,0.0769230769230769,0,0,0
31,2,0,20,0,0,1,0,0.9032258064516128,0.1428571428571428,0,0,1
56,0,0,2,0,0,0,1,0.5535714285714286,0.1290322580645161,0,0,0
52,0,0,0,0,0,0,1,0.5192307692307693,0.0,0,0,0
75,4,1,0,0,1,0,0,0.08,0.0,0,0,0
20,0,0,0,0,0,0,1,0.2,0.0,0,0,0
48,3,0,0,1,0,0,0,0.6458333333333334,0.064516129032258,0,0,1
34,0,0,0,0,0,0,1,0.1470588235294117,0.0,0,0,0
44,0,0,0,0,0,0,1,0.4090909090909091,0.0555555555555555,0,0,0
128,1,10,1,0,0,1,0,1.0703125,0.1094890510948905,0,0,2
32,0,0,0,0,0,0,1,0.34375,0.3636363636363636,0,0,0
84,1,0,1,0,1,0,0,0.3214285714285714,0.0,0,0,1
73,0,0,0,0,0,0,1,0.3698630136986301,0.0,0,0,0
60,3,0,116,0,1,0,0,0.4166666666666667,0.24,0,0,3
70,0,0,0,0,0,0,1,0.4714285714285714,0.0,0,0,0
81,0,0,40,0,1,0,0,0.2222222222222222,0.0,0,1,3
78,0,0,1,0,0,0,1,0.1923076923076923,0.0666666666666666,0,0,0
50,0,0,27,0,0,0,1,0.34,0.2941176470588235,0,0,0
125,0,0,3,0,0,1,0,0.32,0.05,0,0,1
134,2,0,41,1,0,0,0,0.664179104477612,0.0449438202247191,0,1,1
105,0,0,0,0,0,1,0,0.5047619047619047,0.0754716981132075,0,0,1
116,0,0,0,0,0,0,1,0.2413793103448276,0.1071428571428571,0,0,0
51,0,0,0,0,0,0,1,0.0980392156862745,0.0,0,0,0
97,1,1,4,0,0,1,0,0.3917525773195876,0.0789473684210526,0,1,0
0,0,0,10,0,0,0,1,0.0,0.0,0,0,0
27,0,0,0,0,0,0,1,0.3703703703703703,0.1,0,0,0
2,0,0,0,0,0,0,1,2.5,0.0,0,0,0
68,0,0,0,0,0,0,1,0.0441176470588235,1.3333333333333333,0,0,0
39,0,0,12,0,0,0,1,0.4358974358974359,0.0,0,0,0
107,0,0,0,0,0,0,1,0.1682242990654205,0.0555555555555555,0,0,0
68,0,0,0,0,0,0,1,0.7647058823529411,0.0,0,0,0
14,0,0,0,0,0,0,1,1.1428571428571428,0.375,0,0,0
61,0,0,0,0,0,0,1,0.7213114754098361,0.0,0,0,0
0,0,0,0,0,0,0,1,0.0,0.0,0,0,0
72,1,0,0,0,0,1,0,0.1805555555555555,0.0,0,0,0
108,0,1,0,0,0,0,1,0.1388888888888889,0.0,0,0,0
105,0,0,0,0,0,0,1,0.2571428571428571,0.074074074074074,0,0,0
27,1,0,0,0,1,0,0,0.7037037037037037,0.1052631578947368,0,0,1
101,0,0,0,0,0,0,1,0.2673267326732673,0.0,0,0,0
82,5,11,193,0,1,0,0,1.1341463414634143,0.2795698924731182,0,1,1
59,1,0,0,0,0,1,0,0.135593220338983,0.25,0,0,0
25,0,0,0,0,0,0,1,0.6,0.0,0,0,0
44,0,0,0,0,0,0,1,0.25,0.0909090909090909,0,0,0
59,0,0,0,0,0,1,0,0.4745762711864407,0.0357142857142857,0,1,0
13,0,0,0,0,0,0,1,1.9230769230769231,0.08,0,0,0
98,0,0,0,0,0,0,1,0.2755102040816326,0.037037037037037,0,0,0
18,0,0,0,0,0,0,1,0.3888888888888889,0.5714285714285714,0,0,0
158,0,0,0,0,0,0,1,0.1518987341772152,0.0833333333333333,0,0,0
37,0,0,0,0,0,0,1,0.6216216216216216,0.0,0,0,0
39,0,0,0,0,0,1,0,0.1538461538461538,0.3333333333333333,0,1,0
65,2,0,10,0,0,1,0,0.2615384615384615,0.1764705882352941,0,0,0
27,1,0,5,0,0,1,0,1.1851851851851851,0.09375,0,0,0
35,0,0,1,0,0,0,1,0.5714285714285714,0.1,0,0,0
8,0,0,0,0,0,0,1,0.5,0.0,0,0,0
61,0,0,0,0,0,0,1,0.0655737704918032,1.25,0,0,0
35,0,0,0,0,0,0,1,0.8857142857142857,0.032258064516129,0,0,0
47,0,0,0,0,0,0,1,0.4042553191489361,0.2631578947368421,0,0,0
47,0,0,0,0,0,0,1,0.1702127659574468,0.0,0,0,0
44,0,0,0,0,0,0,1,0.0,0.0,0,0,0
30,0,0,0,0,0,0,1,1.1333333333333333,0.088235294117647,0,0,0
56,0,0,0,0,0,1,0,0.2142857142857142,0.0,0,1,0
28,0,0,0,0,0,0,1,1.3214285714285714,0.2162162162162162,0,0,0
91,0,0,5,0,0,0,1,0.1318681318681318,0.3333333333333333,0,0,0
33,0,0,0,0,0,0,1,0.1212121212121212,0.0,0,0,0
89,1,0,0,0,1,0,0,0.2359550561797752,0.0952380952380952,0,1,0
30,0,0,0,0,0,0,1,0.5333333333333333,0.3125,0,0,0
51,0,0,43,0,0,1,0,1.0196078431372548,0.0769230769230769,0,0,1
31,1,0,0,0,0,1,0,0.5806451612903226,0.0555555555555555,0,0,0
131,0,0,0,0,0,0,1,0.2671755725190839,0.0857142857142857,0,0,0
61,0,0,0,0,0,1,0,0.4098360655737705,0.04,0,1,0
66,0,0,0,0,0,0,1,0.1515151515151515,0.3,0,0,0
121,0,1,3,0,0,1,0,0.8099173553719008,0.0612244897959183,0,0,1
56,0,0,0,0,0,0,1,0.0892857142857142,0.0,0,0,0
133,0,0,0,0,0,0,1,0.1729323308270676,0.1304347826086956,0,0,0
95,0,0,0,0,0,1,0,0.1789473684210526,0.1764705882352941,0,0,1
56,0,0,0,0,0,0,1,0.0714285714285714,0.0,0,0,0
59,0,1,61,0,0,0,1,0.5423728813559322,0.15625,0,0,0
12,0,0,75,0,0,0,1,0.3333333333333333,0.5,0,0,0
1,0,0,0,0,0,0,1,0.0,0.0,0,0,0
39,0,0,0,0,0,0,1,0.4358974358974359,0.0,0,0,0
26,0,0,0,0,1,0,0,0.4615384615384615,0.0,0,0,2
122,0,0,0,0,0,1,0,0.4016393442622951,0.1428571428571428,0,1,0
127,0,0,0,0,0,1,0,0.0551181102362204,0.0,0,1,0
97,0,0,6,0,0,0,1,0.0309278350515463,0.0,0,0,0
39,0,0,0,0,0,0,1,0.1538461538461538,0.0,0,0,0
55,1,0,0,0,1,0,0,0.109090909090909,0.0,0,0,1
45,0,0,0,0,0,0,1,0.3333333333333333,0.0666666666666666,0,0,0
55,0,0,3,0,0,0,1,0.109090909090909,0.5,0,0,0
39,0,0,0,0,0,0,1,0.3846153846153846,0.0666666666666666,0,0,0
56,0,0,0,0,0,0,1,0.125,0.2857142857142857,0,0,0
49,0,0,0,0,0,0,1,0.4897959183673469,0.0,0,0,0
44,0,0,0,0,0,0,1,0.7272727272727273,0.125,0,0,0
0,2,0,0,0,1,0,0,0.0,0.0,0,0,0
71,0,0,20,0,0,0,1,0.3661971830985915,0.1153846153846153,0,0,0
52,0,1,0,0,0,0,1,0.2692307692307692,0.1428571428571428,0,0,0
72,0,0,0,0,0,0,1,0.1666666666666666,0.1666666666666666,0,0,0
69,0,0,0,0,0,0,1,0.6811594202898551,0.0,0,0,0
43,1,0,0,0,0,1,0,0.3255813953488372,0.0,0,0,0
79,1,0,0,0,0,1,0,0.1265822784810126,0.1,0,1,0
34,0,0,0,0,0,0,1,0.6764705882352942,0.0434782608695652,0,0,0
33,0,0,0,0,0,0,1,0.4242424242424242,0.2142857142857142,0,0,0
24,2,3,44,0,0,1,0,0.1666666666666666,0.0,0,0,0
47,0,4,158,0,0,0,1,0.1489361702127659,0.1428571428571428,0,0,0
76,0,0,38,0,0,0,1,0.2236842105263158,0.2941176470588235,0,0,0
28,0,0,0,0,0,0,1,0.5357142857142857,0.1333333333333333,0,0,0
48,1,0,7,0,0,1,0,0.1875,0.0,0,0,0
41,0,0,0,0,0,0,1,0.3414634146341463,0.0714285714285714,0,0,0
49,0,0,2,0,0,0,1,1.1224489795918366,0.0545454545454545,0,0,0
7,0,0,0,0,0,0,1,0.0,0.0,0,0,0
25,0,0,20,0,0,0,1,0.36,0.2222222222222222,0,0,0
106,1,0,10,0,0,1,0,0.1415094339622641,0.0,0,0,0
83,0,0,0,0,0,0,1,0.1325301204819277,0.2727272727272727,0,0,0
77,0,0,5,0,0,0,1,0.2077922077922078,0.125,0,0,0
153,0,0,28,0,0,0,1,0.3856209150326797,0.0847457627118644,0,0,0
75,0,0,0,0,0,1,0,0.7333333333333333,0.0727272727272727,0,0,1
85,1,1,0,0,0,1,0,0.5529411764705883,0.0212765957446808,0,0,0
139,0,0,0,0,0,1,0,0.4172661870503597,0.0689655172413793,0,0,1
88,0,0,55,0,0,0,1,1.4090909090909092,0.0806451612903225,0,0,0
44,0,0,0,0,0,0,1,0.2954545454545454,0.0769230769230769,0,0,0
38,0,0,0,0,0,0,1,0.4210526315789473,0.0,0,0,0
42,0,0,10,0,0,0,1,1.5476190476190477,0.0461538461538461,0,0,0
51,0,0,1,0,0,0,1,0.7058823529411765,0.0833333333333333,0,0,0
35,0,0,0,0,0,0,1,0.3428571428571428,0.0833333333333333,0,0,0
105,0,0,0,0,0,0,1,0.2666666666666666,0.1785714285714285,0,0,0
30,0,0,2,0,0,0,1,0.7333333333333333,0.0909090909090909,0,0,0
157,0,5,0,0,0,0,1,0.1401273885350318,0.0,0,0,0
24,0,0,0,0,0,0,1,0.5833333333333334,0.0714285714285714,0,0,0
10,0,0,9,0,0,1,0,0.6,0.1666666666666666,0,0,1
54,0,0,0,0,1,0,0,0.4444444444444444,0.0416666666666666,0,0,3
22,0,0,0,0,0,0,1,4.090909090909091,0.0,0,0,0
34,0,0,0,0,0,0,1,0.5,0.0,0,0,0
45,0,0,0,0,0,0,1,0.1555555555555555,0.5714285714285714,0,0,0
36,0,0,15,0,0,1,0,1.0833333333333333,0.1282051282051282,0,0,1
70,0,0,0,0,0,0,1,0.2428571428571428,0.2352941176470588,0,0,0
49,0,0,0,0,0,0,1,0.3469387755102041,0.0588235294117647,0,0,0
68,0,0,122,0,0,1,0,0.3676470588235294,0.16,0,0,3
31,0,0,0,0,0,0,1,0.8064516129032258,0.0,0,0,0
152,0,1,20,0,0,0,1,0.1842105263157894,0.1071428571428571,0,0,0
90,0,0,0,0,0,0,1,0.2333333333333333,0.0476190476190476,0,0,0
38,0,0,0,0,0,0,1,0.0,0.0,0,0,0
79,0,0,8,0,0,0,1,1.0253164556962024,0.0617283950617283,0,0,0
35,0,0,0,0,0,0,1,0.6285714285714286,0.0454545454545454,0,0,0
88,0,0,0,0,0,0,1,0.6477272727272727,0.0,0,0,0
91,0,0,0,0,0,0,1,1.175824175824176,0.0747663551401869,0,0,0
33,0,0,6,0,0,0,1,1.303030303030303,0.0465116279069767,0,0,0
111,0,1,39,0,0,1,0,0.918918918918919,0.1666666666666666,0,1,0
35,0,0,0,0,0,0,1,1.2,0.238095238095238,0,0,0
84,0,0,0,0,0,0,1,1.7976190476190477,0.0198675496688741,0,0,0
95,0,1,5,0,0,0,1,0.1368421052631579,0.1538461538461538,0,0,0
104,0,0,0,0,0,0,1,0.125,0.0,0,0,0
134,0,0,0,0,0,0,1,0.6044776119402985,0.037037037037037,0,0,0
60,0,0,0,0,0,0,1,0.7166666666666667,0.2558139534883721,0,0,0
9,0,0,0,0,0,0,1,0.0,0.0,0,0,0
36,0,0,0,0,0,0,1,0.5555555555555556,0.15,0,0,0
101,0,0,10,0,0,0,1,0.2871287128712871,0.4137931034482758,0,0,0
44,0,0,0,0,0,0,1,0.2727272727272727,0.1666666666666666,0,0,0
47,0,0,0,0,0,0,1,0.1702127659574468,0.0,0,0,0
18,0,0,0,0,0,0,1,0.8333333333333334,0.1333333333333333,0,0,0
15,0,0,0,0,0,0,1,0.2,0.0,0,0,0
13,0,0,1,0,0,0,1,1.6153846153846154,0.0,0,0,0
64,0,0,0,0,0,0,1,0.46875,0.0,0,0,0
91,0,0,0,0,0,0,1,0.3626373626373626,0.0303030303030303,0,0,0
27,0,0,9,0,0,1,0,0.6666666666666666,0.2777777777777778,0,0,1
34,0,0,0,0,0,0,1,1.1764705882352942,0.1,0,0,0
14,0,0,0,0,0,0,1,1.0714285714285714,0.2,0,0,0
28,0,0,0,0,0,1,0,0.4642857142857143,0.2307692307692307,0,0,1
71,1,0,5,0,0,1,0,0.6901408450704225,0.1224489795918367,0,0,0
36,0,0,0,0,0,0,1,0.4166666666666667,0.2,0,0,0
52,0,0,0,0,0,0,1,0.5576923076923077,0.0344827586206896,0,0,0
112,0,0,0,0,0,0,1,0.2321428571428571,0.0384615384615384,0,0,0
50,0,4,132,1,0,0,0,2.06,0.0097087378640776,0,0,2
116,0,3,100,0,1,0,0,0.6896551724137931,0.0625,0,0,6
105,4,5,157,0,1,0,0,0.2761904761904762,0.0689655172413793,0,0,1
7,1,1,19,0,0,1,0,0.0,0.0,0,0,0
56,0,0,0,0,0,0,1,1.3392857142857142,0.0133333333333333,0,0,0
73,0,0,0,0,0,0,1,0.1780821917808219,0.1538461538461538,0,0,0
30,1,0,0,0,1,0,0,0.2666666666666666,0.25,0,0,1
32,0,0,0,0,0,0,1,0.25,0.0,0,0,0
46,0,0,0,0,0,0,1,0.0869565217391304,0.0,0,0,0
60,1,1,24,1,0,0,0,0.4833333333333333,0.0344827586206896,0,0,2
13,0,0,1,0,0,0,1,0.5384615384615384,0.0,0,0,0
122,3,1,1,0,0,1,0,0.9508196721311476,0.1810344827586207,0,0,0
64,2,0,3,1,0,0,0,0.15625,0.2,0,0,0
30,0,0,0,0,0,0,1,0.5,0.0,0,0,0
9,0,0,0,0,0,0,1,0.2222222222222222,0.0,0,0,0
23,0,0,0,0,0,1,0,0.0,1.0,0,1,0
18,0,0,0,0,0,0,1,0.8333333333333334,0.0666666666666666,0,0,0
61,0,0,0,0,0,0,1,0.4918032786885246,0.0,0,0,0
37,1,0,24,0,0,1,0,1.0,0.1891891891891892,0,0,0
61,0,0,1,0,0,1,0,0.7213114754098361,0.0,0,1,0
61,0,0,0,0,0,0,1,0.2131147540983606,0.1538461538461538,0,0,0
5,0,0,0,0,0,0,1,2.2,0.0,0,0,0
