CUSTOMER_KEY,LOB_SEAHAWKS,LOB_FGI,email_click,email_incoming_from_customer,email_open,email_outgoing_to_customer,email_send,email_sub,email_unsub,form_submission,forward_receipt,forward_received,forward_send,initial_creation,merch_purchase,page_view,phonecall_incoming_from_customer,phonecall_outgoing_to_customer,primary_purchase_club,primary_purchase_ga,primary_purchase_single,primary_purchase_sth,primary_purchase_suite,secondary_purchase,secondary_sale,survey_submission,text_incoming_from_customer,text_outgoing_to_customer,Totals,ID,percent_open,percent_click,AVG_TIME_DAYS_purchase
3811402618130644691,294,0,4,2,7,3,183,0,0,0,0,1,13,2,0,265,0,0,0,0,0,2,0,0,12,0,0,0,495,335,0.03825136612021858,0.5714285714285714,-6
3864881881594595490,81,0,13,1,88,1,32,0,1,1,0,0,22,2,0,41,0,0,0,0,0,2,0,0,0,0,0,0,220,336,2.75,0.14772727272727273,-343
3865122093027396009,49,0,1,0,6,0,80,0,0,1,0,0,0,0,0,33,0,0,0,0,0,1,0,0,1,0,0,0,137,337,0.075,0.16666666666666666,124
3909814187036328379,13,0,4,0,111,0,56,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,185,338,1.9821428571428572,0.036036036036036036,-3
3920831961738455883,41,0,34,1,41,2,218,0,0,3,0,0,2,1,0,6,0,0,0,0,0,2,0,0,2,0,0,0,339,339,0.18807339449541285,0.8292682926829268,-149
3972984796780654450,157,0,10,1,42,0,73,0,0,2,0,0,0,0,0,145,0,0,0,0,0,1,0,0,10,0,0,0,284,340,0.5753424657534246,0.23809523809523808,1
3982375663193700170,14,0,6,4,57,4,73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,159,341,0.7808219178082192,0.10526315789473684,-5
3983679809001507052,173,0,3,0,43,0,16,0,0,1,0,0,0,1,2,157,0,0,0,0,0,1,0,0,0,0,0,0,237,342,2.6875,0.06976744186046512,36
3993594359479716225,84,2,0,2,225,4,65,0,0,1,0,0,0,1,0,56,0,0,0,0,0,1,0,0,1,0,0,0,384,343,3.4615384615384617,0.0,134
4044607203955427692,71,0,0,0,0,0,59,0,0,1,0,0,0,1,0,59,0,0,0,0,0,1,0,0,4,0,0,0,132,344,0.0,,-36
4045144018612370388,81,0,4,1,38,1,49,0,0,1,0,0,1,0,0,69,0,0,0,0,0,1,0,0,8,1,0,0,176,345,0.7755102040816326,0.10526315789473684,0
4049774439383900568,347,0,19,0,113,0,137,0,0,1,0,0,3,1,0,318,0,0,0,0,0,2,0,0,0,0,0,0,618,346,0.8248175182481752,0.168141592920354,-327
4066051136572938179,450,0,25,3,327,4,216,0,0,2,0,0,3,1,0,418,0,0,0,0,0,2,0,0,6,0,0,0,1027,347,1.5138888888888888,0.0764525993883792,-28
4109598164911312315,321,0,10,0,11,0,212,0,0,1,0,0,5,1,0,287,0,0,0,0,1,2,0,0,0,0,0,0,556,348,0.05188679245283019,0.9090909090909091,-79
4111994315750236722,141,0,3,0,90,0,76,0,0,1,0,0,6,1,1,125,0,0,0,0,0,1,0,0,2,0,0,0,312,349,1.1842105263157894,0.03333333333333333,21
4208244411761643157,548,0,10,5,29,4,165,0,0,1,0,0,5,2,1,525,0,0,0,0,0,2,0,0,14,0,0,0,763,351,0.17575757575757575,0.3448275862068966,23
4227718166871983296,132,0,8,1,79,0,163,1,0,0,0,0,8,2,0,72,0,1,0,0,0,2,0,0,0,0,0,0,387,352,0.48466257668711654,0.10126582278481013,-246
4260265808205288686,101,0,37,3,465,2,181,0,0,1,0,0,18,2,0,70,0,0,0,0,0,2,0,0,6,0,0,1,793,353,2.569060773480663,0.07956989247311828,13
4335934744780318052,649,0,19,0,17,0,161,0,0,2,0,0,5,1,0,624,0,0,0,0,0,2,0,0,13,0,0,0,848,354,0.10559006211180125,1.1176470588235294,-3
4345595226461386824,51,0,15,0,97,0,84,0,0,1,0,0,2,1,0,36,0,0,0,0,0,1,0,0,4,0,0,0,249,355,1.1547619047619047,0.15463917525773196,-2
4347839261497246772,105,0,9,3,24,4,30,0,0,1,0,0,7,1,0,74,0,0,0,0,0,2,0,0,0,0,1,0,178,356,0.8,0.375,-246
4359962913659671079,88,0,17,0,9,0,61,0,0,6,0,0,2,0,3,76,0,0,0,0,0,1,0,0,0,3,0,0,184,357,0.14754098360655737,1.8888888888888888,10
4379296178887351382,182,0,5,0,27,0,71,0,0,1,0,0,6,1,0,156,0,0,0,0,0,1,0,0,5,0,0,0,287,358,0.38028169014084506,0.18518518518518517,5
4424736675178072977,837,4,21,8,41,9,132,0,0,8,0,0,5,1,2,771,0,0,1,0,0,3,0,1,4,0,0,0,1053,359,0.3106060606060606,0.5121951219512195,3
4546250833605914732,657,6,84,13,189,11,215,0,0,19,0,1,34,1,13,529,0,0,3,2,2,4,0,0,0,0,0,0,1177,361,0.8790697674418605,0.4444444444444444,-1
4547974193428422091,397,0,4,0,340,0,84,0,0,2,0,0,6,1,0,377,0,0,0,0,0,1,0,0,5,0,0,0,827,362,4.0476190476190474,0.011764705882352941,28
4653408185498398674,1394,0,25,5,1194,8,254,2,0,2,0,16,605,3,0,128,0,0,47,0,24,86,12,0,0,0,0,0,2887,363,4.700787401574803,0.020938023450586266,-2
4684438969878281426,181,0,18,6,104,4,93,0,0,4,0,0,1,1,0,162,0,0,0,0,1,1,0,0,0,0,0,0,409,364,1.118279569892473,0.17307692307692307,13
4733351984009497656,13,0,36,0,129,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,227,366,2.6875,0.27906976744186046,-1
4751297124731241350,33,0,5,0,20,0,66,0,0,2,0,0,7,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,125,367,0.30303030303030304,0.25,22
4774090311080957407,213,0,15,0,69,1,239,0,0,3,0,0,6,1,0,179,0,0,1,0,0,2,0,0,7,1,0,0,540,368,0.28870292887029286,0.21739130434782608,-19
4777448182417286330,69,0,11,0,71,0,92,0,0,1,0,0,2,1,1,54,0,0,0,0,0,1,0,0,1,1,0,0,246,369,0.7717391304347826,0.15492957746478872,-54
4871185563805265936,95,0,36,5,51,4,49,1,1,2,0,4,2,0,0,68,0,0,0,0,0,1,0,0,5,0,0,0,243,370,1.0408163265306123,0.7058823529411765,-5
4938142221747388521,328,0,15,0,46,1,173,0,0,2,0,2,3,1,1,276,0,0,0,0,0,2,0,1,4,0,0,0,565,371,0.2658959537572254,0.32608695652173914,-7
4980849668876957881,235,0,11,0,11,1,157,0,0,1,0,0,6,1,0,203,0,0,0,0,0,2,0,0,0,1,0,0,418,372,0.07006369426751592,1.0,322
5065007706232005858,693,5,18,0,101,0,260,0,0,4,0,0,14,2,0,663,0,0,1,1,0,2,0,0,2,0,0,0,1080,373,0.38846153846153847,0.1782178217821782,-66
5070154865842830691,97,0,6,2,25,2,58,0,0,0,0,0,2,1,0,89,0,0,0,0,0,1,0,0,3,0,0,0,191,374,0.43103448275862066,0.24,44
5151868838377420665,234,0,21,7,52,4,118,0,0,1,0,0,3,1,0,201,0,0,0,0,0,2,0,0,17,0,1,0,439,375,0.4406779661016949,0.40384615384615385,-15
5173156748003488960,11,0,2,0,6,0,30,1,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,9,0,0,0,53,376,0.2,0.3333333333333333,1
5279524327580582739,329,0,15,10,46,7,166,0,0,1,0,22,26,0,0,266,0,0,0,0,0,2,0,0,3,0,1,0,575,377,0.27710843373493976,0.32608695652173914,-3
5298694172511125916,434,0,30,2,276,3,156,0,0,1,0,0,6,0,0,402,0,0,0,0,0,2,0,3,12,2,0,0,904,378,1.7692307692307692,0.10869565217391304,1
5355057424460226742,12,4,9,0,126,0,132,0,0,1,1,0,5,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,284,381,0.9545454545454546,0.07142857142857142,-24
5411861034638094216,87,0,21,5,72,6,186,0,0,1,0,0,0,1,0,62,0,0,0,0,0,2,0,0,13,1,0,0,380,382,0.3870967741935484,0.2916666666666667,-14
5412248148010927737,11,0,6,2,49,3,50,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,122,383,0.98,0.12244897959183673,47
5494283785949956805,6,0,1,0,1,0,48,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,57,384,0.020833333333333332,1.0,-78
5495297224910883012,608,0,7,5,139,4,203,0,0,5,0,0,6,1,0,583,0,0,0,0,0,2,0,0,13,1,0,0,969,385,0.6847290640394089,0.050359712230215826,-24
5512782723195472506,265,0,15,0,13,2,148,0,0,1,0,0,0,1,0,243,0,0,0,0,0,2,0,0,12,0,15,10,470,386,0.08783783783783784,1.1538461538461537,31
5668984710974196666,354,0,14,2,36,2,161,0,0,2,0,0,3,1,0,313,0,0,0,0,0,2,0,2,1,0,0,0,571,387,0.2236024844720497,0.3888888888888889,-41
5681898667488262224,9,0,2,2,48,2,134,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,198,388,0.3582089552238806,0.041666666666666664,-2
5715288135627234375,117,1,20,2,150,1,146,0,0,1,0,0,15,3,0,75,0,0,0,1,0,2,0,0,13,0,0,0,441,389,1.0273972602739727,0.13333333333333333,7
5724977969757302738,527,0,66,26,1835,21,657,0,0,6,0,8,34,3,11,394,0,0,0,0,0,7,0,2,23,0,0,1,3139,390,2.792998477929985,0.03596730245231607,-26
5790293659334895208,258,0,60,5,412,4,241,0,0,6,0,0,10,1,2,229,0,0,0,0,0,2,0,0,8,1,0,0,983,391,1.7095435684647302,0.14563106796116504,-13
5810470013625410243,288,0,6,3,8,5,78,0,0,1,0,0,4,2,1,269,0,0,0,0,0,1,0,0,3,0,0,0,391,392,0.10256410256410256,0.75,-13
5836010493811606575,23,0,24,9,138,8,130,0,0,3,0,0,8,1,0,0,0,0,0,0,0,2,0,0,6,0,0,0,335,393,1.0615384615384615,0.17391304347826086,47
5927107407442585935,94,0,11,8,166,6,140,0,0,1,0,2,13,1,0,67,0,0,0,0,0,2,0,0,6,0,0,0,427,394,1.1857142857142857,0.06626506024096386,2
5995077952900355198,142,0,13,0,112,1,161,0,0,1,0,0,5,0,0,122,0,0,0,0,0,2,0,0,3,0,0,0,430,395,0.6956521739130435,0.11607142857142858,113
6012648868035417765,84,0,7,0,54,0,123,1,1,1,0,0,25,1,0,53,0,0,0,0,0,2,0,0,0,1,0,0,273,396,0.43902439024390244,0.12962962962962962,-323
6015572985328845695,103,0,10,0,12,0,84,0,0,1,0,3,7,1,0,76,0,0,0,0,0,1,0,0,3,0,0,0,211,397,0.14285714285714285,0.8333333333333334,7
6113879643722760516,348,0,4,0,2,0,74,0,0,2,0,0,5,1,0,316,0,0,0,0,1,1,0,0,0,0,0,0,430,398,0.02702702702702703,2.0,22
6175671293999255562,212,0,18,0,12,0,72,0,0,1,0,1,3,1,0,195,0,0,0,0,0,1,0,0,6,0,0,0,316,399,0.16666666666666666,1.5,-8
6303294835173034710,530,1,15,0,20,1,155,0,0,4,1,3,14,2,3,473,0,0,0,0,0,2,0,1,2,0,0,0,726,401,0.12903225806451613,0.75,8
6346305193913568272,492,0,12,0,38,1,166,0,0,1,0,0,16,1,0,459,0,0,0,0,1,2,0,1,3,1,0,0,712,403,0.2289156626506024,0.3157894736842105,0
6439641521079451118,103,0,28,1,835,1,62,0,0,1,0,1,2,0,0,92,0,0,0,0,0,1,0,0,7,2,0,0,1033,404,13.46774193548387,0.033532934131736525,-7
6451836104534287601,20,0,13,5,10,4,85,0,0,1,0,0,10,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,139,405,0.11764705882352941,1.3,86
6606044001531046406,182,0,6,0,5,0,100,0,0,3,0,0,1,1,0,164,0,0,0,0,0,1,0,2,4,0,0,0,295,407,0.05,1.2,19
6752918154289377631,139,0,0,0,1,0,47,0,0,1,0,0,0,1,0,126,0,0,0,0,0,1,0,0,7,0,0,0,189,408,0.02127659574468085,0.0,-2
6852512077321405405,32,0,6,0,99,0,84,0,0,1,0,1,7,1,0,16,0,0,0,0,0,1,0,1,1,0,0,0,223,409,1.1785714285714286,0.06060606060606061,-7
6858070637958248090,250,0,9,1,14,2,137,0,0,1,0,0,8,1,0,236,0,1,0,0,0,2,0,0,2,0,0,0,416,410,0.10218978102189781,0.6428571428571429,63
6941363204039628360,310,0,28,6,165,3,130,0,0,2,0,0,6,1,0,269,0,0,0,0,0,2,0,0,14,0,0,0,645,411,1.2692307692307692,0.1696969696969697,-22
7005067648482870334,306,0,10,8,179,5,178,0,0,1,0,0,7,1,3,278,0,0,0,0,0,3,0,0,5,1,0,1,690,412,1.0056179775280898,0.055865921787709494,-22
7019658148750582991,169,1,1,0,182,0,67,0,0,1,0,0,6,1,0,159,0,0,1,0,0,1,0,0,3,0,0,0,422,415,2.716417910447761,0.005494505494505495,-27
7034768500200753709,62,0,5,0,64,1,298,0,0,0,0,0,9,2,1,40,0,0,0,0,0,2,0,0,0,0,0,0,432,416,0.21476510067114093,0.078125,-85
7044829422151759076,114,4,11,0,67,1,121,0,0,1,0,0,12,2,1,78,0,0,0,1,0,2,0,0,2,0,0,0,321,417,0.5537190082644629,0.16417910447761194,33
7065042204224375942,96,2,2,0,13,0,59,0,0,1,1,2,6,1,0,81,0,0,0,0,0,1,0,0,4,0,0,0,174,418,0.22033898305084745,0.15384615384615385,21
7102471375041772471,175,0,9,0,8,0,85,0,0,1,0,0,1,1,1,167,0,0,0,0,0,1,0,0,5,2,0,0,281,419,0.09411764705882353,1.125,5
7110935350917098851,257,0,23,2,17,4,204,0,0,5,0,1,8,1,2,219,0,0,0,0,1,2,0,0,5,1,0,0,510,420,0.08333333333333333,1.3529411764705883,-35
7158028388622279498,116,0,26,2,93,1,180,0,0,1,0,1,0,1,1,98,0,0,0,0,0,2,0,0,8,0,0,0,420,421,0.5166666666666667,0.27956989247311825,11
7167167493162437575,3191,2,99,92,1136,52,384,0,0,20,1,9,34,1,57,2938,0,0,6,0,5,2,3,0,1,0,0,0,4958,422,2.9583333333333335,0.08714788732394366,-6
7174213163992505686,173,0,26,1,17,2,250,0,0,2,0,1,1,1,2,136,0,1,1,0,1,2,0,0,8,1,4,2,479,423,0.068,1.5294117647058822,-9
7192038435708198144,27,0,11,0,46,1,138,0,0,2,0,0,5,0,0,8,0,0,0,0,0,2,0,0,8,3,0,0,228,424,0.3333333333333333,0.2391304347826087,0
7285762881743548185,232,0,25,0,41,0,126,0,0,1,0,1,7,1,0,208,0,0,0,0,0,2,0,0,11,0,0,0,426,425,0.3253968253968254,0.6097560975609756,-3
7306837502833694780,121,0,6,0,22,0,30,0,0,1,0,3,4,0,0,87,0,0,0,0,0,2,0,0,17,0,0,0,180,426,0.7333333333333333,0.2727272727272727,-17
7315101248719929236,78,0,5,0,13,0,88,0,0,3,0,0,1,1,0,69,0,0,0,0,0,1,0,0,5,0,0,0,186,427,0.14772727272727273,0.38461538461538464,3
7351007993337171702,23,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,25,429,,,-175
7390039870582750244,320,0,15,1,256,2,135,0,0,1,0,3,19,2,0,262,0,0,0,0,1,2,0,0,0,0,0,0,732,430,1.8962962962962964,0.05859375,30
7394132843793204005,1732,7,67,69,837,40,654,0,0,2,0,5,206,2,0,1031,0,0,3,1,4,5,6,0,0,0,0,0,3410,431,1.2798165137614679,0.08004778972520908,-68
7413676023287117979,17,0,0,0,25,0,13,0,0,1,0,0,3,1,0,9,0,0,0,0,0,1,0,0,3,0,0,0,56,432,1.9230769230769231,0.0,-4
7447645378313784940,820,0,21,9,23,8,103,0,0,2,0,0,6,1,0,798,0,0,0,0,1,1,0,0,5,2,0,0,988,433,0.22330097087378642,0.9130434782608695,9
7465473465951161265,109,3,8,0,162,0,138,0,0,4,0,0,2,0,0,88,0,0,0,1,0,1,0,0,2,1,0,0,422,434,1.173913043478261,0.04938271604938271,57
7502412060141725831,238,0,15,0,15,1,104,0,0,1,0,0,0,0,0,219,0,0,0,0,0,2,0,0,13,0,0,0,374,435,0.14423076923076922,1.0,-2
7505878156707506794,312,0,18,1,131,2,179,0,0,2,0,2,10,1,2,283,0,0,0,0,0,2,0,0,2,0,0,1,646,436,0.7318435754189944,0.13740458015267176,-47
7552384522464811790,355,0,11,0,28,1,280,0,0,1,0,0,0,1,0,335,0,0,0,0,0,2,0,0,16,0,0,0,677,438,0.1,0.39285714285714285,-5
7748104635968797120,16,0,10,6,80,4,61,0,0,1,0,1,3,1,1,0,0,0,1,0,0,1,0,0,5,0,0,0,179,439,1.3114754098360655,0.125,-2
7762078163930980680,347,0,27,2,127,1,409,0,0,1,0,10,2,3,0,283,0,0,0,0,0,2,0,3,29,0,0,0,917,440,0.3105134474327628,0.2125984251968504,-7
7776124028308343986,210,0,15,7,206,5,274,0,0,3,0,0,2,1,0,183,0,0,0,0,0,3,0,0,18,0,0,0,721,441,0.7518248175182481,0.07281553398058252,-2
7777573772381328919,20,0,1,0,1,0,88,0,0,1,0,0,12,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,111,442,0.011363636363636364,1.0,7
7838820543470284194,416,0,12,3,40,2,109,0,1,1,0,1,4,2,0,376,0,0,0,0,3,2,0,0,0,0,0,1,587,443,0.3669724770642202,0.3,2
7865573761258842561,25,0,3,0,59,1,40,0,0,2,0,2,2,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,128,444,1.475,0.05084745762711865,3
7882847920407305523,71,0,9,0,74,0,68,0,0,1,0,0,2,0,0,57,0,0,0,0,0,1,0,0,7,1,0,0,224,445,1.088235294117647,0.12162162162162163,12
7911936358590146982,160,0,41,2,453,1,229,0,0,2,0,0,4,1,0,131,0,0,0,0,0,2,0,0,11,0,0,0,889,447,1.9781659388646289,0.09050772626931568,4
7946788655783662869,56,0,12,0,40,0,35,0,0,0,0,1,18,2,0,32,0,0,0,0,0,1,0,0,3,0,0,0,145,448,1.1428571428571428,0.3,-1
7958844842927530097,28,0,0,0,33,0,78,0,0,1,0,0,4,0,0,19,0,0,0,0,0,1,0,0,2,0,0,0,140,449,0.4230769230769231,0.0,15
8019858374913181976,45,0,9,1,59,1,58,0,0,2,0,0,4,1,0,28,0,0,0,0,0,2,0,0,1,1,0,0,176,451,1.0172413793103448,0.15254237288135594,62
8041896425135475586,594,0,12,2,22,1,128,0,0,2,0,0,10,3,2,550,0,1,0,0,0,2,0,0,5,0,0,1,765,452,0.171875,0.5454545454545454,-33
8051948956042735819,98,0,13,0,34,0,36,0,0,2,0,0,0,0,0,89,0,0,0,0,1,1,0,0,2,0,0,0,182,453,0.9444444444444444,0.38235294117647056,16
8099215117693226331,349,0,44,0,220,1,254,0,0,5,0,0,3,1,2,325,0,0,0,0,0,2,0,0,6,0,0,0,871,454,0.8661417322834646,0.2,-22
8109364120972142764,81,0,0,0,5,0,35,0,0,1,0,0,2,1,0,66,0,0,0,0,0,1,0,0,5,0,0,0,123,455,0.14285714285714285,0.0,0
8124989567525309333,62,0,3,0,7,0,91,0,0,1,0,0,2,1,0,56,0,0,0,0,0,1,0,0,3,1,0,0,166,456,0.07692307692307693,0.42857142857142855,4
8136046494288219229,11,0,2,0,2,0,70,0,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,86,457,0.02857142857142857,1.0,-55
8154349318294152986,353,0,13,0,295,2,60,0,0,1,0,0,1,1,0,336,0,0,0,0,0,1,0,0,6,1,0,0,725,458,4.916666666666667,0.04406779661016949,10
8189055480297332023,107,0,4,0,67,1,62,0,0,1,0,0,5,2,0,89,0,0,0,0,0,1,0,1,2,0,0,0,244,459,1.0806451612903225,0.05970149253731343,9
8228431159040875821,18,0,10,0,9,0,164,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,202,460,0.054878048780487805,1.1111111111111112,8
8255553973774541914,123,0,25,15,19,14,121,0,0,3,0,0,24,1,0,89,0,1,0,0,0,2,0,0,0,0,2,0,322,461,0.15702479338842976,1.3157894736842106,245
8282993255750872157,76,0,18,0,196,0,209,0,0,4,0,0,7,2,0,14,0,0,0,0,0,2,0,0,1,0,11,6,519,462,0.937799043062201,0.09183673469387756,122
8313153514098399553,34,0,3,0,3,0,84,0,0,1,0,0,0,1,0,17,0,0,0,0,0,1,0,0,4,1,0,0,127,463,0.03571428571428571,1.0,-36
8362588987826864278,17,0,43,4,68,4,156,0,0,2,0,0,13,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,293,464,0.4358974358974359,0.6323529411764706,326
8362822842137226453,131,0,1,0,23,0,56,0,0,1,0,1,6,0,0,114,0,0,0,0,0,1,0,1,6,0,0,0,212,465,0.4107142857142857,0.043478260869565216,9
8393626231160866952,102,0,6,0,16,0,89,0,0,1,0,0,2,1,0,88,0,0,0,0,0,1,0,0,3,0,0,0,215,467,0.1797752808988764,0.375,57
8428542150139241038,376,0,11,2,61,3,150,0,0,0,0,0,13,2,0,351,0,0,0,0,1,2,0,0,5,0,0,0,605,468,0.4066666666666667,0.18032786885245902,68
8465193589079506074,122,0,5,2,3,7,43,0,0,0,0,0,2,1,0,111,0,0,1,0,0,1,0,0,1,1,0,0,184,469,0.06976744186046512,1.6666666666666667,0
8495604710625908647,28,4,28,1,114,2,160,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,17,0,0,0,340,470,0.7125,0.24561403508771928,-6
8525792891267786286,391,0,22,2,14,2,165,0,0,1,0,0,2,2,0,369,0,0,1,0,0,2,0,0,17,0,0,0,599,471,0.08484848484848485,1.5714285714285714,-18
8542630720749341232,304,0,9,0,21,1,112,0,0,3,0,0,4,1,0,281,0,0,0,0,1,1,0,0,2,0,0,0,449,472,0.1875,0.42857142857142855,55
8552709732253011037,131,8,11,8,43,7,178,0,0,1,5,0,0,1,0,123,0,0,1,0,0,2,0,0,6,0,0,0,388,473,0.24157303370786518,0.2558139534883721,-22
8556967441841245157,81,0,0,0,0,0,56,0,0,1,0,0,0,1,0,67,0,0,0,0,0,1,0,0,13,0,0,0,139,474,0.0,,-4
8581329735647389323,16,3,4,0,139,0,135,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7,0,0,0,298,475,1.0296296296296297,0.02877697841726619,-6
8595496937001893912,424,0,22,6,18,6,134,0,0,2,0,0,4,1,0,373,0,0,0,0,0,2,0,0,4,0,0,0,612,476,0.13432835820895522,1.2222222222222223,37
8607350004005645766,80,0,0,25,22,18,50,0,0,0,0,0,5,0,2,62,0,0,0,0,0,3,0,0,0,0,0,0,195,477,0.44,0.0,-18
8693942997750974773,167,0,6,0,7,1,160,0,1,1,0,0,10,1,0,154,0,0,1,0,1,1,0,0,0,0,0,0,344,478,0.04375,0.8571428571428571,159
8726958445723200346,199,0,12,0,6,0,73,0,0,3,0,0,0,2,1,179,0,0,0,0,0,1,0,0,13,0,0,0,293,480,0.0821917808219178,2.0,0
8752138181313468235,111,0,0,1,1,1,76,0,0,2,0,0,4,1,0,100,0,0,0,0,0,1,0,0,1,0,0,0,192,481,0.013157894736842105,0.0,142
8761607066706873912,62,0,32,0,127,0,339,0,0,3,0,0,2,2,0,48,0,0,0,0,0,2,0,0,6,1,0,0,564,482,0.3746312684365782,0.25196850393700787,-8
8767090778876753670,636,0,22,0,73,0,117,0,0,1,0,2,4,1,0,607,0,0,1,0,1,1,0,0,2,1,0,0,851,483,0.6239316239316239,0.3013698630136986,-4
8776107524418592820,50,0,16,0,55,1,171,0,0,2,0,0,1,0,1,26,0,0,0,0,0,1,0,0,8,1,0,0,295,484,0.3216374269005848,0.2909090909090909,5
8791266081596480966,165,0,19,4,9,4,66,0,0,1,0,0,12,1,0,126,0,0,2,0,0,1,0,0,0,0,0,0,269,485,0.13636363636363635,2.111111111111111,-4
8948274627592536398,91,0,0,0,9,0,80,0,0,1,0,0,3,1,0,75,0,0,0,0,0,1,0,0,8,0,0,0,182,486,0.1125,0.0,1
8964702336386277962,530,4,41,0,316,0,250,0,0,6,0,3,2,0,2,462,0,1,1,2,4,2,0,1,2,1,0,0,1144,487,1.264,0.12974683544303797,9
9018043289713112309,424,0,14,0,57,1,138,0,0,1,0,0,15,1,0,379,0,0,1,0,0,2,0,0,2,0,0,0,636,488,0.41304347826086957,0.24561403508771928,-76
9018317713753050783,10,0,3,0,10,0,35,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,60,489,0.2857142857142857,0.3,-5
9041972099345834633,15,0,5,0,15,0,54,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,91,490,0.2777777777777778,0.3333333333333333,3
9048615060669355356,591,0,8,14,86,12,330,0,0,2,0,0,8,1,0,540,0,0,0,0,0,2,0,0,18,0,0,0,1043,491,0.2606060606060606,0.09302325581395349,-1
9063800089878222720,91,0,8,7,72,4,125,0,0,1,0,0,0,1,0,67,0,0,0,0,1,1,0,0,3,1,0,0,310,492,0.576,0.1111111111111111,-30
