"ACTIVITY_CODE_primary_purchase_club","ACTIVITY_CODE_primary_purchase_ga","ACTIVITY_CODE_primary_purchase_single","ACTIVITY_CODE_primary_purchase_sth","ACTIVITY_CODE_primary_purchase_suite","ACTIVITY_CODE_secondary_purchase","ACTIVITY_CODE_secondary_sale","ACTIVITY_CODE_merch_purchase","perc_open","perc_click","CONVERSION"
0,0,0,0,0,0,0,0,0.0892857142857143,0,"0"
0,0,0,0,0,0,0,0,2,0,"0"
0,0,0,0,0,0,0,0,0.330769230769231,0,"0"
0,0,0,0.0000271267361111111,0,0,0.000108506944444444,0,1.72727272727273,0.0175438596491228,"0"
0,0,0,0,0,0,0,0,0.441441441441441,0,"0"
0,0,0,0,0,0,0,0,0.224489795918367,0,"0"
0,0,0,0,0,0,0,0,0.464566929133858,0,"0"
0,0,0,0,0,0,0,0,0.010989010989011,0,"0"
0,0,0,0,0,0,0,0,0.136363636363636,0,"0"
0,0,0,0,0,0,0,0,0.0647482014388489,0,"0"
0,0,0,0,0,0,0,0,0.101851851851852,0,"0"
0,0,0,0,0,0,0,0,0.0483870967741935,0,"0"
0,0,0,0,0,0,0,0,0.0961538461538461,0.0666666666666667,"0"
0,0,0,0,0,0,0,0,0.835,0.0119760479041916,"0"
0,0,0,0,0,0,0,0,0.0212765957446809,1,"0"
0,0,0,0,0,0,0,0,0.237704918032787,0.0689655172413793,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,1.92592592592593,0.0769230769230769,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.108108108108108,0,"0"
0,0,0,0,0,0,0,0,0.104477611940299,0,"0"
0,0,0.0000462770142070434,0,0,0,0,0,0.805194805194805,0.0806451612903226,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.384615384615385,0,"0"
0,0,0,0,0,0,0,0,0.025,0,"0"
0,0,0,0,0,0,0,0,0.0612244897959184,0,"0"
0,0,0,0,0,0,0,0,0.432432432432432,0.03125,"0"
0,0,0,0,0,0.000102030405060708,0,0,0.0113636363636364,0,"0"
0,0,0,0,0,0,0,0.0000466755350183201,0.598214285714286,0.0746268656716418,"0"
0,0,0,0,0,0,0,0,0.508196721311475,0.129032258064516,"0"
0,0,0,0,0,0,0,0,0.0384615384615385,0.2,"0"
0,0,0,0,0,0,0,0,1.84615384615385,0,"0"
0,0,0,0,0,0,0,0,0.173076923076923,0.111111111111111,"0"
0,0,0,0,0,0,0,0,0.196428571428571,0.0909090909090909,"0"
0,0,0,0,0,0,0,0,0.110497237569061,0.05,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.181818181818182,0,"0"
0,0,0,0,0,0,0,0,0.211538461538462,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.119496855345912,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,3.10526315789474,0,"0"
0,0,0,0,0,0,0,0.0000308641975308642,0.935897435897436,0.191780821917808,"0"
0,0,0,0,0,0,0,0,0.6,0.0151515151515152,"0"
0,0,0,0,0,0,0,0,0.145454545454545,0.125,"0"
0,0,0,0,0,0,0,0,0.037037037037037,0,"0"
0.000177777777777778,0,0,0,0,0,0,0,0.189655172413793,0.0909090909090909,"0"
0,0,0,0,0,0,0,0,0.0305343511450382,0,"0"
0,0,0,0,0,0,0,0,0.254237288135593,0,"0"
0,0,0,0,0,0,0,0.00000742497985974213,0.771739130434783,0.07981220657277,"0"
0,0,0,0,0,0,0,0,0.131782945736434,0,"0"
0,0,0,0,0,0,0,0,0.788461538461538,0,"0"
0,0,0,0,0,0,0,0,0.622448979591837,0.0327868852459016,"0"
0,0,0.000657462195923734,0,0,0,0,0,0.133333333333333,0.75,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.441860465116279,0,"0"
0,0,0,0,0,0,0,0,0.10989010989011,0,"0"
0.0000489021468042447,0,0,0,0,0,0,0,0.644736842105263,0.142857142857143,"0"
0.00000667694916838598,0,0.00000667694916838598,0,0,0,0,0,0.764150943396226,0.0432098765432099,"0"
0,0,0,0,0,0,0,0,0.0344827586206897,0,"0"
0,0,0,0,0,0,0,0,1,0.0222222222222222,"0"
0,0,0,0,0,0,0,0,0.448275862068966,0,"0"
0,0,0,0,0,0,0,0,0.0357142857142857,0,"0"
0,0,0,0,0,0,0,0.000625,0.0555555555555556,0.5,"0"
0,0,0,0,0,0,0,0,0.169230769230769,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.4,0,"0"
0,0,0,0,0,0,0,0,0.181818181818182,0.25,"0"
0,0,0,0,0,0,0,0,0.135922330097087,0.214285714285714,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0769230769230769,0,"0"
0,0,0,0,0,0,0,0,4.5,0.222222222222222,"0"
0,0,0,0,0,0,0,0,0.184210526315789,0,"0"
0,0,0,0,0,0,0,0,0.00925925925925926,0,"0"
0,0,0,0,0,0,0,0,0.446808510638298,0,"0"
0,0,0,0,0,0,0,0,0.192893401015228,0.105263157894737,"0"
0,0,0,0,0,0,0,0,0.0476190476190476,0,"0"
0,0,0,0,0,0,0,0,0.0769230769230769,0,"0"
0,0,0,0,0,0,0,0,0.0106382978723404,0,"0"
0,0,0,0,0,0,0,0,0.0701754385964912,0,"0"
0,0,0,0,0,0,0,0,0.246376811594203,0.117647058823529,"0"
0,0,0,0,0,0,0,0,0.135802469135802,0.363636363636364,"0"
0,0,0,0,0,0,0,0,0.322222222222222,0.137931034482759,"0"
0,0,0,0,0,0,0,0,0.12280701754386,0.142857142857143,"0"
0,0,0,0,0,0,0,0,0.127659574468085,0.166666666666667,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.21301775147929,0,"0"
0,0,0,0,0,0.0000350127796645776,0,0,1.13157894736842,0.0116279069767442,"0"
0,0,0,0,0,0,0,0,0.0659340659340659,0,"0"
0,0,0,0,0,0,0,0,0.333333333333333,1,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.431372549019608,0.136363636363636,"0"
0,0,0,0,0,0,0,0,0.1,0,"0"
0,0,0,0,0,0,0,0,1.14634146341463,0,"0"
0,0,0,0,0,0,0,0,0.0909090909090909,0,"0"
0,0,0,0,0,0,0,0,0.369337979094077,0.0188679245283019,"0"
0,0,0,0,0,0,0,0,0.122950819672131,0,"0"
0,0,0,0,0,0,0,0,0.127906976744186,0.363636363636364,"0"
0,0,0,0,0,0,0,0,0.06,0,"0"
0,0,0,0,0,0,0,0,0.131147540983607,0,"0"
0,0,0,0,0,0,0,0,0.276923076923077,0,"0"
0,0,0,0,0,0,0,0,0.120879120879121,0,"0"
0,0,0,0,0,0,0,0,0.0967741935483871,0.333333333333333,"0"
0,0,0,0,0,0,0,0.0000591715976331361,0.148148148148148,0,"0"
0,0,0,0,0,0,0,0,0.944444444444444,0,"0"
0,0,0,0,0,0,0,0.000148720999405116,0.208955223880597,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0275229357798165,0,"0"
0,0,0,0,0,0,0,0,1.05844155844156,0.0184049079754601,"0"
0,0,0,0,0,0,0,0,1.3,0,"0"
0,0,0,0,0,0,0,0,0.117647058823529,0,"0"
0,0,0.000062000124000248,0,0,0,0,0,0.257731958762887,0.08,"0"
0,0,0,0,0,0.000062000124000248,0,0.000062000124000248,0.091743119266055,0.2,"0"
0,0,0,0,0,0,0,0,4.5,0.111111111111111,"0"
0,0,0,0,0,0,0,0,0.04,0,"0"
0,0,0.000005260499957916,0.000010520999915832,0,0,0.000010520999915832,0,1.48993288590604,0.0945945945945946,"0"
0,0,0.0000730513551026372,0,0,0,0,0,0.852459016393443,0,"0"
0,0,0,0,0,0,0,0,1.21495327102804,0,"0"
0,0,0,0,0,0,0,0,0.224489795918367,0,"0"
0,0,0,0,0,0,0,0,0.25,0,"0"
0,0,0,0,0,0,0,0,0.0217391304347826,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.247524752475248,0,"0"
0,0,0,0,0,0,0,0,0.0517241379310345,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0125,1,"0"
0,0,0,0,0,0,0,0,0.461538461538462,0,"0"
0,0,0,0.0000103646992164287,0,0,0.00000345489973880958,0,0.523026315789474,0.0943396226415094,"0"
0,0,0,0,0,0,0,0,0.282608695652174,0.0256410256410256,"0"
0,0,0,0,0,0,0,0,0.228571428571429,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.12,0,"0"
0,0,0,0.00000978933354217245,0,0,0.0000195786670843449,0,0.326530612244898,0.0416666666666667,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0481927710843373,0,"0"
0,0,0,0,0,0,0,0,0.192307692307692,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.480769230769231,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0.0000925540284140867,0.559139784946237,0,"0"
0,0,0,0,0,0,0,0.000168662506324844,1.5,0.0222222222222222,"0"
0,0,0,0,0,0,0,0,0.236363636363636,0,"0"
0,0,0,0,0,0,0,0,0.0925925925925926,0,"0"
0,0,0,0,0,0.000229568411386593,0,0,0.105263157894737,0,"0"
0,0,0,0,0,0,0,0,0.263888888888889,0.0526315789473684,"0"
0,0,0,0,0,0,0,0,0.590909090909091,0,"0"
0,0,0,0,0,0.0000668248187376792,0,0.0000334124093688396,0.06,0.111111111111111,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.5,0,"0"
0,0,0,0,0,0,0,0,0.170731707317073,0,"0"
0,0,0,0,0,0,0,0,0.733333333333333,0.0681818181818182,"0"
0,0,0,0,0,0,0,0,0.0212765957446809,0,"0"
0,0,0,0,0,0,0,0,0.235294117647059,0,"0"
0,0,0.0000980296049406921,0,0,0,0,0,0.92156862745098,0.0425531914893617,"0"
0.0625,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0.000048,0,0.419847328244275,0.0727272727272727,"0"
0,0,0,0,0,0,0,0,0.341772151898734,0.0740740740740741,"0"
0,0,0,0,0,0,0,0,0.105263157894737,0,"0"
0,0,0,0,0,0.000109739368998628,0,0,0.0517241379310345,0.833333333333333,"0"
0.000079719387755102,0,0,0,0,0,0,0,0.4,0.166666666666667,"0"
0,0,0,0,0,0,0,0,0.0625,0,"0"
0,0,0,0,0,0,0,0.0000027411078461471,0.952861952861953,0.03886925795053,"0"
0,0,0,0,0,0,0,0,0.029940119760479,0.2,"0"
0,0,0,0,0,0,0,0,0.108433734939759,0,"0"
0,0,0,0,0,0,0,0.0000208502741811055,0.140540540540541,0.192307692307692,"0"
0,0,0.00137174211248285,0,0,0,0,0,0.19047619047619,0,"0"
0,0,0,0,0,0,0,0,0.08,0,"0"
0,0,0,0,0,0,0,0,1.2,0.00505050505050505,"0"
0,0,0,0,0,0,0,0.000216262975778547,0.222222222222222,0,"0"
0,0,0.0000208502741811055,0,0,0.0000208502741811055,0,0.0000208502741811055,0.165745856353591,0.0666666666666667,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.214285714285714,0.0476190476190476,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0260869565217391,0.333333333333333,"0"
0,0,0,0,0,0,0,0,0.157894736842105,0.111111111111111,"0"
0,0,0,0,0,0,0,0,0.0563380281690141,0,"0"
0,0,0,0.0000212203843011597,0,0,0,0,0.278026905829596,0,"0"
0,0,0,0,0,0,0,0,0.5,0.173913043478261,"0"
0,0,0,0,0,0.000547845142439737,0,0,0.2,0,"0"
0.00000366994025337268,0,0.00000366994025337268,0.0000146797610134907,0,0,0.0000440392830404721,0,0.561797752808989,0.06,"0"
0,0,0,0.00000463339426246788,0,0,0,0.00000695009139370183,0.664739884393064,0.0521739130434783,"0"
0,0,0,0,0,0,0,0,0.4375,0.0357142857142857,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.087719298245614,0,"0"
0,0,0,0,0,0,0,0,0.273504273504274,0,"0"
0,0,0,0,0,0,0,0,0.0188679245283019,0,"0"
0,0,0,0,0,0,0,0,0.2,0,"0"
0,0,0,0,0,0,0,0,0.0416666666666667,0,"0"
0,0,0,0,0,0,0,0,0.0149253731343284,0,"0"
0,0,0,0,0,0,0,0,0.00657894736842105,0,"0"
0,0,0,0,0,0,0,0,0.444444444444444,0.0208333333333333,"0"
0,0,0,0,0,0,0,0,0.543859649122807,0,"0"
0,0,0,0,0,0,0,0,0.0606060606060606,0,"0"
0,0,0,0,0,0,0,0,0.0483870967741935,0,"0"
0,0,0,0,0,0,0,0,0.0142857142857143,0,"0"
0,0,0,0,0,0,0,0,0.179487179487179,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0980392156862745,0,"0"
0,0,0,0,0,0,0,0,0.230769230769231,0,"0"
0,0,0,0,0,0,0,0,0.0123456790123457,0,"0"
0,0,0,0,0,0,0,0,0.00938967136150235,1,"0"
0,0,0,0,0,0,0,0,0.696969696969697,0,"0"
0,0,0,0,0,0,0,0,0.32,0.0833333333333333,"0"
0,0,0.111111111111111,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0196078431372549,0,"0"
0,0,0,0,0,0,0,0,0.192982456140351,0,"0"
0.000042165626581211,0,0,0,0,0,0,0,0.525773195876289,0,"0"
0,0,0,0,0,0,0,0,0.138888888888889,0,"0"
0,0,0,0,0,0,0,0,0.387755102040816,0,"0"
0,0,0,0,0,0.0000517571554267378,0,0,0.0569105691056911,0.428571428571429,"0"
0,0,0,0,0,0.000192233756247597,0,0,0.105882352941176,0,"0"
0,0,0,0,0,0,0,0,0.0769230769230769,0,"0"
0,0,0,0,0,0,0,0,0.0333333333333333,0,"0"
0,0,0,0,0,0,0,0,0.473684210526316,0.0555555555555556,"0"
0,0,0,0,0,0,0,0,0.0833333333333333,0.2,"0"
0,0,0,0,0,0.000042718612499466,0,0,0.563829787234043,0.0566037735849057,"0"
0,0,0,0,0,0,0,0,0.0679611650485437,0.238095238095238,"0"
0,0,0,0,0,0,0,0,0.148936170212766,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.1875,0,"0"
0,0,0,0,0,0,0,0.00048828125,0.0344827586206897,0,"0"
0,0,0,0,0,0,0,0,0.223684210526316,0,"0"
0,0,0,0,0,0,0,0,0.45,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.173913043478261,0.15,"0"
0,0,0,0,0,0,0,0.000260145681581686,0.1875,0,"0"
0,0,0,0,0,0,0,0,0.228070175438596,0,"0"
0,0,0,0,0,0,0,0,3.13425925925926,0.0132939438700148,"0"
0,0,0,0,0,0,0,0,0.128571428571429,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.478947368421053,0,"0"
0,0,0,0,0,0,0,0,0.172413793103448,0.1,"0"
0,0,0,0,0,0,0,0,0.0291970802919708,0,"0"
0,0,0,0,0,0,0,0,0.161702127659574,0.0789473684210526,"0"
0,0,0,0,0,0,0,0,0.0932203389830508,0,"0"
0,0,0,0.00000974616123074524,0,0,0,0,0.736,0.0652173913043478,"0"
0,0,0.0000961168781237985,0,0,0,0,0,0.240506329113924,0.105263157894737,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0303030303030303,0,"0"
0,0,0,0,0,0,0,0,0.0352941176470588,0,"0"
0,0,0,0,0,0,0,0,0.216666666666667,0,"0"
0,0,0,0,0,0,0,0,1.46031746031746,0.0434782608695652,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.148936170212766,0,"0"
0,0,0,0,0,0,0,0,0.029535864978903,1.14285714285714,"0"
0,0,0,0,0,0,0,0,0.160377358490566,0,"0"
0,0,0,0,0,0,0,0,0.105263157894737,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.131782945736434,0.0588235294117647,"0"
0,0,0,0,0,0,0,0,0.0428571428571429,0,"0"
0,0,0,0,0,0.0000961168781237985,0,0,0.0652173913043478,0,"0"
0,0,0,0,0,0,0,0,0.0465116279069767,0,"0"
0,0,0,0,0,0,0,0,0.075,0,"0"
0,0,0,0,0,0,0,0,0.048780487804878,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.211538461538462,0,"0"
0,0,0,0,0,0,0,0,0.569230769230769,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.145833333333333,0.0714285714285714,"0"
0,0,0,0,0,0,0,0,0.144736842105263,0,"0"
0,0,0,0,0,0,0,0,0.0776699029126214,0,"0"
0,0,0,0,0,0,0,0,0.0535714285714286,0,"0"
0,0,0,0,0,0,0,0,0.282352941176471,0,"0"
0,0,0,0,0,0,0,0,0.333333333333333,0.1,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,1.21848739495798,0.00689655172413793,"0"
0,0,0,0,0,0,0,0,0.058252427184466,0.166666666666667,"0"
0,0,0,0,0,0,0,0,0.576923076923077,0.0333333333333333,"0"
0,0,0,0,0,0,0.0000326530612244898,0,0.034965034965035,0.4,"0"
0,0,0,0,0,0,0,0,0.0666666666666667,0,"0"
0,0,0,0,0,0,0,0,0.209090909090909,0.304347826086957,"0"
0,0,0,0,0,0,0,0,0.256410256410256,0,"0"
0,0,0,0,0,0,0,0.0000718184429761563,0.885245901639344,0.0185185185185185,"0"
0,0,0,0,0,0.0000469131169074873,0,0,0.0866141732283464,0.0909090909090909,"0"
0,0,0,0,0,0,0,0,1.06451612903226,0.0606060606060606,"0"
0,0,0,0,0,0,0,0,0.41,0.024390243902439,"0"
0,0,0,0,0,0,0,0,0.0925925925925926,0,"0"
0,0,0,0,0,0,0,0,0.333333333333333,0,"0"
0,0,0,0,0,0,0,0,0.0628571428571429,0,"0"
0,0,0,0,0,0,0,0,0.227272727272727,0.1,"0"
0,0,0,0,0,0,0,0,0.0333333333333333,0,"0"
0,0,0,0,0,0,0,0,0.00609756097560976,0,"0"
0,0,0,0,0,0,0,0,0.173913043478261,0,"0"
0,0,0,0,0,0,0,0,0.0681818181818182,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.290322580645161,0,"0"
0,0,0,0,0,0,0,0,0.113636363636364,0,"0"
0,0,0,0,0,0,0,0,1.48648648648649,0.0272727272727273,"0"
0,0,0,0,0,0,0,0,0.313253012048193,0,"0"
0,0,0,0,0,0,0,0,0.354838709677419,0,"0"
0,0,0,0,0,0,0.0000200490086879038,0,1.64840182648402,0.132963988919668,"0"
0,0,0,0,0,0,0,0,0.104166666666667,0.2,"0"
0,0,0,0,0,0,0,0,0.0416666666666667,0,"0"
0.0000083531023422099,0,0.0000083531023422099,0,0,0,0,0,0.182481751824818,0.02,"0"
0,0,0,0,0,0,0,0,0.0208333333333333,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0357142857142857,0,"0"
0,0,0,0,0,0,0,0,0.0961538461538462,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.137931034482759,0,"0"
0,0,0,0,0,0,0,0.000868055555555556,0.0952380952380952,0,"0"
0,0,0,0,0,0,0,0,0.223880597014925,0.0666666666666667,"0"
0,0,0,0,0,0,0,0,0.148936170212766,0,"0"
0,0,0,0,0,0,0,0,0.0833333333333333,0,"0"
0,0,0,0,0,0,0,0,0.30188679245283,0,"0"
0,0,0,0,0,0,0,0,0.84,0,"0"
0,0,0,0,0,0,0,0,0.16,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.175,0,"0"
0,0,0,0,0,0,0,0,0.0198019801980198,0,"0"
0,0,0,0,0,0.000244140625,0,0,0.0338983050847458,0,"0"
0,0,0,0,0,0,0,0,0.0606060606060606,0,"0"
0,0,0,0,0,0,0,0,0.304347826086957,0,"0"
0,0,0,0,0,0,0,0,0.0535714285714286,0,"0"
0,0,0,0,0,0,0,0,0.288888888888889,0,"0"
0,0,0,0,0,0,0,0,0.649350649350649,0.02,"0"
0,0,0,0,0,0,0,0,0.015625,0,"0"
0,0,0,0,0,0,0,0,0.0962566844919786,0.0555555555555556,"0"
0,0,0,0,0,0,0,0,0.0280373831775701,0,"0"
0,0,0,0,0,0,0,0,0.258064516129032,0,"0"
0,0,0.0004,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0.000130072840790843,0.0900900900900901,0,"0"
0,0,0,0,0,0,0,0,0.241758241758242,0,"0"
0,0,0,0,0,0,0,0,0.125,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0.000079719387755102,0,0.0891089108910891,0,"0"
0,0,0,0,0,0,0,0,0.109243697478992,0.0769230769230769,"0"
0,0,0,0,0,0,0,0,0.1,0,"0"
0,0,0,0,0,0,0,0.0000978042936084894,0.156521739130435,0,"0"
0,0,0,0,0,0,0,0,0.758241758241758,0.0144927536231884,"0"
0,0,0,0,0,0,0,0,0.175257731958763,0,"0"
0,0,0,0,0,0,0,0,0.34375,0.0909090909090909,"0"
0,0,0,0,0,0,0,0,0.125,0,"0"
0,0,0,0,0,0,0,0,0.518518518518518,0,"0"
0,0,0,0,0,0,0,0.0000175066963113391,0.546052631578947,0.0240963855421687,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0526315789473684,0,"0"
0,0,0,0,0,0,0.000127839871429615,0,0.56,0.0142857142857143,"0"
0,0,0,0,0,0,0,0,0.127272727272727,0,"0"
0,0,0,0,0,0,0,0,0.0769230769230769,0,"0"
0,0,0,0,0,0,0,0,0.297872340425532,0.178571428571429,"0"
0,0,0,0,0,0,0,0,0.700729927007299,0.0833333333333333,"0"
0,0,0,0,0,0,0,0,0.544117647058823,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.409691629955947,0,"0"
0,0,0,0,0,0,0,0.0000510204081632653,0.0229007633587786,0,"0"
0,0,0,0,0,0,0,0,0.625925925925926,0.0118343195266272,"0"
0,0,0,0,0,0,0,0,0.209090909090909,0.0434782608695652,"0"
0,0,0,0,0,0,0,0,0.357142857142857,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0343511450381679,0,"0"
0,0,0,0,0,0,0,0,0.171641791044776,0,"0"
0,0,0,0,0,0,0,0,0.127450980392157,0.153846153846154,"0"
0,0,0,0,0,0,0,0.0000210828132906055,0.945945945945946,0.0928571428571429,"0"
0,0,0,0,0,0,0,0,0.292307692307692,0.0526315789473684,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.5,0,"0"
0,0,0,0,0,0,0,0,0.126436781609195,0,"0"
0.000330578512396694,0,0,0,0,0,0,0,0.0833333333333333,0,"0"
0,0,0,0,0,0,0,0,0.09,0,"0"
0,0,0,0,0,0,0,0,0.164383561643836,0,"0"
0,0,0,0,0,0,0,0,0.396825396825397,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.152173913043478,0,"0"
0,0,0,0,0,0,0,0,0.891304347826087,0,"0"
0,0,0,0,0,0,0,0,0.245283018867925,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.561797752808989,0.1,"0"
0,0,0,0,0,0,0,0,0.0352941176470588,0,"0"
0,0,0,0,0,0,0,0,0.184615384615385,0,"0"
0,0,0,0,0,0,0,0,0.582278481012658,0,"0"
0,0,0,0,0,0,0,0,0.0454545454545455,0,"0"
0,0,0,0,0,0,0,0,0.1875,0,"0"
0,0,0,0,0,0,0,0,0.0857142857142857,0.166666666666667,"0"
0,0,0,0,0,0,0,0,0.135135135135135,0,"0"
0,0,0,0,0,0,0,0,0.1875,0,"0"
0,0,0,0,0,0,0,0,0.0119047619047619,0,"0"
0,0,0,0,0,0,0,0,2.48888888888889,0.0714285714285714,"0"
0,0,0,0,0,0,0,0,0.0308641975308642,0,"0"
0,0,0,0,0,0,0,0,0.0206185567010309,0,"0"
0,0,0,0,0,0,0,0,0.0408163265306122,0,"0"
0,0,0,0,0,0,0,0,0.278688524590164,0,"0"
0,0,0.000330578512396694,0,0,0,0,0,0.0196078431372549,0,"0"
0,0,0,0,0,0,0,0,0.329545454545455,0.103448275862069,"0"
0,0,0,0.00000830502703286299,0,0,0.0000913552973614929,0,0.215384615384615,0.178571428571429,"0"
0,0,0,0,0,0,0,0,0.0681818181818182,0,"0"
0,0,0,0,0,0,0,0,0.106796116504854,0,"0"
0,0,0,0,0,0,0,0,0.321428571428571,0,"0"
0,0,0,0,0,0,0,0,0.032258064516129,0,"0"
0,0,0,0,0,0,0,0,0.0491803278688525,0,"0"
0,0,0,0,0,0,0,0,0.0333333333333333,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0120481927710843,0,"0"
0,0,0,0,0,0,0,0,0.438709677419355,0,"0"
0,0,0,0,0,0,0,0,0.185840707964602,0,"0"
0,0,0,0,0,0,0,0,0.0886075949367089,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0909090909090909,0,"0"
0,0,0,0,0,0,0,0,0.0462962962962963,0.4,"0"
0,0,0,0,0,0,0,0,1,0,"0"
0,0,0,0,0,0,0,0,0.407407407407407,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.0833333333333333,0.2,"0"
0,0,0,0,0,0,0,0,0.333333333333333,0.0344827586206897,"0"
0,0,0,0,0,0,0,0,0.0285714285714286,0,"0"
0,0,0,0,0,0,0,0,0.125,0,"0"
0,0,0,0,0,0,0,0,0.0256410256410256,0,"0"
0,0,0,0,0,0,0,0,0.702127659574468,0,"0"
0,0,0,0,0,0,0,0,0.290748898678414,0.0454545454545455,"0"
0,0,0,0,0,0,0,0,0.171102661596958,0,"0"
0,0,0,0,0,0,0,0,0.102564102564103,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0.217391304347826,0.1,"0"
0,0,0,0,0,0,0,0,0.111111111111111,0.166666666666667,"0"
0,0,0,0,0,0,0,0,0.0740740740740741,0,"0"
0,0.0000961168781237985,0,0,0,0,0,0,0.516666666666667,0.0967741935483871,"0"
0,0,0,0,0,0,0,0.0000141330770535361,0.344262295081967,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,0,0,"0"
