"ACTIVITY_CODE_primary_purchase_club","ACTIVITY_CODE_primary_purchase_ga","ACTIVITY_CODE_primary_purchase_single","ACTIVITY_CODE_primary_purchase_sth","ACTIVITY_CODE_primary_purchase_suite","ACTIVITY_CODE_secondary_purchase","ACTIVITY_CODE_secondary_sale","ACTIVITY_CODE_merch_purchase","perc_open","perc_click","CONVERSION"
0,0,0,0,0,0,0,0,0,0.25,"0"
0,0,0,0,0,0,0,0,0.374149659863946,0.0545454545454545,"0"
0,0,0,0,0,0,0,0,0.0925266903914591,0.115384615384615,"0"
0,0,0,0,0,0,0,0,0.0642857142857143,0,"0"
0,0,0,0,0,0,0,0,0.213740458015267,0.178571428571429,"0"
0,0,0,0,0,0,0,0,0.0666666666666667,0,"0"
0,0,0,0,0,0,0,0,0.213235294117647,0.0689655172413793,"0"
0,0,0,0,0,0,0,0,0.118226600985222,0.125,"0"
0,0,0,0,0,0,0,0.000010520999915832,0.609848484848485,0.0559006211180124,"0"
0.000236686390532544,0,0,0,0,0,0,0,0.352941176470588,0.416666666666667,"0"
0,0,0,0,0,0,0,0,2.21739130434783,0.0588235294117647,"0"
0,0,0,0,0,0,0,0,0.890625,0.0175438596491228,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0.00006103515625,0,0,0,0,0,0,0,0.285714285714286,0.307692307692308,"0"
0,0,0,0,0,0,0,0.00000311052633216066,0.964285714285714,0.0905349794238683,"0"
0,0,0,0,0,0,0,0,0.457142857142857,0.0416666666666667,"0"
0,0,0,0,0,0,0,0,0.816326530612245,0,"0"
0,0,0,0,0,0,0,0,0.185714285714286,0.153846153846154,"0"
0,0,0,0,0,0,0,0,0.381578947368421,0.137931034482759,"0"
0,0,0,0.0000130154102457309,0,0,0.0000846001665972512,0,1,0.0645161290322581,"0"
0,0,0,0,0,0,0,0,0.883333333333333,0.0188679245283019,"0"
0,0,0.0000282933454051607,0,0,0,0,0,0.482352941176471,0.195121951219512,"0"
0,0,0,0,0,0,0,0.0000420822286748306,0.277777777777778,0.0545454545454545,"0"
0,0,0,0,0,0,0,0,1.45454545454545,0.0729166666666667,"0"
0,0,0.0000184199377406104,0,0,0,0,0.0000184199377406104,0.882882882882883,0.0102040816326531,"0"
0,0,0,0,0,0,0,0,0.536585365853659,0.0681818181818182,"0"
0,0,0,0,0,0,0,0,0.47972972972973,0.0563380281690141,"0"
0,0,0,0,0,0,0,0,0.119402985074627,0.0625,"0"
0,0,0,0,0,0,0,0.00000437667407783477,0.818548387096774,0.0541871921182266,"0"
0,0,0,0,0,0,0,0,0.171102661596958,0.0888888888888889,"0"
0,0,0,0,0,0.0000471297954566877,0,0.0000235648977283439,1.26190476190476,0.0849056603773585,"0"
0,0,0,0,0,0,0,0,0.111111111111111,0,"0"
0.0000525099768956102,0,0,0,0,0,0,0,0.360824742268041,0.0571428571428571,"0"
0,0,0,0,0,0,0,0,0.476190476190476,0.1,"0"
0,0,0,0,0,0,0,0,0.119047619047619,0.2,"0"
0,0,0,0,0,0,0,0,0,0,"0"
0,0,0,0,0,0,0,0,2.46153846153846,0.05625,"0"
0,0,0,0,0,0,0,0.000164365548980934,0.275862068965517,0.0625,"0"
0,0,0,0,0,0.000106281220108407,0,0,0.508474576271187,0.166666666666667,"0"
0,0,0,0,0,0,0,0,0.355072463768116,0.285714285714286,"0"
0,0,0,0,0,0,0,0,0.183908045977011,0.25,"0"
0,0,0,0,0,0,0,0,1,0,"0"
0,0,0,0,0,0.0000991866693116445,0,0,0.0967741935483871,0.0833333333333333,"0"
0,0,0.000187652467629949,0,0,0,0,0,0.142857142857143,0.5,"0"
0,0,0,0,0,0,0,0.0000525099768956102,0.227722772277228,0.521739130434783,"0"
0,0,0.0000194065477692173,0,0,0,0,0,2.359375,0.0463576158940397,"0"
0,0,0,0,0,0,0,0,0.519480519480519,0.15,"0"
0,0,0.0000231139053254438,0,0,0,0,0,0.335664335664336,0.104166666666667,"0"
0,0,0,0,0.000000807253006815637,0.000000807253006815637,0,0,1.71060171919771,0.0770519262981574,"0"
0,0,0.00000251952632905014,0.0000100781053162006,0,0.00000251952632905014,0,0,1.7,0.111455108359133,"0"
0,0,0,0,0,0,0,0,0.614457831325301,0.00980392156862745,"0"
0,0,0.0000416233090530697,0,0,0,0,0.0000416233090530697,0.260504201680672,0.032258064516129,"0"
0,0,0,0,0,0,0,0,0.345454545454545,0.131578947368421,"0"
0,0,0,0,0,0.000108131487889273,0.000378460207612457,0,0.532258064516129,0.0909090909090909,"0"
0,0,0.0000980296049406921,0,0,0,0,0,0.213333333333333,0.4375,"0"
0,0,0,0,0,0,0,0,0.0889830508474576,0.19047619047619,"0"
0,0,0,0,0,0,0,0,0.471544715447154,0.0689655172413793,"0"
0,0,0,0,0,0,0.000159838030795461,0.0000532793435984869,0.493670886075949,0,"0"
0,0,0,0,0,0,0,0,0.776699029126214,0.0375,"0"
0,0,0,0,0,0,0,0,0.261904761904762,0.0454545454545455,"0"
0,0,0,0,0,0,0,0,0.1,0.25,"0"
0,0,0,0,0,0,0,0,0.563106796116505,0.0344827586206897,"0"
0,0,0,0,0,0.0000469131169074873,0,0.0000469131169074873,0.45360824742268,0,"0"
0,0,0,0,0,0,0.0000658662350860025,0,0.0508474576271186,0.333333333333333,"0"
0,0,0,0,0,0,0,0,0.84,0.0380952380952381,"0"
0,0,0,0,0,0,0,0,0.846153846153846,0.181818181818182,"0"
0,0,0,0,0,0.00006103515625,0,0,0.216494845360825,0.0952380952380952,"0"
0,0,0,0,0,0,0,0,0.465116279069767,0.175,"0"
0,0,0,0,0,0,0.0000456537618699781,0,0.331550802139037,0.0967741935483871,"0"
0,0,0,0,0,0,0,0,0.0194174757281553,0,"0"
0,0,0,0,0,0,0,0,0.120967741935484,0.1,"0"
0,0,0,0,0,0,0,0,6,0.666666666666667,"0"
0,0,0,0,0,0,0,0,0.257142857142857,0.037037037037037,"0"
0,0.0000694444444444444,0,0,0,0,0,0,0.186666666666667,0.357142857142857,"0"
0,0,0,0,0,0.0000080251025206847,0,0,0.345528455284553,0.0823529411764706,"0"
0,0,0,0,0,0,0,0,0.583333333333333,0.428571428571429,"0"
0,0,0,0,0,0,0,0,0.132530120481928,0,"0"
0,0,0.0000395553973339662,0,0,0,0,0,1.26984126984127,0.15,"0"
0,0,0,0,0,0,0.0000900860321607135,0,0.154639175257732,0.333333333333333,"0"
0,0,0,0,0,0.0000548696844993141,0,0,0.387096774193548,0.0555555555555556,"0"
0,0,0,0,0,0,0,0,0.243589743589744,0,"0"
0,0,0.0000167965600644988,0,0,0,0,0,0.6,0.0114942528735632,"0"
0,0,0,0,0,0,0,0,0.2,0.5,"0"
0,0,0,0,0,0,0,0,0.102564102564103,0,"0"
0,0,0,0,0,0,0,0.0009765625,0.304347826086957,0,"0"
0,0,0,0,0,0,0,0,0.469387755102041,0.0434782608695652,"0"
0,0,0.0000783146683373796,0,0,0,0,0,0.255813953488372,0.0454545454545455,"0"
0,0,0,0,0,0,0,0,0.411764705882353,0.0714285714285714,"0"
0,0,0,0,0,0,0,0,0.383647798742138,0.0655737704918033,"0"
0,0,0,0,0,0,0,0.0000801153661272232,1.22727272727273,0.0740740740740741,"0"
0,0,0,0,0,0,0,0,0.451612903225806,0.0476190476190476,"0"
0,0,0,0.00000508738861798545,0,0,0,0,1.15,0.0267558528428094,"0"
0,0,0,0,0,0,0,0,0.968253968253968,0.0245901639344262,"0"
0,0,0,0,0,0,0,0,0.151515151515152,0,"0"
0,0,0,0,0,0,0,0.0000482253086419753,0.100840336134454,0.5,"0"
0,0,0,0,0,0,0,0.0000718184429761563,0.21505376344086,0.05,"0"
0,0,0,0,0,0,0,0,0.154589371980676,0.15625,"0"
0,0,0,0,0,0,0,0,1.38461538461538,0.1,"0"
0,0,0,0,0,0,0,0,0.1,0,"0"
0,0,0,0.0000216333153055706,0,0.0000216333153055706,0.0000216333153055706,0,1.07575757575758,0.112676056338028,"0"
0,0,0.0000268463582914978,0,0,0,0,0,0.716981132075472,0.0131578947368421,"0"
0,0,0,0,0,0.0000469131169074873,0,0,0.7125,0.105263157894737,"0"
0.000062000124000248,0,0,0,0,0,0,0,1.28301886792453,0.0588235294117647,"0"
0,0,0,0,0,0,0,0,0.208955223880597,0.285714285714286,"0"
0,0,0,0,0,0,0,0.0000214334705075446,0.958333333333333,0.0217391304347826,"0"
0,0,0,0,0,0,0,0,0.282828282828283,0,"0"
0,0,0,0,0,0,0,0,0.905829596412556,0.0891089108910891,"0"
0,0,0,0,0,0,0,0,0.475609756097561,0.153846153846154,"0"
0,0,0,0,0,0,0,0,0.23134328358209,0.129032258064516,"0"
0,0,0,0,0,0,0,0,0.194805194805195,0.266666666666667,"0"
0,0,0,0,0,0,0,0,0.835164835164835,0.0657894736842105,"0"
0,0,0,0,0,0,0,0.0000346020761245675,0.779069767441861,0.0447761194029851,"0"
0,0,0,0,0,0,0,0.0000262984878369494,0.215686274509804,0.0303030303030303,"0"
0,0,0,0,0,0,0,0,0.323432343234323,0.0510204081632653,"0"
0,0,0.0000144573436076855,0,0,0,0,0,0.392045454545455,0.202898550724638,"0"
0,0,0,0,0,0,0,0,0.166666666666667,0.555555555555556,"0"
0,0,0,0,0,0,0,0,0.146551724137931,0,"0"
0,0,0,0,0,0.00000793493354493156,0,0,0.813559322033898,0.208333333333333,"0"
0,0,0,0,0,0,0,0,0.0636942675159236,0.3,"0"
0,0,0,0,0,0,0,0,0.167785234899329,0.04,"0"
0,0,0,0,0,0.0000542534722222222,0,0,0.544642857142857,0.0983606557377049,"0"
0,0,0,0,0,0,0,0,0.145161290322581,0.037037037037037,"0"
0,0,0,0,0,0,0,0,0.139240506329114,0,"0"
