ACTIVITY_CODE_primary_purchase_club,ACTIVITY_CODE_primary_purchase_ga,ACTIVITY_CODE_primary_purchase_single,ACTIVITY_CODE_primary_purchase_sth,ACTIVITY_CODE_primary_purchase_suite,ACTIVITY_CODE_secondary_purchase,ACTIVITY_CODE_secondary_sale,ACTIVITY_CODE_merch_purchase,perc_open,perc_click,CAMPAIGN_LOST,Totals
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272724,0.0,STNL to BP,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09189189189189188,0.0,STNL to BP,203
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.752808988764045,0.1492537313432836,STNL to BP,167
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060240963855421686,0.0,STNL to BP,89
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559322033898305,0.0,STNL to BP,81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,0.2,STNL to BP,94
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,STNL to BP,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022160664819944597,0.05813953488372092,0.0,STNL to BP,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214285714285714,0.0,STNL to BP,77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,STNL to BP,8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,4
0.0,0.0,0.0,0.0,0.0,7.431629013079666e-05,7.431629013079666e-05,7.431629013079666e-05,0.0970873786407767,0.0,STNL to BP,116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,STNL to BP,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004081632653061224,0.13333333333333333,0.0,STNL to BP,70
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30612244897959184,0.0,STNL to BP,65
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01990049751243781,0.0,STNL to BP,206
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07954545454545453,0.0,STNL to BP,193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,STNL to BP,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14150943396226415,0.0,STNL to BP,123
0.0002777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053571428571428575,0.0,STNL to BP,60
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16363636363636364,0.0,STNL to BP,68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.0,STNL to BP,119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7741935483870966,0.0,BP to STH,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.02777777777777778,STNL to BP,200
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571429,0.02,STNL to BP,110
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027027027027027,0.03846153846153846,STNL to BP,169
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4905660377358491,0.038461538461538464,STNL to BP,83
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24050632911392403,0.0,STNL to BP,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1453287197231834,0.09523809523809523,BP to STH,339
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242424242424243,0.16666666666666666,STNL to BP,128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,1
0.0,0.0,1.76541204717181e-05,0.0,0.0,0.0,0.0,0.0,0.3431952662721893,0.10344827586206896,STNL to BP,238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036585365853658534,0.0,STNL to BP,87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06521739130434782,0.0,STNL to BP,98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107142857142857,0.1568627450980392,STNL to BP,115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,STNL to BP,2
0.0,0.0,0.0,0.0,0.0,0.0002601456815816857,0.0,0.0,0.060000000000000005,0.3333333333333333,STNL to BP,62
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3414634146341463,0.03571428571428571,STNL to BP,113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7994736989445982e-05,1.0,0.04395604395604396,BP to STH,189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384616,0.0,STNL to BP,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,STNL to BP,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018765246762994932,0.22413793103448276,0.0,STNL to BP,73
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01724137931034483,0.0,STNL to BP,61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016436554898093358,0.3103448275862069,0.0,STNL to BP,78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41666666666666663,0.0,STNL to BP,68
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,STNL to BP,81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02777777777777778,1.0,STNL to BP,77
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.08333333333333333,STNL to BP,95
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001234567901234568,0.09876543209876543,0.0,STNL to BP,90
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10810810810810811,0.0,STNL to BP,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679245283018868,0.17948717948717946,STNL to BP,152
0.0,0.0,0.0002687449610319807,0.0,0.0,0.0,0.0,0.0,1.153846153846154,0.03333333333333333,STNL to BP,61
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4157303370786517,0.05405405405405405,STNL to BP,129
